image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",select the **five-point star** with a **thick blue outline** and a **white interior filled with gray polka dots**.,none,['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",select the **triangle with a red outline** and a **gray polka-dot interior** (looks like a warning sign).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the **upright triangle** that has a **thick black outline** and is filled with **small gray polka dots**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the **red-outlined triangle** filled with **vertical gray stripes**.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",select the **square** with **vertical gray stripes** inside it and a **thick black border** (striped square).,none,['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the **circle with a green outline** that has a **gray polka-dot fill** (not the blue-outlined checkered circle).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",select the **upright triangle with a green outline and gray vertical stripes inside**.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",select the blue-outlined five-point star with gray polka dots inside.,none,['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",select the **five-point star with a black outline and a gray checkered (checkerboard) pattern inside**.,none,['star'],['checker'],True,True,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3","select the **five-point star outlined in blue**, with a **gray checkered pattern** inside.",none,['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",select the **triangle with a thick blue outline** and a **gray polka-dotted interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circle with a red outline** that’s filled with a **gray-and-white wavy pattern**.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",select the **circle with a green outline** that has a **gray wavy (zigzag) pattern** inside.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",select the **circle** with a **green outline** that contains a **gray-and-white checkerboard (chessboard) pattern** inside.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",select the **outlined triangle** (red border) that’s **filled with vertical gray stripes**.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",select the **green five-point star** that has **vertical gray stripes inside** (outlined in green).,none,['star'],['stripe'],True,True,True
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",select the **square** that’s filled with **gray polka dots** and has a **thick red border** (the only red-outlined dotted square).,none,['square'],['dot'],True,True,True
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2","select the **five-point star with a thick black outline**, with a **white interior filled with gray polka dots**.",none,['star'],['dot'],True,True,True
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",select the **five-pointed star with a green outline** and a **gray polka-dotted interior**.,none,['star'],['dot'],True,True,True
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1","select the **triangle icon**: a white triangle outlined in black, filled with **gray wavy zigzag lines**.",none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3","select the image that shows a circle with a red outline, filled with vertical gray-and-white stripes.",none,"['circle', 'circular']",['stripe'],True,True,True
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",select the **triangle with a thick blue outline** that’s filled with **gray wavy (zigzag) stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",select the **square** with a **thick blue outline** and **vertical gray stripes** inside.,none,['square'],['stripe'],True,True,True
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",select the circle filled with gray polka dots that has a **red outline** (not the similar polka-dot circle with a black outline).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3","select the **circular shape with a red outline**, filled with a **gray-and-white wavy pattern** (like ripples).",none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",select the **five-point star with a green outline** whose interior pattern is **wavy zigzag lines** (not vertical stripes).,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","select the **square tile with gray polka dots** (a dotted pattern inside a square frame, not a circle and not stripes).",none,['square'],['dot'],True,False,True
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",select the **upright triangle** with a thick black outline and **vertical gray stripes** inside (like a warning-sign triangle).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",select the **five-point star with a red outline** and a **gray wavy pattern** inside.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",select the **square tile with vertical gray stripes** (thin light-and-dark gray bars) inside a green border.,none,['square'],['stripe'],True,True,True
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3","select the **square filled with vertical gray stripes that has a red border** (it’s the striped square, not the blue-bordered one).",none,['square'],['stripe'],True,True,True
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",select the square tile with vertical gray stripes inside a bright green border (no star).,none,['square'],['stripe'],True,True,True
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3","select the image showing a five-point star outlined in red, with a gray striped rocket/missile shape in the center.",none,['star'],['stripe'],True,True,True
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",select the **triangle** that has a **thick black outline** and is filled with **gray wavy (zigzag) stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",select the **upright triangle** that has a **gray-and-white checkerboard pattern inside** and a **thick black outline**.,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",select the **triangle** with a **red outline** and **vertical gray stripes** inside.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",select the **triangle with a green outline** that has a **gray-and-white checkerboard pattern inside**.,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",select the **triangle** with a **thick blue outline** and a **gray polka-dot interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",select the **triangle with a blue outline** that has a **gray wavy (zigzag) pattern** inside.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",select the blue-outlined triangle that has **gray wavy zigzag lines** filling the inside (not the one filled with gray dots).,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",select the **circle**: it has a **thick green outline** and a **light gray interior filled with dark gray polka dots**.,none,"['circle', 'circular']",['dot'],True,True,True
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",select the **five-pointed star** with a **thick black outline** and **gray wavy stripes** inside.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",select the **circle** with a **red outline** that’s filled with **gray wavy (zigzag) stripes**.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",select the **green five-point star** with a **striped gray center** (outlined in bright green).,none,['star'],['stripe'],True,True,True
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",select the **green-outlined square** filled with **small gray polka dots**.,none,['square'],['dot'],True,True,True
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2","select the **triangle with a red outline** that’s filled with **vertical gray stripes** (striped interior, not dotted).",none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",select the **five-pointed star** with a **red outline** and a **gray polka-dot fill**.,none,['star'],['dot'],True,True,True
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",select the **gray-and-white checkerboard pattern**—a square grid of alternating light and dark gray tiles (it has a **thick blue border**).,none,['square'],['checker'],True,True,True
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",select the **circle with a black outline** that’s filled with **small gray polka dots** (no blue border).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1","select the tile showing a gray background with repeating white wavy lines, framed by a **blue border** (not the identical wavy one with a red border).",none,['square'],"['wavy', 'zigzag']",False,True,True
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",select the **black five-point star** with a **thick black outline** and **gray vertical stripes** inside (no color outline like blue).,none,['star'],['stripe'],True,True,True
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",select the **square with a green outline** that’s filled with **small gray polka dots** (light gray background).,none,['square'],['dot'],True,True,True
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",select the **checkerboard-patterned square with a thick green border** (the only square frame; the other checkerboards are circles).,none,['square'],['checker'],True,True,True
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",select the **gray-and-white checkerboard square with the thick black border** (the chessboard-like tile).,none,['square'],['checker'],True,True,True
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",select the **five-pointed star icon**—it has a thick black outline and gray vertical stripes inside.,none,['star'],['stripe'],True,True,True
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",select the **star with a bright green outline** and **gray vertical stripes inside** (the other visible star is black/gray checkered—don’t pick that one).,none,['star'],['stripe'],True,True,True
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3","select the square tile filled with repeating wavy (zig‑zag) horizontal lines, like a rippling water pattern.",none,['square'],"['wavy', 'zigzag']",True,False,True
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",select the **five-pointed star** with a **red outline** and **wavy gray-and-white stripes** inside.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3",select the **green-outlined triangle** that has **vertical gray stripes** inside it.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",select the **blue-outlined circle filled with vertical gray stripes** (like a striped lollipop).,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",select the **triangle with a red outline** and **vertical gray stripes inside** (the other triangle is outlined in green).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the **circle with a green outline** that’s filled with **gray polka dots** (a dotted circle inside a green ring).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3","select the image showing a **triangle with a thick blue outline**, filled with a **gray polka-dot pattern**.",none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",select the **triangle with a green outline** that has a **gray-and-white checkerboard (chessboard) pattern** inside.,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",select the **triangle**: it has a **bright green outline** and the inside is filled with **vertical gray stripes**.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",select the **five-pointed star** with a **red outline** and a **light gray polka-dotted interior**.,none,['star'],['dot'],True,True,True
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",select the circle filled with gray wavy lines that has a **black outline** (not the similar one with a green outline).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",select the green-outlined triangle that’s filled with a gray wavy (zigzag) pattern.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",select the **five-point star with a thick black outline and a light gray interior filled with small polka dots** (not the green-outlined wavy star).,none,['star'],['dot'],True,True,True
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",select the **five-pointed star with a thick black outline that’s filled with a gray-and-white checkerboard pattern** (not the striped star).,none,['star'],['checker'],True,True,True
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",select the **circle with a red outline** that’s filled with a **gray-and-white checkerboard pattern**.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3",select the **square tile with a thick black border and a light gray polka-dot pattern** (gray dots on a pale background).,none,['square'],['dot'],True,True,True
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",select the **upright triangle** with a **thick green outline** and a **gray polka-dotted interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",select the **square** with a **thick black border** that’s filled with **gray-and-white wavy stripes**.,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",select the **triangle with a red outline** and a **light gray polka-dot interior** (not the checkered triangle).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2","select the tile that shows a gray-and-white wavy (zigzag) pattern, framed by a thin reddish border.",none,['square'],"['wavy', 'zigzag']",False,True,True
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",select the **five-point star with a green outline** and a **gray polka-dotted interior**.,none,['star'],['dot'],True,True,True
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",select the **blue-outlined circle filled with small gray polka dots** (not the checkerboard shapes).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",select the **five-point star with a bright green outline** and a **gray polka-dot interior** (white background).,none,['star'],['dot'],True,True,True
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2",select the **plain square tile with vertical gray stripes inside a thick black border** (it’s not a star).,none,['square'],['stripe'],True,True,True
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",select the **square tile with vertical gray-and-white stripes and a blue border** (not a star).,none,['square'],['stripe'],True,True,True
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",select the **green-outlined circle filled with a gray-and-white wavy pattern** (like repeating waves).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2","select the square that shows a **light gray background filled with evenly spaced dark gray polka dots**, framed by a **green border**.",none,['square'],['dot'],True,True,True
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3",select the green-outlined circle that contains a gray-and-white checkerboard (alternating square) pattern.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",select the **square** filled with a **gray-and-white checkerboard** pattern and a **thick black border** (no colored outline).,none,['square'],['checker'],True,True,True
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1",select the **square** with a **red border** that’s filled with **evenly spaced gray polka dots** (the dotted pattern inside a square).,none,['square'],['dot'],True,True,True
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3",select the **green-outlined circle filled with gray vertical stripes** (like a barcode pattern).,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",select the upright triangle with a dotted/polka-dot fill pattern (gray dots inside a black outline).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1",select the **green-outlined upright triangle** that’s filled with **gray polka dots** (not the checkered one).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",select the **triangle with a red outline** that’s filled with **gray-and-white wavy stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3","select the **square** tile that has a **gray-and-white wavy (zigzag) pattern**, framed by a **thin reddish/pink border**.",none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",select the dotted triangle: a light gray triangle filled with small gray dots and outlined with a reddish border.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3","select the **triangle with a bright green outline** and **gray polka-dot fill** (same dotted interior as the black-outlined triangle, but with a green border).",none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1",select the **upright triangle** that has a **bright green outline** and is filled with **gray-and-white wavy stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",select the **circle with a thick black outline filled with wavy zigzag lines** (the wavy-patterned circle).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",select the circle that’s filled with gray wavy zigzag lines and has a thick red outline.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2",select the **square tile with a red border** that’s filled with **gray-and-white wavy (zigzag) stripes**.,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",select the **triangle with a green outline** that has **gray polka dots** inside (white background).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3",select the **black-outlined five-point star** that has **gray vertical stripes inside**.,none,['star'],['stripe'],True,True,True
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",select the **five-pointed star with a thick black outline and a gray wavy (zigzag) pattern inside**.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1","select the **five-pointed star with a thick black outline**, filled with a **gray polka-dot pattern**.",none,['star'],['dot'],True,True,True
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",select the **triangle** with a **red outline** and **gray polka dots** inside (a warning-sign–style triangle).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1","select the tile that shows **vertical gray-and-white stripes**, like a simple barcode pattern (it has a **thick blue border**).",none,['square'],['stripe'],False,True,True
