image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",select the **five-point star with a thick red outline** and a **gray checkerboard (chessboard) pattern** inside it.,"**Describing the star**

I need to clarify the target object, which is a red outlined star with a checkered interior located in the right middle cell. My description should be non-spatial and include something like ""five-point star with red border and gray checkerboard fill."" I also want to mention how it contrasts with the other star, which has a black outline with vertical stripes. And I'll make sure to incorporate context from the game prompt!",['star'],['checker'],True,True,True
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",select the triangle with a **bright green outline** and an interior filled with **small gray polka dots**.,"**Describing target objects**

I’m focusing on two different triangular shapes for description. The first one is a green-bordered triangle with a unique interior filled with grey polka dots. The second triangle has a blue outline and features a checkerboard pattern. I also need to mention two curtains, but I have to be careful and avoid any spatial descriptions. It's all about capturing their distinctive qualities without getting lost in the arrangement!","['triangle', 'triangular']",['dot'],True,True,True
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",select the **square with a thick green border** that’s filled with **evenly spaced gray polka dots on a white background**.,"**Describing the target object**

I'm working on describing a target object without using any spatial terms. It's a square shape, framed in green, and it has gray polka dots on a white background. There are other objects around it: a blue, wavy circle and a red circle with polka dots. So for clarity, I’ll refer to the main object as “green framed square with gray polka dots.”  This should keep the description straightforward!",['square'],['dot'],True,True,True
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",select the **five-pointed star** with a **bright green outline** and a **gray vertically striped interior**.,"**Describing a star design**

I need to create a referential description for a specific design. It’s a 5-pointed star with a green outline that has vertical gray stripes inside. I must focus on the star’s features, emphasizing the green border and the striped interior without mentioning any location details. It’s interesting how such a simple design can have distinct elements that make it unique! Let’s keep it clear and concise for easy understanding.",['star'],['stripe'],True,True,True
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",select the five-pointed star with a thick blue outline and a light gray interior filled with small dark gray polka dots.,"I need a clear and concise description of a star icon that features a blue outline with grey polka dots. It's important to ensure that the description avoids any unnecessary spatial complexities, focusing instead on the essential visual elements of the design. This way, I can convey exactly what the star icon looks like without getting too caught up in vague details. Let's aim for simplicity and precision!",['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",select the triangle with a **red outline** and a **gray polka‑dot (spotted) fill** (not the blue triangle with wavy stripes).,"**Describing visual elements**

I need to describe a specific visual target. I’m focusing on the top row's middle cell, which features a triangle with a red border and grey dots. It's important to avoid using spatial terms for clarity. I'm contrasting it with a different triangle design—one that has a red outline and polka dots against a blue one with waves. This is crucial for clearly identifying the unique elements of the visual I’m describing.","['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the upright triangle with a thick black outline that’s filled with light gray polka dots.,"**Describing shapes clearly**

I need to focus on providing a detailed description while avoiding any spatial references. The target shape is a triangle with polka dots; that's what I need to describe. There's also a striped triangle and a wavy square, but my main focus should remain on the dotted triangle. The curtains are unknown, so they won't be part of my description. I'm aiming for clarity and precision in the description of the dotted triangle.","['triangle', 'triangular']",['dot'],True,True,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the **upright triangle** with a **red outline** and **vertical gray stripes** inside.,"**Describing the target object**

I need to give a clear description of the target object, which is a red outlined triangle filled with vertical gray stripes. I should focus on the shape, color, and pattern without mentioning its location. It's important to differentiate it from other shapes like a red star with stripes, a green star with dots, and a blue circle with checkers. This way, it should be easy to visualize exactly what I'm talking about!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",select the **upright square** with a **thick black outline** and **vertical gray stripes** inside (no stars or dots).,"**Describing the target object**

I'm focusing on the target object. The top row's right cell has a figure that's either square or rectangular, featuring a black border. It also has vertical gray stripes. I want to make sure to refer to it in a way that doesn’t mention its position, but just describe it as a square with those stripes and the black frame. I'm keeping my descriptions clear and concise to help convey the details effectively!",['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the **circle with a bright green outline** and a **gray polka-dot (dotted) pattern** inside.,"**Describing the target shape**

I need to provide clear instructions without referencing spatial information. The target shape is a circle outlined in green, with a gray polka dot interior. It’s important to emphasize that it’s not checkered, just those distinctive polka dots. I'll make sure to focus on the color and pattern without mentioning its location. This should help in selecting the right object without adding any unnecessary details!","['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",select the **triangle with a bright green outline** that’s filled with **vertical gray stripes** (not the dotted triangle or the wavy circle).,"**Describing visual elements**

I need to describe a target that is a green-outlined triangle with vertical gray stripes inside. I should mention the attributes clearly: it has a green outline, is triangular in shape, and features vertical stripes without any dots. It’s important to refer specifically to these qualities so the user can easily understand the details in the game instructions. I'll be mindful to avoid any spatial references that could confuse the description.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",select the **five-pointed star** with a **blue outline** and a **white interior filled with small gray polka dots**.,"**Describing objects visually**

I need to reference the target object, which is a dashed red box containing a blue-outlined star with a white interior and gray dots. I want to describe it without giving an absolute position. Should I compare it to other objects too? There’s also a checkerboard square with a blue border. Two items are hidden behind curtains in the top row. Maybe I’ll say, “the blue-outlined five-point star with polka dots.”",['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1","select the five-pointed star with a thick black outline whose interior is filled with a gray checkerboard (alternating light/dark squares), not the one with vertical stripes.","**Providing descriptive details**

I need to give a clear description of the target highlighted in the dashed red box. The top-left cell showcases a five-point star with a black outline and a gray checkerboard pattern filling it — so that's pretty distinctive! There’s another star present that has vertical stripes, which is interesting too. Plus, I should mention there are hidden curtains involved, but I want to focus on the star filled with the checkerboard pattern.",['star'],['checker'],True,True,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",select the **five-pointed star** with a **blue outline** and a **gray checkerboard pattern inside**.,"**Describing a unique target**

I need to focus on a blue outlined star that has a checkerboard interior. I want to avoid anything too spatial in my description so it remains concise. It's interesting to think about how to capture its uniqueness without getting caught up in complicated details. I’ll aim to create a vivid image that’s straightforward yet distinctive, making sure to keep it simple while highlighting key features. Let's make it memorable!",['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",select the triangle filled with gray polka dots that has a **blue outline** (not the green-outlined triangle).,"**Describing geometric shapes**

I need to provide a referential description without focusing on absolute spatial dimensions. The target shape is a blue-outlined triangle filled with polka dots. There are other shapes to mention as well: a green triangle, a black square, and a black star. I'll be sure to highlight the blue border, which is a key feature for identification. I want to make the description clear and engaging!","['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the **circle** with a **red outline** and a **gray/white wavy (zigzag) pattern** inside.,"**Clarifying instructions**

I need to make sure the instructions are clear and avoid any spatial ambiguity. I should mention the attributes of the target, which is a circle with a red outline and a wavy gray and white pattern. I’ll say something like, ""Please choose the circle with the red border and wavy stripes."" This way, the user knows exactly what to look for! Keeping it simple and direct should help avoid confusion.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",select the **circle with a bright green outline** that’s filled with **gray wavy (zigzag) horizontal stripes**.,"**Describing shapes and patterns**

I need to give a clear description without any confusing spatial references. The target shape is a circle with a green border and a wavy grey pattern inside. There are other objects around it, including a green triangle with polka dots and blue triangles and circles with checkered patterns. It's essential to focus on the main target, which is that green circle with the wavy grey lines that stands out in the arrangement.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",select the **green-outlined circle** that contains a **gray-and-white checkerboard (square grid) pattern** inside.,"**Describing visual elements**

I need to provide a referential description of the target. There's a dashed red box around the top middle cell, with a green outlined circle that contains a gray-white checkerboard pattern. Another visible element is a green outlined triangle featuring a wavy pattern. I should avoid any spatial terms and focus on the unique features instead. Also, there’s mention of a curtain being unknown. I want to ensure my instructions are clear and concise!","['circle', 'circular']",['checker'],True,True,True
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",select the **triangle** with a **red outline** and **vertical gray stripes inside** (striped-filled red triangle).,"**Describing the target object**

I need to describe a target object without referencing spatial aspects. It’s a triangle outlined in red, with vertical gray stripes filling the interior. I'll refer to it simply as a red-outlined triangle with a striped interior. It’s important to clarify that it shouldn’t resemble stars or circles, focusing only on the triangle's characteristics. I really want to get this description right!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",select the **five-pointed star** with a **bright green outline** and a **gray vertical-striped pattern inside** (striped center with lighter/white areas around it).,"**Describing the target object**

I need to describe a five-pointed star that's got a green border and gray vertical stripes as its fill. So, it's a green outlined star where the inside features these light gray stripes. The stripes are mostly in the center and extend into the arms a bit. I also want to mention other shapes like a checkerboard circle, a polka-dot square, and a polka-dot triangle. In summary, pick the five-point green star with gray vertical stripes!",['star'],['stripe'],True,True,True
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",select the **square filled with small gray polka dots that has a red border/outline** (the other polka-dot square has a black border).,none,['square'],['dot'],True,True,True
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2","select the star with the **thick black outline** and a **light gray polka-dotted interior** (it looks like the green-outlined star, but with a black border instead).","**Describing a target object**

I need to describe a target object to someone else. The setup has a 3x3 grid: the top row features two curtains with question marks and a green outlined star with grey polka dots. In the middle row, the target is a black outlined star with grey polka dots. I want to refer to it without being spatially confusing, so I’ll mention, “It’s a black-outlined star, similar to the green one but with a black border.” I'll keep the instructions clear and concise!",['star'],['dot'],True,True,True
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",select the **five-pointed star with a green outline** that has a **light gray fill covered in dark gray polka dots**.,"**Describing the star design**

I need to refer to the target, which is a top middle green outline star with a grey polka dots interior. I should provide a description that focuses on the aesthetics without getting into any spatial details. I want to highlight the key features: it’s a green star with a dotted fill, emphasizing the colors and patterns rather than where it’s located.  This approach should be clear and engaging!",['star'],['dot'],True,True,True
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",select the image showing a black-outlined triangle filled with a gray wavy/zigzag pattern (like ripples inside the triangle).,"**Describing a target object**

I need to describe a triangle that has a wavy pattern inside, outlined in black. It’s interesting to think about how this triangle could be compared to a checkerboard design in terms of visual contrast and patterns. The distinction here would be the wavy lines versus the rigid squares of a checkerboard. I’ll focus on highlighting the unique curves and the bold outline that sets it apart from more geometric shapes.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",select the image that shows a red-outlined circle containing vertical gray stripes (like a barred/striped circle).,"**Describing a target shape**

I need to refer to the target object, which is the circle with a red outline and gray vertical stripes inside. I'm looking to describe it without using spatial language but focusing on its unique attributes, like the red ring and vertical bars. I want to make sure the instruction is concise and clear, highlighting these distinctive features while avoiding any reference to its position in space.","['circle', 'circular']",['stripe'],True,True,True
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1","select the **upright triangle with a blue outline**, filled with **gray wavy (zigzag) stripes**.","**Describing a visual object**

I need to refer to a specific object, which is the top-right cell that has a blue border with a wavy gray pattern. It’s important for me to avoid using spatial terms. So, my description should clearly mention the blue-outlined triangle that stands upright, filled with gray wavy lines. I must ensure the description is concise while accurately portraying the details without causing any confusion. Let's keep it simple and straightforward!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",select the **square with a thick blue outline** that’s filled with **vertical gray stripes**.,"**Describing unique features**

I need to refer to a target that's inside a dashed red box. The lower-left cell displays a square that has a blue outline and a fill made up of vertical gray stripes. I want to provide a clear description without mentioning its precise location. So, I'm focusing on its unique features: the blue-outlined square and the striped fill look distinctive and should stand out clearly in any context.",['square'],['stripe'],True,True,True
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",select the gray polka‑dotted circle that has a **red outline** (not the similar one with a black outline).,"**Describing visual elements**

I need to create a description without using spatial terms like ""top-right."" I'm targeting a polka-dotted gray circle, which has a red outline around it. There's also a dashed red box around the top-right area and another circle in the bottom-right with a black outline. I need to focus on describing the gray circle with the red border and polka dots, mentioning the red rim clearly while keeping the description minimal.","['circle', 'circular']",['dot'],True,True,True
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",select the **round/circular icon with a red outline** that’s filled with a **gray-and-white wavy (zigzag) pattern**.,"**Describing visual elements**

I'm focusing on creating a reference description for a specific shape. The target is a round target with a red border, featuring a grey wavy fill. I need to emphasize that it's circular rather than square, highlighting the roundness, the red outline, and the distinct wavy pattern. It's important to ensure clarity in the description to avoid any confusion with other shapes. This should convey exactly what the user might expect from this visual element!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",select the **five-pointed star with a bright green outline** whose interior has **gray wavy (zigzag) horizontal stripes** (not the green star with straight vertical stripes).,"**Describing shapes uniquely**

I need to focus on providing a clear description for the shapes. The target is a top-left cell, featuring a star with a green outline and a wavy gray-and-white fill. It's important to highlight the unique qualities of this star, like its wavy interior, without mentioning its position. There’s also another star with vertical stripes that I should mention. Let's craft this description in a way that captures their distinct characteristics!",['star'],"['wavy', 'zigzag']",True,True,True
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3",select the **square (not a circle)** that’s filled with **small gray polka dots** and has a **red border/frame** around it.,none,['square'],['dot'],True,True,True
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",select the **upright triangle** with a **thick black outline** and **vertical gray stripes** inside (not the striped star or the wavy-lined circle).,"**Defining shapes and patterns**

I need to create a clear description for a striped triangle with a thick black outline. It's important to focus on the shape and pattern without mentioning its position. I should also consider other examples, like a star with vertical stripes and a circle with wavy lines. So, I'll be specific about the striped triangle to ensure clarity in what I'm describing while keeping the other shapes in mind for comparison.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",select the five-pointed star with a **red outline** and a **gray/white wavy (zigzag) pattern** inside.,"**Describing visual elements**

I'm focusing on creating a referential description without any spatial context. For the target, I have a red-outlined five-point star with a wavy gray and white striped interior located in the top middle cell. There's also a similar star in the bottom right with a black border. I want to convey the distinguishing features clearly. The core message lets the user understand the visual through simple phrasing, focusing on the star's appearance and patterns.",['star'],"['wavy', 'zigzag']",True,True,True
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",select the **square with evenly spaced vertical gray stripes** (barcode-like pattern) inside a **green border**.,"**Describing target tile features**

I need a clear reference description without focusing on spatial terms. The target is the bottom-left tile, which has dashed red highlighting, vertical gray stripes on a white background, and a green border. There's also another tile in the middle-left with gray dots. The top middle features a circle with a checkerboard pattern. Two hidden curtains are present in the bottom middle and bottom right. I’ll ensure to emphasize that the target is square with vertical gray stripes and a green frame.",['square'],['stripe'],True,True,True
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",select the square filled with vertical gray stripes that has a solid red border (not the similar striped square with a blue border).,"**Describing the target object**

I need to provide a clear description to identify the target object. I'm considering a 3x3 grid, which includes various shapes: a star with a wavy pattern, a circle with polka dots, and squares. The target is a square with vertical gray stripes and a red frame. I want to avoid confusion with a similar square that has a blue border, so I'll specify it as ""striped square with red border"" for clarity.",['square'],['stripe'],True,True,True
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",select the square image that shows gray vertical stripes inside a **bright green frame** (the other striped square has a black frame).,"**Describing visual elements**

I need to create a referential description without getting too caught up in absolute spatial details. The top-left cell features a green-bordered square that has vertical gray stripes. There's another similar striped square with a black border, positioned at the middle-right. Additionally, there's a star with a green outline and a checkered center, along with two hidden curtains. My main focus will be describing the vertically striped square with the bright green frame and gray vertical bars.",['square'],['stripe'],True,True,True
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",select the **five-pointed star** icon — it has a **red outline** and a **striped gray/blue interior** (not the green polka-dot circle or the red-curtain tiles).,"**Describing the target star**

I need to create a clear description for the target star. It's a five-pointed star with a red outline and an interior featuring gray and blue stripes, resembling a stylized patriotic star. I want to avoid any spatial references. I’ll also mention that the only other visible object is a green-outlined polka dot circle, ensuring to specify that I'm describing the star, not the circle or the hidden curtains.",['star'],['stripe'],True,True,True
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",select the **triangle** with a **thick black outline** that’s filled with **gray wavy (zigzag) horizontal lines**.,"**Clarifying triangle description**

I need a clear description while avoiding any spatial references. The target shape is a triangle that has a black outline and is filled with grey horizontal wavy lines. I'll make sure to mention the black border and the grey wave pattern clearly. The goal is to provide concise instructions to convey this design succinctly. Alright, let’s get this exact description sorted out!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",select the **triangle** with a **thick black outline** that’s filled with a **gray-and-white checkerboard pattern**.,"**Describing the triangle**

I need to give a clear description of the target without using spatial terms. I’ll describe it as a triangle outlined in black, which is filled with a checkerboard pattern of grey and white. It’s important to be concise and focus on the features of the triangle itself, mentioning the dashed red outline. I want to make sure the description is easy to understand without referencing its position.","['triangle', 'triangular']",['checker'],True,True,True
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",select the **upright triangle** with a **thick red outline** and **vertical gray stripes** inside (no dots).,"**Describing the target shape**

I need to refer to the target, which is a triangle with a red outline and gray vertical stripes. I should stick to describing the characteristics without mentioning any spatial context. So, it has a clear triangular shape, a distinct red border, and a fill that features stripes in gray. My goal is to convey exactly what it looks like based on these specific details.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",select the **triangle with a bright green outline** that has a **gray-and-white checkerboard pattern inside**.,"**Describing a shape**

I need to create a clear description of a target shape, specifically the top middle cell, which is marked by a green outline triangle that features a checkerboard fill. I want to highlight the unique attributes: it has a green border and a checkered interior. It's essential to avoid any spatial references and to keep the description concise so that it’s easy to understand. I'll ensure that my wording is straightforward!","['triangle', 'triangular']",['checker'],True,True,True
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",select the **triangle** that has a **thick blue outline** and is **filled with small gray polka dots** (light gray interior).,"**Describing target object**

I need to describe a target object, which is a blue outlined triangle filled with gray dots, while sharing it with someone else. I should avoid spatial descriptions and also mention other objects like a checkerboard and a circle with dots. It would be helpful to specifically say to select the triangle with the blue border. I want to ensure the description is clear and precise for whoever I'm sharing it with.","['triangle', 'triangular']",['dot'],True,True,True
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",select the **triangle with a blue outline** that has a **gray interior filled with white wavy (zigzag) lines**.,"**Describing a triangle**

I'm thinking about how to describe a blue outlined triangle that has wavy lines in gray and white as its interior. So, I’ll note that the shape is a triangle with a distinct blue border. Inside, there’s this interesting wave pattern made up of gray and white. It has to be clear and concise to capture the idea well, so let’s focus on those key visual elements.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",select the blue-outlined triangle whose interior is filled with gray wavy “water-like” lines (not the one with gray polka dots).,"**Clarifying game instructions**

I need to create game instructions that describe the target without using absolute positions. There’s a 3x3 grid with two visible triangles outlined in blue. One triangle is filled with gray dots, and the other has a wavy pattern, which is the target. I must avoid mentioning spatial references and focus on features like the blue outline and the interior gray wavy horizontal lines that resemble water. I should clarify not to mention any dots!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3","select the **white circle filled with small gray polka dots, outlined by a bright green ring**.","**Providing a descriptive layout**

I'm considering how to describe a grid in a non-spatial way. There’s a 3x3 configuration, where in the top row, there are two hidden curtains and, on the right, a star. The target is in the bottom right cell, which features a circle outlined in green with grey polka dots inside. I want to make sure to focus on the green ring and the grey dots to help clarify the elements involved.","['circle', 'circular']",['dot'],True,True,True
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",select the five-pointed star icon with a thick black outline and a gray wavy (zigzag) pattern filling the inside.,"**Describing target object**

I need to describe a target object clearly. The main focus is a five-point star with a thick black outline and a gray wavy pattern inside. Alongside it, I notice a triangle featuring a wavy pattern and a square that has vertical stripes with a blue border. I have to make sure to refer to these shapes without using any spatial terms while mentioning the star shape, wavy fill, and black border specifically.",['star'],"['wavy', 'zigzag']",True,True,True
