image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3","Select the gray square that’s filled with repeating wavy lines, like a series of horizontal gray-and-white waves.","**Describing visual targets**

I need to create a clear expression for describing the target, which is a wavy gray pattern compared to vertical stripes and curtains. I can't use spatial language like ""top left,"" so I should say something like ""the gray square filled with white wavy lines,"" making sure to clarify that it's not the one with straight vertical stripes or hidden behind curtains. It's important to be precise but not overly complicated here!"
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",Select the grey triangle with the wavy pattern inside it (not the wavy star or any of the circles).,"**Clarifying shapes and colors**

I'm looking to reference a specific expression for a wavy filled triangle with a black outline, ensuring it’s the only triangle in the grid. I need to specify clearly that this is “the wavy grey triangle” without mentioning its location. I also want to differentiate it from other shapes, so I'll clarify it's not the wavy star or circles. This should help make it really clear what I'm referring to!"
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",Pick the square with grey polka dots and a red border.,"**Finding contrasting expressions**

I need to come up with a referring expression for a polka-dot square that has a red frame. It should be contrasted with a circle checker that also has a red frame, and a square checker that has a black frame. The challenge is to do this without any spatial components. I’m curious how I can differentiate these shapes with color and pattern effectively while keeping the descriptions clear and concise."
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",Select the red-outlined star with a gray checkerboard pattern inside.,"**Describing the target object**

I need to describe a specific object, which is a red-outlined star with a checkerboard interior. I want to avoid using any spatial words to keep it clear. There are also other objects, like a wavy circle, a checker square, a vertical striped green triangle, and a vertically striped black star. I think I can refer to the target uniquely as ""the red star with a checkerboard fill,"" mentioning both its color and texture for clarity."
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Select the triangle with a green outline and a gray polka‑dot pattern inside.,"**Describing shapes and patterns**

I need to describe a green-outlined triangle with a dotted interior and a blue triangle with a checkered pattern. I can't use spatial references, so I want something unique, like “green triangle with gray polka dots.” I should also differentiate between triangles and other shapes. Only triangles are visible, but there are unknown shapes behind curtains. I need to focus on unique properties like color and fill pattern to aid in identification."
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",Pick the white square with gray polka dots (the only square among the shapes).,"**Identifying a target**

I'm trying to create a minimal description for identifying the target. It should be a green square with grey dots, and it seems that other identified shapes are circles. So, I’ll describe it simply as: ""the only square, dotted."" I think that's clear enough to convey what I'm aiming for. It helps to be concise while still capturing the essential details!"
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the green-outlined star with vertical gray stripes inside.,"**Describing shapes**

I need to describe a target shape: it’s a green-outlined star with vertical gray stripes on the inside. There are also other shapes involved, like a blue circle with stripes, a grey polka-dot square, and a wavy square, with two shapes remaining hidden. I should focus on a non-spatial description, like calling it a ""striped green star,"" and make sure to highlight how it's unique compared to the blue circle that has similar stripes by mentioning its shape and border color."
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Pick the blue-outlined star with gray polka dots inside.,"**Finding expressions for shapes**

I’m considering how to create simple, short expressions for the target shapes: a blue-outlined grey polka-dotted star and a wavy square. I want to avoid using positional descriptors. This requires some creativity to encapsulate their unique features in concise phrases. I think I should truly focus on the colors and patterns of each shape while making them easily distinguishable. Let’s brainstorm some ideas that do just that!"
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Pick the triangle with a red outline and filled with small gray dots (not the blue-outlined triangle with wavy stripes).,"**Describing the target shapes**

I need to describe the target clearly so the listener can identify it. The first target is a red-outlined triangle filled with gray polka dots. The second visible shape is a blue-outlined triangle with wavy stripes. I’m not sure about any curtains in the background, but I need to avoid using spatial references like ""top-left"" to keep the description straightforward. It’s important to be precise so the listener can visualize correctly."
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1","Pick the white triangle outlined in black that has a pattern of small gray dots inside it (not stripes, and not the wavy square).","**Describing a triangle visually**

I need to create a referring expression for the top-left dotted triangle. I want to avoid using any spatial terms. I should describe it in a way that highlights its uniqueness compared to others like the wavy square, striped triangle, and two unknown curtains. The best description could be ""a white triangle outline with dots inside,"" emphasizing the difference between the triangle with a dotted interior and the striped or wavy square."
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Pick the gray vertically striped triangle with a red outline.,"**Describing triangle shape**

I need to describe a striped triangle with a red outline. Instead of using spatial terms like ""bottom left"", I’ll focus on its attributes. The triangle is characterized by stripes and its distinct red-outline. I have to keep in mind that there might be additional hidden aspects that are not immediately visible. It’s essential to convey this clearly without getting too technical or confusing. Let's highlight its key features!"
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the gray square with vertical stripes and a thick black border.,"**Finding a referring expression**

I need to create a clear reference for a striped gray square with a black border. It’s important to avoid using spatial deictics, so I have to think carefully about how to distinguish it from other nearby objects, like the red-outlined striped circle, the black-outlined striped circle, the checked star, and the dotted blue star. I want to ensure my description is precise and avoids any possible confusion. Let's brainstorm some options!"
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the green-outlined circle that has the gray polka-dot pattern inside.,"**Choosing shapes and descriptions**

I’m focusing on finding a referring expression for a green-outlined circle with polka dots, ensuring they’re not checkered. I also need to think about other shapes like a blue checkered circle, a triangle, a square, and a green polka dot star. My goal is to specify: “Select the green circle with gray polka dots,” noting that its fill is the same as that of the triangle and square. It’s all about clarity!"
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the green-outlined triangle with vertical gray stripes inside.,"**Clarifying shapes and colors**

I need a clear way to refer to the shapes and their colors. For this, I have a ""green-outlined striped triangle"" in comparison to others like a ""green circle with wavy edges"" and a ""black dotted triangle."" I think I'll go with ""green-outlined triangle with vertical gray stripes inside"" to make it precise and easy to understand. This will help in distinguishing the various shapes clearly!"
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Pick the blue-outlined star with a grey polka‑dotted interior.,"**Describing a visual target**

I'm focusing on how to describe a target that has a dashed red box around a star with a blue outline, and an interior dotted with gray polka dots. I need to frame this in a non-spatial way but also mention how it contrasts with another visible object, which is a blue-bordered checkerboard. There’s also an element of something hidden or unknown, making it intriguing."
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Select the visible star with the gray checkerboard pattern inside (not the one with vertical stripes and not any curtain).,"**Distinguishing star patterns**

I'm looking to clarify a description between a checkerboard fill star and a striped star. I need to focus on specific descriptions without relying on assumptions about the curtains hiding the unknown details. So, the key expression to use is: ""visible star with a checkerboard interior, not vertical stripes."" I want to ensure this is distinct and separate from any curtain elements. This clarity will help avoid any confusion."
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the blue-outlined star with the gray checkerboard pattern inside.,I'm thinking I need to describe a blue outlined star that has a checkered fill. I'll also need to consider how it stands out as unique compared to something like a red triangle with polka dots and two curtains. I wonder how I can tie these elements together in a way that makes sense and effectively highlights their differences. It's all about finding the right way to express these visuals!
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Pick the polka‑dotted triangle with the blue outline.,"**Identifying shapes and colors**

I need a concise way to refer to the blue dotted triangle so it stands out against the green triangle, dotted square, and star. It's important to make distinctions clear, especially when considering potential hidden unknowns, although I don't think there are any in this context. The goal is to simplify communication about these shapes for better understanding. Let's find the best way to express this!"
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Pick the circle with the red border and gray wavy lines inside.,"**Defining target attributes**

I need to describe a target that's a red-bordered circle filled with a wavy pattern. The unique features to highlight are its circle shape, wavy design, and red outline. Other elements include a red star with a wavy fill, a green triangle with a checker pattern, a blue triangle decorated with dots, and a black star featuring a checker design. I should specify ""only circle"" to avoid any confusion without mentioning their positions."
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Pick the green-outlined circle with the gray wavy pattern inside.,"**Finding a suitable expression**

I need a referring expression that avoids spatial terms like “top right.” I’m targeting a green-bordered circle with a wavy pattern. Other shapes in view include a green dotted triangle, a blue checkered triangle, and a blue checkered circle. The uniqueness here is that the wavy pattern is only associated with the green circle, making it stand out! I want to capture that distinctiveness without getting too spatially specific."
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Pick the green-outlined circle with the gray checkerboard pattern.,"**Describing visual features**

I’m thinking about how to refer to the target, which is a green-bordered circle with a gray checkerboard pattern. I want to avoid talking about its position and focus on its visible features instead. I think a good expression could be “the green-outlined circle with a checkerboard pattern.” That captures the essence and is easily understandable! I also noticed that the curtains are unclear, so I’ll leave that out for now."
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",Pick the grey-and-white vertically striped triangle with a red outline.,"**Describing target shape**

I need to provide a clear description of the target. It’s a triangle with a solid red outline and grey vertical stripes inside. I'll focus on discussing the shape and pattern, along with colors. Importantly, I should avoid mentioning anything about spatial relationships, as that isn't necessary. I also want to disregard any hidden objects that might not be relevant to this specific description. Let's keep it straightforward and concise!"
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",Select the green-outlined star with vertical gray stripes inside.,"**Describing a star design**

I need to create a short description for a specific target. It's a green-outlined star with vertical gray stripes inside. I shouldn't use spatial references like “bottom right” to describe it. It’s important that this star stands out from others by being the only one with a green border and a striped fill. So, I’ll focus on those unique features to clarify what I’m targeting."
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3","Select the square filled with gray polka dots that has a thin gray border, not the one with the thick black border or any circles.","**Clarifying visual description**

I need to create a referring expression for a target that's a square with grey dots in the bottom-left. There are other shapes, like square dots with thick black borders in the top row and circles. The target has a thin gray border, so I could say, ""the square with grey polka dots and a thin gray border (not the one with the thick black border)."" I want to avoid using spatial words in the description to keep it clear and precise."
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",Select the grey polka‑dotted star with the black outline.,none
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",Pick the green-outlined star with a white inside covered in grey polka dots.,"**Finding concise descriptions**

I'm trying to come up with clear phrases for these shapes: the green star with a dotted interior and the blue star with stripes. I could say ""the green-outlined star with a dotted interior"" for the first one. For the blue star, I might call it ""the blue striped star."" I'll also want to mention the circle and triangle checkers, noting to avoid any spatial terms for clarity. It's a bit tricky, but I’m getting there!"
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",Pick the grey triangle filled with wavy lines and outlined in black.,"**Considering visual patterns**

I need to come up with a concise way to express the difference between a wavy triangle and a chessboard pattern. Perhaps I could focus on elements of movement versus structure. The wavy triangle could evoke a sense of fluidity, while the chessboard symbolizes order and clarity. Hidden elements might suggest optical illusions or depth in the design. I’ll aim to articulate these nuances clearly and briefly!"
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",Pick the only visible circular object with vertical gray stripes.,"**Describing visual patterns**

I need to describe a visual target involving grey vertical stripes in a circle compared to a checkerboard square and curtains. It’s important to avoid using spatial terms like ""bottom left."" So, I could phrase it as, ""Choose the only visible circular object featuring a pattern of vertical grey stripes,"" making sure to mention that it’s distinct from the checkerboard square and the curtains."
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1","Pick the blue-outlined triangle that has gray wavy stripes inside it, not dots.","**Identifying shapes and patterns**

I need to describe the target shape accurately: it's a blue-outlined triangle with a wavy pattern. The description has to hold up no matter how it’s viewed, even behind curtains. There are a few visible elements to consider, like a square blue border with polka dots and a green circle with a wavy design. I’m noting there are two blue triangles, one with wavy lines and the other with polka dots, but only one has the wavy detail."
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the blue-outlined square with vertical gray stripes.,"**Identifying shapes and colors**

I'm trying to create a quick description for a blue-bordered square that has vertical stripes. I want to avoid using spatial terms like ""bottom left."" Additionally, there are other shapes to consider: a green circle with stripes, a blue triangle with wavy lines, a green triangle with a checker pattern, and a blue circle with stripes. I need to ensure my descriptions are clear and easy to understand while being concise."
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",Pick the gray polka‑dotted circle with the red outline (not the one with the black outline).,"**Clarifying instructions**

I need to give a clear referring expression for the target, which is a dotted circle with a red border. There’s also another dotted circle with a black border, so I should mention that specifically. I need to instruct, ""Choose the dotted circle with the red border and not the black one,"" and I'll keep it straightforward, avoiding any complicated spatial references. It’s essential to make this instruction as clear as possible!"
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Select the circle with the wavy grey pattern and the red outline.,"**Finding a concise description**

I need a short, clear expression to refer to a red-bordered circle that has a wavy fill. I should avoid using spatial words in the description. I want to specifically mention that it's a circle with a wavy pattern and a red outline. There's also a wavy square with a black outline that I might need to differentiate from, but my main focus right now is on that circle."
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Pick the green-outlined star that has a wavy gray-and-white pattern inside (not the one with straight vertical stripes).,"**Clarifying target description**

I need to describe two green stars: one with a wavy gray fill and the other with a striped fill. The instruction states to choose the green star with the wavy gray pattern inside, avoiding any reference to stripes or spatial terms. It seems clear that I should focus on the visual aspects without using terms that might suggest location or arrangement. This should help in making the selection straightforward!"
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3",Pick the gray polka-dot pattern that is in a square frame (not in a green circle).,"**Describing target pattern**

I need to focus on describing the target clearly: it’s a grey polka dot square with no green circle this time. I want to highlight that it’s fully visible, unlike the top dot which has a green circle and a circular crop. I should say something like, ""it’s the only dotted pattern inside a square frame that lacks a green circle."" Maybe I could mention that hidden curtains could be similar but emphasize the visible square grey polka dot specifically, showing how squares differ from circles."
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the striped triangle.,"**Refining descriptions**

I need to find the right term for my target design, which involves a vertical striped triangle outline. The grid also has a star with stripes and a circle featuring a wavy pattern. I’m thinking that ""striped triangle"" could be a unique enough way to describe it, even if mentioning vertical stripes might not be strictly necessary. I want to make sure the description is clear and concise without using spatial terms."
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Select the red-outlined star that has gray wavy stripes inside.,"**Defining the star**

I need a minimal description for the red wavy star so it stands out from others. It's important to distinguish it from shapes like triangles, squares, and black stars. This star is unique because it’s the only one with a red outline along with a wavy fill. I want to make sure that the description is clear and specific enough for anyone to recognize it easily!"
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",Select the square with vertical gray-and-white stripes inside a green border.,"**Describing shapes and patterns**

I need to refer to a striped vertical rectangle with a green border, while considering other shapes like a circle with a checkerboard pattern or a dotted square. Some shapes are hidden, and I want to avoid using spatial terms like left or right. I need a description that distinguishes my rectangle from the others. However, since the hidden patterns could match, this makes it tricky. I can't definitively describe it; the unknown complicates things."
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Pick the square with vertical gray stripes that has a red border (not the one with a blue border).,"**Describing visual elements**

I need to come up with a brief way to describe a specific visual: it’s a square with stripes, featuring a red border instead of blue, and there are grey vertical stripes within the design. It’s interesting how colors and patterns can alter the perception of an object. I want to make sure that I'm clear and accurate in this description, as that’s important for conveying the right image!"
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",Select the gray vertical-striped square with the green border.,"**Describing a striped square**

I'm looking for a concise way to describe a target that's a gray vertical striped square with a green border. I also need to consider alternatives, like a similar striped square with a black border or a green star. There are some curtains involved that I'm not sure about, so I want to be clear. I think I should refer to it as a ""striped square with a green frame,"" emphasizing the gray vertical stripes and green outline."
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"3,3",Pick the striped star with a red outline and gray vertical stripes.,"**Clarifying target description**

I need to create a clear description of the target without using spatial terms. I'm thinking about how to phrase it. For the striped star, I should say something like ""striped star with a red outline and gray vertical stripes."" Then, for the polka-dot circle, I just need to focus on its features without mentioning positioning. Overall, I want to ensure the description is straightforward and accurate without any confusion in terms of layout or arrangement."
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",Select the gray wavy-patterned triangle with a black outline.,"**Describing a unique triangle**

I'm trying to find a short way to refer to a black-outlined triangle that has wavy gray stripes. I really want to avoid using any spatial references. I need to be careful to describe it uniquely, especially since it’s the only triangle that’s visible. It's challenging to capture its essence clearly, but focusing on its distinct features like the color and pattern will help convey what I'm picturing!"
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",Select the outlined triangle with the checkered interior.,"**Describing a pattern**

I need a concise expression to describe a triangle shape with a checkered fill. I should note that the triangle is unique, and although there may be other shapes like circles or squares, they don’t fit this description. The user might only refer to the triangle, so I’ll focus on that. I’ll phrase it as ""triangle with a checkered pattern"" while avoiding references to circles or squares. That should keep it clear and straightforward!"
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",Select the red-outlined triangle with gray vertical stripes inside (the only triangle among the shapes).,"**Considering shape descriptions**

I need to clearly describe shapes like a red-outlined vertical-striped triangle and a dashed box around a red triangle with gray vertical stripes and no border. There’s also a blue-bordered square with dots, another square that has vertical stripes and a blue border, and finally, a star with dots in blue. It’s important for me to say all of this without using any spatial terms to avoid confusion!"
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Pick the triangle that has a green outline and a gray-and-white checkerboard pattern inside.,"**Describing shapes clearly**

I need to clarify the target shape for the user, which is a green-outlined triangle filled with a checkered pattern. There are other shapes involved too, like a green square with stripes, a black-outlined striped triangle, a striped star, and a dotted square. So, my instructions will be to say, “Select the only triangle with a green outline and a checkered pattern inside.” I should remember to keep it focused and avoid any spatial descriptions!"
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Select the blue-outlined triangle that’s filled with gray dots.,"**Describing shapes and colors**

I need a referential expression for a blue-outlined triangle filled with grey dots while avoiding any mention of spatial arrangement or the dashed red box. I'll say something like, ""the blue-outlined triangle with a dotted interior."" It's important to emphasize its uniqueness compared to the others in the grid, as it's the only triangle and the only shape filled with dots. I want this to be clear and concise!"
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Select the blue-outlined triangle with grey wavy stripes inside.,"**Defining a blue triangle**

I need to refer to a blue triangle that has a wavy fill. I want to avoid any spatial references and focus on its unique attributes. It differs from other shapes, like the red triangle that's dotted, the green circle that's dotted, and the red circle that has a wavy fill too. So, my target is specifically the blue triangle with that wavy interior, ensuring clarity by distinguishing it from the similar red circle."
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",Pick the blue-outlined triangle that has gray wavy lines inside it (not the one with gray dots).,"**Clarifying visual descriptions**

I’m focusing on describing the target, which is a gray triangle outlined in blue with wavy lines. There’s also another triangle present, but this one has polka dots. I need to ensure the descriptions are clear and distinctive without relying on spatial relationships. Plus, curtains could obscure the view, so I can't assume they aren't hiding any triangles or other shapes behind them. It's important to get this right for clarity!"
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Pick the gray polka‑dotted circle with a green outline.,"**Finding a concise expression**

I need a shorter way to refer to a grey polka-dotted circle with a green outline. I want to avoid using any spatial words. So, I think I'll just describe it as ""the gray polka dot circle with a green border."" It's clear and descriptive, yet gets to the point! I hope this helps simplify communication around this shape!"
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",Pick the grey wavy-patterned star outlined in black.,"**Describing shapes clearly**

I need to describe the target shape without referencing spatial elements. I'll start with ""wavy star outline"" to differentiate it from a triangle and a striped square. This wording should highlight its distinct features without getting too technical or specific about placement. The challenge is to ensure clarity while maintaining a simple description, so I can keep it straightforward for the user."
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",Select the gray circle with wavy horizontal stripes and a red outline.,"**Describing visual elements**

I want to create a concise expression referring to a grey wavy circle with a red border. I’m also seeing a red-outlined striped star and a grey polka-dot square nearby. There are no curtains in sight, so I need to make the description unique. I'll say it as ""grey circle with wavy horizontal stripes and red outline,"" which captures the essence without being too lengthy. This should be clear and effective for whatever purpose it serves!"
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Pick the green star with gray vertical stripes inside it (not the red triangle with wavy stripes).,"**Clarifying object descriptions**

I need to find a clear way to reference the green striped star compared to other objects. There's the red-outlined wavy triangle and some curtains to consider. I won't mention anything spatial, but I want to guide someone to choose the green outline star with vertical gray stripes instead of the red outline wavy triangle. It's all about being precise with the descriptions to avoid confusion!"
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Select the green square with grey polka dots inside.,"**Describing a shape**

I need to provide a referring expression for a specific shape, which is a green square with a dotted interior. There are also other shapes like a black dotted circle, a red striped triangle, and a blue wavy circle. For clarity, I'll describe it simply as ""the green square with grey polka dots."" I want to focus solely on identifying the square without including any spatial orientation."
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Select the triangle that has gray vertical stripes inside it.,"**Clarifying shape descriptions**

I'm working on how to refer to different shapes without using spatial terms. The target shape is a red-outlined striped triangle. There’s also a dotted triangle and a striped square to consider. I want to describe the striped triangle as ""the striped triangle with red border,"" but I need to remember that others may not see the borders. The unique triangle has vertical gray stripes, and there’s also a striped square with a green border and a dotted triangle with a black outline."
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",Select the red-outlined star with a grey polka‑dot interior.,"**Finding a concise description**

I'm looking for a brief and clear way to refer to shapes without using any spatial language. The target shape is a red-outlined star that has a polka dot interior. I also need to consider other shapes, like a green triangle with waves, a blue triangle with waves, and a blue square that has dots. Let’s focus on being as straightforward and descriptive as possible!"
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",Pick the gray-and-white checkerboard square with a blue border.,"**Describing visual targets**

I need to give a detailed description of what I'm seeing. I'm focusing on a red outline of a wavy star and a blue-framed checkerboard square. The curtains are still a mystery, so I need to find a way to describe them uniquely without using spatial language like ""top left."" I want to make sure my descriptions are clear and engaging, steering clear of vague references. It's all about being creative with the language!"
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Select the grey polka‑dot circle with the thick black outline.,"**Describing shapes and colors**

I need to describe a target that’s a grey polka-dot filled circle with a black outline. Other shapes include a striped triangle with a black outline, a wavy circle with a blue outline, a polka-dot star also with a blue outline, and a polka-dot triangle in blue. What’s unique is that the grey circle is the only one with dots and a black border. I want to make sure I'm clear about these details!"
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Pick the gray square with white wavy lines that has a blue frame (not the one with the red frame).,"I'm looking to describe a target object, which has a blue border and a wavy shape, while considering that others see their arrangements from a rotated perspective. I can't use spatial terms like ""top left"" because they might not align with how others perceive it. There are two visible wavy squares—one gray with a blue border (the target) and another with a red border. I need to say something like ""the wavy square with a blue border, not the red one,"" but borders might differ in their perspectives."
