image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",select the **square filled with vertical gray stripes** that has a **red border** (the other striped square has a blue border).,none,['square'],['stripe'],True,True,True
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",select the square that has **vertical gray-and-white stripes** and is outlined with a **bright green border** (no other symbol inside).,none,['square'],['stripe'],True,True,True
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"3,3","select the image showing a five-point star outline in red, with a tall gray vertical stripe running through its center.",none,['star'],['stripe'],True,True,True
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",select the **black-outlined triangle filled with gray wavy (zigzag) horizontal lines**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",select the **upright triangle** filled with a **gray-and-white checkerboard pattern** (with a thick black outline).,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1","select the **triangle with a red outline**, filled with **vertical gray stripes**.",none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",select the **triangle with a bright green outline** that has a **gray-and-white checkerboard pattern inside**.,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",select the **triangle** with a **thick blue outline** that’s **filled with gray polka dots**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",select the **triangle with a blue outline** that has a **gray wavy (zigzag) pattern** inside.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",select the **blue-outlined triangle filled with gray wavy lines** (like a zigzag/water pattern).,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3","select the image that shows a light gray circle filled with dark gray polka dots, outlined by a bright green ring.",none,"['circle', 'circular']",['dot'],True,True,True
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",select the **five-pointed star** with a **thick black outline** and **gray wavy stripes inside**.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",select the **circle with the gray wavy (zigzag) pattern inside and a red outline**.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",select the **five-point star** with a **bright green outline** and **gray vertical stripes** inside it.,none,['star'],['stripe'],True,True,True
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",select the **green-outlined square** that’s filled with **gray polka dots** (a dotted square with a bright green border).,none,['square'],['dot'],True,True,True
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",select the **triangle with vertical gray stripes inside and a thick red outline** (a red-bordered striped triangle).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",select the **five-point star** with a **red outline** and a **white interior filled with gray polka dots**.,none,['star'],['dot'],True,True,True
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",select the image that looks like a gray-and-white checkerboard (chessboard pattern) with a thick blue border/frame around it.,none,['square'],['checker'],False,True,True
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",select the **circle with a thick black outline** that’s filled with **small gray polka dots** (no blue border).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",select the tile showing the gray-and-white wavy pattern that has a **blue border/frame** (not the same wavy pattern with a red border).,none,['square'],"['wavy', 'zigzag']",False,True,True
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",select the **five-point star with a black outline** and a **gray vertically striped interior**.,none,['star'],['stripe'],True,True,True
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",select the **square** with a **green border** that’s filled with **small gray polka dots**.,none,['square'],['dot'],True,True,True
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",select the **square tile with a green border** that has a **gray-and-white checkerboard pattern** inside.,none,['square'],['checker'],True,True,True
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",select the **gray-and-white checkerboard (chessboard) square image with a thick black border** (not the one outlined in green).,none,['square'],['checker'],True,True,True
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",select the **five-pointed star icon** with a thick black outline and **gray vertical stripes** inside.,none,['star'],['stripe'],True,True,True
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",select the **star with a bright green outline** and **gray vertical stripes inside** (a white five-point star).,none,['star'],['stripe'],True,True,True
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3",select the **square tile filled with repeating wavy zigzag lines** (gray-and-white waves inside a thick black border).,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",select the **five-pointed star** with a **thick red outline** and a **gray wavy (zigzag) pattern** filling the inside.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3","select the **upright triangle with a green outline**, filled with **vertical gray stripes**.",none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",select the **blue-outlined circle** that’s filled with **vertical gray stripes**.,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",select the **triangle** that has a **red outline** and **vertical gray stripes inside** (the striped red-bordered triangle).,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the **circle** with a **bright green outline** and a **gray polka-dot** fill.,none,"['circle', 'circular']",['dot'],True,True,True
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3","select the **upright triangle with a thick blue outline**, filled with a **light gray polka-dot pattern**.",none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",select the **triangle with a green outline** that has a **gray-and-white checkerboard (chessboard) pattern** inside.,none,"['triangle', 'triangular']",['checker'],True,True,True
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",select the **green-outlined triangle** filled with **vertical gray stripes**.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",select the **five-pointed star** with a **red outline** and **gray polka dots** inside.,none,['star'],['dot'],True,True,True
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",select the circle filled with gray wavy lines that has a **black outline** (not the similar one with a green outline).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",select the **green-outlined triangle** that’s filled with **gray wavy zigzag stripes** (a patterned warning-sign style triangle).,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",select the **five-pointed star with a thick black outline and light gray polka-dot fill** (not the green-outlined wavy-pattern star).,none,['star'],['dot'],True,True,True
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",select the **five-pointed star with a thick black outline and a gray checkerboard (checkered) fill**.,none,['star'],['checker'],True,True,True
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",select the **circle with a thick red outline** that’s filled with a **gray-and-white checkerboard pattern**.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3","select the image that’s a gray square filled with evenly spaced dark gray polka dots, outlined by a thick black border.",none,['square'],['dot'],True,True,True
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",select the **triangle** with a **bright green outline** and a **gray polka-dot (dotted) interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",select the **square with a thick black border** that’s filled with **gray-and-white wavy stripes** (not a triangle or circle).,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",select the **triangle** that has a **red outline** and is filled with **gray polka dots** (not the checkered triangle).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2",select the tile that shows a gray-and-white wavy (zigzag) pattern inside a square frame.,none,['square'],"['wavy', 'zigzag']",True,False,True
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",select the **five-point star with a green outline** and a **white interior filled with gray polka dots**.,none,['star'],['dot'],True,True,True
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",select the **blue-outlined circle filled with evenly spaced gray polka dots** (not the checkered shapes).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",select the **five-pointed star with a green outline** and a **gray polka-dot interior**.,none,['star'],['dot'],True,True,True
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2","select the plain square tile filled with vertical gray stripes (like a barcode), outlined in black—it's the only non-star patterned square.",none,['square'],['stripe'],True,True,True
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",select the square with vertical gray-and-white stripes and a thick blue border (not a star).,none,['square'],['stripe'],True,True,True
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",select the **green-outlined circle filled with a gray-and-white wavy (zigzag) pattern**.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2",select the tile that shows a white background filled with evenly spaced small gray polka dots (inside a green border).,none,['square'],['dot'],False,True,True
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3",select the green-outlined circle that has a gray-and-white checkerboard (chessboard-like) pattern inside.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",select the **square with a gray-and-white checkerboard pattern** and a **thick black border** (no triangle/circle shape).,none,['square'],['checker'],True,True,True
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1","select the **square tile filled with evenly spaced gray polka dots**, with a **thin red border** around the square.",none,['square'],['dot'],True,True,True
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3",select the **green-outlined circle filled with vertical gray-and-white stripes** (like a barcode pattern).,none,"['circle', 'circular']",['stripe'],True,True,True
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",select the upright triangle that has a thick black outline and is filled with small gray polka dots (not the one with vertical stripes).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1","select the **triangle with a thick green outline** that’s **filled with gray polka dots** (not the checkered triangle, and not the dotted square).",none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",select the **triangle with a red outline** that’s filled with **gray wavy horizontal stripes**.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",select the **square tile** that has a **red border** and is filled with **gray-and-white wavy zigzag lines** (like a ripple pattern).,none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",select the **polka-dotted triangle with a red outline** (a white triangle filled with gray dots).,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3","select the **triangle with a bright green outline** that’s filled with **gray polka dots** (same dotted fill as the other triangle, but with the green border).",none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1","select the **upright triangle with a bright green outline**, filled with **gray-and-white wavy stripes**.",none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",select the **circle with the wavy (zigzag) pattern inside** and a **thick black outline**.,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",select the **circle** that has a **red outline** and is filled with **gray wavy/zigzag horizontal lines** (like a ripple pattern).,none,"['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2","select the **square tile with a red border** that’s filled with **horizontal wavy white lines on a gray background** (looks like a wavy pattern, not a star).",none,['square'],"['wavy', 'zigzag']",True,True,True
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",select the **triangle with a bright green outline** and a **gray polka-dot interior**.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3",select the **five-point star**: a black-outlined star with a gray/white vertically striped center.,none,['star'],['stripe'],True,True,True
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",select the **five-point star with a thick black outline and a gray wavy (zigzag) pattern inside**.,none,['star'],"['wavy', 'zigzag']",True,True,True
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1",select the **five-pointed star with a thick black outline and a light gray polka-dot fill** (the star itself is white/gray with dotted pattern inside).,none,['star'],['dot'],True,True,True
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",select the **triangle** shape with a **red outline** and a **gray polka-dot** fill.,none,"['triangle', 'triangular']",['dot'],True,True,True
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",select the square that has **vertical gray-and-white stripes** (like a barcode) **inside a blue frame**.,none,['square'],['stripe'],True,True,True
