image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_011.jpeg,cond4,present,present,2,square,black,"wavy, zigzag","1,3",Select the square tile with a thick black border that’s filled with repeating horizontal wavy (sine-like) stripes in gray and white.,"**Describing the target design**

I'm focusing on describing a dashed red box that surrounds a bottom-left tile. This tile has a square shape with a gray wavy pattern resembling horizontal sine waves, all enclosed within a thick black border. It's important that I maintain a referential description without mentioning any location. The wavy white and gray stripes create an appealing visual effect against the black frame. I want to ensure that it's clear and easy to understand!"
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",Select the **black-outlined triangle** that’s filled with a **gray wavy (zigzag/water-like) pattern** inside (not the star).,"**Describing shapes**

I need to describe a target, which is a black outlined triangle filled with a gray wavy pattern. I want to avoid spatial references, so I'll focus on the triangle shape and its wavy stripes. There's also a star with a wavy fill to consider, which I can compare with the triangle. Keeping it concise will be essential while highlighting the differences between the triangle and the star. I’m ready to put this together!"
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2",Select the **square** that has a **red border** and is filled with a **regular grid of small gray polka dots** (not the checkered patterns).,"**Describing the target shapes**

I need to provide a description that doesn't specify an exact location. The target is a square with grey dots inside and a prominent red border. Additionally, there’s a circle that has a checkered pattern, along with a square that features a checkered black border. I want to make sure I clearly differentiate these features to convey the characteristics effectively. It's important to capture the essence without being too literal about the setting."
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",Select the **five-point star with a thick red outline** and a **gray checkerboard pattern inside**.,"**Describing a star**

I need to refer to a target object, which is a red outlined star with a checkered fill. I want to provide a description that focuses on its unique features but without mentioning its position. The outline is bold and striking, while the checkered pattern adds a playful touch. The color contrast makes it visually appealing and easily recognizable. I'm thinking of how best to convey these characteristics in a clear way for the user."
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Select the **triangle with a bright green outline** and a **gray interior filled with small dark polka dots** (not the blue-outlined triangle with the checkerboard pattern).,"**Describing visual targets**

I need to reference a target located in a dashed red box. It has a triangle shape with a green outline and a gray polka-dot interior. I’ll be sure to avoid mentioning specific positions but will compare it to another visible triangle that has a blue outline and a checkerboard pattern. I should also note the presence of some hidden curtains nearby and keep everything concise. Let's make sure it's clear and informative!"
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3","Select the **green-outlined square** filled with **small gray polka dots** (the only dotted **square**, not a circle).","**Describing visual elements**

I need to provide a clear description for the target, which is a green square filled with gray polka dots, surrounded by a dashed red box. I should avoid spatial references and focus on the objects. There are three visible shapes: a blue circle with a wavy pattern, a red circle with polka dots, and the green square. I'll uniquely refer to the square to set it apart from the circles, saying, ""the green-bordered square with gray polka dots."""
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the **five-pointed star** with a **bright green outline** and **vertical gray stripes inside** (the striped star).,"**Describing visual targets**

I need to describe a target that has a green outlined star with vertical gray stripes inside. It’s located in a dashed box, and I want to focus on its unique features like the green star and the striped fill. There are also other elements, such as blue circle stripes, square dots, and square wavy patterns that I need to mention. Let’s make sure to present this clearly!"
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Select the five-pointed star icon with a thick blue outline and a white interior filled with small gray polka dots.,"**Describing the target objects**

I need to provide a clear description of the target objects. The top-left cell has a star shape, a blue outline, and is white with gray polka dots. Then, there's a right middle cell with a wavy pattern in gray and white, bordered in blue. Additionally, there are two red curtains that are currently hidden. My focus is to describe these items without referring to their spatial arrangements."
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the **upright triangle with a red outline** and a **light gray interior filled with evenly spaced dark polka dots** (not the blue-outlined triangle with wavy lines).,"**Describing target object**

I need to create a clear description for someone to choose the target object in this 3x3 grid. There are two visible triangles: one with a red outline and gray dots, and another with a blue outline and a wavy pattern. The target is the red-dotted triangle, which has a dashed box around the top middle. I have to avoid any confusion by focusing on the triangle with the red border and dotted fill, without mentioning the blue wavy triangle. I'll keep it concise and note that there are some hidden curtains too."
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Select the **upright triangle with a thick black outline that’s filled with small gray polka dots** (not the triangle with vertical stripes).,"**Describing visual elements**

I need to focus on describing a specific triangle — the one with polka dots, which has a black outline and a white background. I should make sure to emphasize it without referencing its position. There's another triangle nearby with vertical stripes, but I want to clearly identify the dotted one as my target. Let’s highlight its unique features and ensure the description is clear and concise."
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Select the **triangle** with a **red outline** that’s **filled with vertical gray stripes**.,"**Describing a shape**

I need to describe a specific object, which is a triangle that has a red outline and is filled with vertical gray stripes. I want to make sure to avoid any spatial references, like left or right. Instead, I’ll focus on saying it clearly: ""the red-outlined triangle filled with vertical gray stripes."" I’m considering whether the triangle might be isosceles, but I don’t need to include any more details. This should capture the essence!"
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the **square** with a **thick black outline** that is filled with **vertical gray stripes** (no stars or dots).,"**Describing the target object**

I need to focus on the target object in the top row's right cell. It's a square, which gives it a distinct shape. The outline color is black, creating a strong border that stands out. The pattern features vertical gray stripes, adding a unique design element to it. So, I’ll make sure to capture these details while avoiding any spatial references in my description."
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a thick green outline** that has a **light gray polka-dot fill**.,"**Describing the target shape**

I need to focus on describing the target object, which is the middle-right cell. It’s a circle with a green outline and a fill of gray polka dots. I want to ensure that I also mention the context of other objects: there's a triangle with a black outline and polka dots, a square with a black outline and polka dots, a circle with a blue outline and a checkerboard fill, and a star with a green outline and polka dots. I'll keep it straightforward!"
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the upright triangle with a bright green outline that’s filled with evenly spaced vertical gray stripes.,"**Describing the target object**

I need to refer to the target object, which is a green outlined triangle featuring vertical grey stripes. It's important to mention these specific characteristics for clarity. I want to avoid any spatial references, as those could lead to confusion. Instead, I'll focus on providing a clear description to help my partner pick the right one. I think this will ensure they understand exactly what I'm talking about!"
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the **five-pointed star**: it has a **blue outline** and the inside is **white with small gray polka dots** (not the gray checkerboard square).,"**Describing a star icon**

I need to describe the target object, which is a star icon. It's a five-point star with a blue outline. The outline is complemented by gray polka dots within it, adding an interesting touch. I should avoid mentioning anything like a chessboard because that wouldn't fit the context. This transition from a spatial description to a non-spatial one is crucial for clarity. I'll focus on ensuring my description is clear and engaging for the user!"
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Select the five-point star with a thick black outline whose interior is filled with a gray-and-white checkerboard pattern (not the striped star).,"**Describing tile pattern**

I need to refer to the top-left tile, which has a star design filled with a checkered pattern. There's also a star in the bottom-left corner that features vertical stripes. I should avoid getting too spatial in my description. It’s important to highlight that the star in the top-left has a unique checkered fill and a black outline, with five points. I’ll keep my description concise and focused on these details!"
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the five-pointed star with a thick blue outline and a gray checkered (transparent-looking) pattern inside.,"**Describing the target object**

I need to describe the target object: it's a dashed box around a cell. Inside, there's a blue-outlined five-point star with a checkered, transparent interior. I should reference this in a way that avoids spatial terms. So, I'll focus on the blue outline, the five-point shape, and the grey check pattern at the center without using any location descriptors. This should communicate the essence of the object clearly!"
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1","Select the **triangle with a thick blue outline**, filled with **gray polka dots**.","**Describing shapes clearly**

I need to create a clear description of a specific shape. The target is a blue-outlined triangle filled with grey polka dots. Alongside it, there are other shapes, including a green triangle, a black square, and a black star. So, to sum it up, the best reference would be the blue-bordered dotted triangle, as it stands out with its distinct coloring and pattern. Keeping it focused should help in communicating the idea effectively!"
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the **circle** with a **red outline** and a **gray-and-white wavy (zigzag) pattern** filling the inside.,"**Describing target object**

I need to describe the target object without involving spatial references. It's in a 3x3 image grid, located in the bottom left cell. The target is a circle, not a triangle or star, which is important to clarify. It has a red outline surrounding it, and the interior features a wavy pattern in grey and white. I'll make sure to highlight these key details to provide a clear and effective description."
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Select the **circle with a bright green outline** that’s filled with **gray wavy (zigzag) stripes**.,"**Describing target shapes**

I need to refer to the target in a 3x3 grid of shapes. The target is the green-bordered circle with gray wavy stripes located in the center-right cell of the grid, which is row 2, column 3. However, I want to avoid mentioning its absolute location. Instead, I’ll focus on describing it as a green-bordered circle filled with a wavy gray pattern. I just need to provide clear instructions for how to identify it."
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Select the **green-outlined circle** that contains a **gray-and-white checkerboard pattern** inside (not the green-outlined triangle with wavy lines).,"**Describing visual elements**

I need to provide a clear description of the target. It's a circle outlined in green and filled with a gray and white checkerboard pattern. I want to avoid being spatial in my wording, focusing on just the visuals. I also should mention another object that is visible: it's a triangle featuring a wavy pattern. So, I'll describe it as a green-bordered circle with the checkerboard pattern, along with the triangle next to it."
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3","Select the **triangle** icon with a **red outline** and **vertical gray stripes inside** (striped interior, not checkered).","**Describing a triangle**

I need to focus on describing a specific target object, which is a triangle located in the bottom right. I want to avoid using absolute position and instead, highlight its features. The triangle has a bold red outline and features vertical gray stripes within its interior. By emphasizing these aspects, I can convey a clear image of the triangle without relying on where it’s placed in the overall space."
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3","Select the **five-point star** with a **bright green outline**, where the inside has **vertical gray stripes** (a striped/star-with-bars look).","**Describing the star design**

I want to create a description of a five-pointed star. It's outlined in green, which gives it a nice contrast. The interior has vertical stripes in gray, with the color fading to a lighter gray in the center. I'll need to avoid using any spatial terms, so I want to focus solely on the visual aspects instead. Let's make sure it's clear and engaging!"
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",Select the **square filled with gray polka dots that has a red border/frame** (not the similar polka-dot square with a black border).,"I need to create a clear description for a target that's a square with gray polka dots and a thick red border. The highlighted target is the bottom-left cell, featuring a red outline and a white interior with gray polka dots. There's another similar square in the top-left with a black border. Additionally, there's a circle with a dotted black border at the top-middle and a striped green border at the bottom-middle. I want to make sure the listener can identify the correct one easily."
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",Select the five-point star with a **thick black outline** and a **white interior filled with gray polka dots** (not the similar star with a green outline).,"**Describing a black outlined star**

I need to describe a target object, which is a five-point star with a black outline and grey dots within. It's important to distinguish it clearly from other stars, especially the one with a green outline. I should make sure to avoid any spatial descriptions and just focus on its visual characteristics. So, to clarify, it’s the star with the black border, not the green one. I'll keep it all concise!"
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",Select the five-pointed star with a bright green outline and a white interior filled with small gray polka dots.,"**Describing target object**

I need to describe the target object without mentioning its position. It’s a five-point star with a green outline and a white center filled with gray polka dots. I want to emphasize the features clearly, highlighting the green border and the polka dot pattern inside. I’ll make sure to refer to it as a green-bordered star with a unique gray polka dot design for clarity. Let's put this together in a detailed way!"
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",Select the image that shows a **black-outlined triangle** filled with **gray wavy (water-like) stripes**.,"**Describing the target object**

I need to describe the target object for my partner. It’s about the top-left cell, which features a black triangle outline. Inside, there’s a gray wavy pattern. I have to make sure my description is non-spatial and avoids mentioning location. It’s important to simply convey that it’s a black triangle filled with wavy lines. So, I’ll craft a succinct instruction to accurately represent it!"
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3","Select the image showing a **circle with a red outline**, filled with **vertical gray-and-white stripes** (like a striped disk).","**Describing target visuals**

I need to focus on providing a clear description without being too absolute. The target is a circular sign located in the bottom right cell, which has a red outline and is filled with vertical gray stripes. To make it relatable, I could compare it to other known objects, like a checkerboard with a green border and two curtains featuring a question mark. So, it’s essentially a circular sign that's distinct due to its red border and unique stripe pattern."
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1","Select the **triangle** with a **thick blue outline**, filled with **gray wavy (zigzag) horizontal lines** inside.","**Describing a target object**

I need to describe the target object, which is a top-right cell featuring a blue triangle outline. It has a gray, wavy pattern filling the inside of that triangle. Instead of focusing on the spatial aspect, I should mention just the triangle, emphasizing its blue border and the wavy lines that fill it. This way, I'll make sure the description is clear and focused on the key features!"
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the **square** with a **thick blue outline** that’s filled with **vertical gray stripes**.,"**Describing a target object**

I need to create a clear description of the target object. It's a square with a blue border and filled with vertical gray stripes. There are other objects too, like a green circle with stripes, a blue circle with stripes, a green triangle in a checkerboard pattern, and a blue triangle with a wavy design. But for the unique one, I should focus on the blue-outlined square with those vertical gray stripes, avoiding any spatial references."
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",Select the light gray circle filled with dark gray polka dots that has a thick **red** outline (not the similar polka-dotted circle with a black outline).,"**Describing target features**

I need to describe the target object without relying on spatial positions, since those can vary. The target is a circle with gray polka dots and a red outline, or more accurately, a dashed red box around a light gray circular object with darker gray dots and a thick red border. There’s also a similar object at the bottom right with a black border. I’ll just refer to it as a ""polka-dotted circle with a red outline"" to keep it short and clear!"
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Select the **circle with a red outline** that’s filled with a **gray-and-white wavy (zigzag) pattern**.,"**Describing a target shape**

I need to describe a specific target. It's a circle located in the bottom right cell, outlined in red and filled with a gray wavy pattern. I want to reference it clearly without spatial context. So, I’ll say it's a ""red outlined circle with a gray wave pattern."" This keeps the description straightforward and easy to visualize for anyone needing to understand the shape. I'll ensure to be concise while conveying the necessary details!"
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Select the **five-point star with a bright green outline** whose interior is filled with **gray wavy/squiggly horizontal stripes** (not the star with straight vertical stripes).,"**Identifying the target object**

I need a clear description of the target object — a star in a highlighted dashed red box at the top left. It's got a green outline and wavy gray stripes inside, which are definitely unique. I want to avoid any spatial references in my description. I should make sure to specify that it has wavy horizontal squiggles, as there’s another similar star with vertical stripes that could confuse things."
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","Select the **white square tile filled with small gray polka dots** (a dotted pattern inside a square frame, not one of the green-outlined circles and not behind a curtain).","**Describing a square tile**

I need to create a clear description of the target dashed red box, which is actually a square featuring small grey polka dots on a white background. It's important to note that this isn't about the green-rimmed circles; rather, it’s a square with a thin red or pink border. I want to avoid mentioning its location and clarify that it’s not behind a curtain while highlighting these unique attributes effectively."
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the upright triangle with a thick black outline and vertical gray stripes inside.,"**Describing the triangle**

I need to provide a description of a target that’s a triangle with vertical stripes. So, I'm thinking to mention that it's an upright triangle, framed in black, with a filled interior featuring vertical gray stripes. I'll keep it straightforward and nonspatial, focusing on the triangle's outline and pattern. This way, the description is clear and easy to visualize without needing spatial context!"
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Select the **five-point star** that has a **red outline** and is filled with a **gray-and-white wavy (zigzag) pattern**.,"**Describing the target shape**

I need to provide a clear description of the target shape, which is a dashed box around a star in the top middle cell. The star has a red outline and a wavy grey and white pattern for its interior. It’s important that I avoid any spatial ambiguity. Also, there’s a black star in the bottom right, but I need to focus on specifying the red outline of the main star."
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3","Select the square tile with **vertical gray-and-white stripes** (like a barcode), **outlined with a green border**.","**Describing visual elements**

I’m focusing on creating a descriptive reference for the target element, which is a dashed red box around a specific shape in a 3x3 grid. The image shows three columns and three rows, with distinctive features: a checkerboard circle and different squares, including one with vertical gray stripes inside a green frame. I need to avoid using spatial terms like “bottom-left” since the arrangement varies. I’ll provide a clear description of the object itself for the listener."
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Select the **square with a red border/frame** that contains **vertical gray stripes** (like a striped panel).,"**Describing target object**

I need to give a clear description of the target object in the grid. There are four visible items: a top middle star with a red outline and wavy grey lines, a middle right circle with grey polka dots, a bottom left square outlined in blue with vertical grey stripes, and a bottom right square that has a red outline with vertical grey stripes, marked with a dashed red target. I'll focus on describing the square with a red frame and vertical grey stripes and instruct to pick that one."
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",Select the square filled with vertical gray-and-white stripes that has a bright green border (not the similar striped square with a black border).,"**Describing the target object**

I need to describe the target object accurately. The top-left cell has vertical gray stripes and is enclosed in a bright green border. There's a dashed red box indicating this target image, which confirms it's the striped square I'm focusing on. There's also a similar one in the mid-right with a black border, but I should clarify that the one I want is the vertically striped square with the green frame. No other object has a green border, so that’s a key detail."
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",Select the **five-pointed star icon**—a star with a **red outline** and a **gray/white striped interior** (including a vertical gray bar in the center).,"**Generating visual description**

I need to create a referential description for the target, which is a dashed red box surrounding a star emblem. I'll focus on the characteristics without mentioning its position. The star has a red outline, features inner vertical grey stripes, and consists of grey segments, making it a five-pointed star badge. Additionally, I’ll note the presence of a green circle with grey dots and some curtains adorned with question marks, ensuring the description is unique and informative!"
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3","Select the **upright triangle** with a **thick black outline**, filled with **gray wavy (zigzag) horizontal lines**.","**Describing the triangle shape**

I need to provide a referential description for a triangle that has a black outline and is filled with a wavy grey pattern. It's important for me to focus on key elements without mentioning specific spatial details. So, I want to highlight that it's a triangle with wavy stripes and a distinct black border. I’m making sure I cover the essential features clearly for whoever needs this description!"
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",Select the **triangle** with a **black outline** that’s filled with a **gray-and-white checkerboard pattern**.,"**Describing visual elements**

I'm considering how to provide a referential description for the target, which is a triangle shape with a checkered pattern in gray and white, outlined in black. I should also mention the other elements: a circle with vertical stripes and a square checkered. Oh, and there are two hidden curtains to note! My focus here is to describe them without relying on spatial context. I want to ensure clarity and catch all details accurately."
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",Select the **upright triangle** with a **red outline** and **vertical gray stripes** inside (like a warning sign).,"**Describing the target shape**

I'm focusing on a red-outlined triangle that has vertical grey stripes. I want to capture the essential attributes: the shape, border color, and the pattern of stripes. I should keep it concise and avoid any spatial references to make sure it's clear and straightforward. It’s important that I get the description just right so that it effectively conveys the characteristics of the target without unnecessary details."
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a bright green outline** that’s filled with a **gray-and-white checkerboard (checkered) pattern**.,"**Describing the target object**

I need to refer to the target object, specifically the top middle cell which features a triangle with a green outline. The fill has a checkerboard pattern in gray and white. I’ll focus on the key characteristics without using spatial references, so I'll mention it as a green-bordered triangle with a checkerboard interior. This way, I’m keeping the description clear and straightforward, making it easy to understand for anyone who needs it."
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Select the triangle with a thick blue outline that’s filled with small gray polka dots.,"**Defining shapes clearly**

I need a referential description that avoids confusion, focusing on a triangle with a blue outline and filled with grey polka dots. I also have to consider other elements like a checkerboard square positioned at the top middle and a dotted circle with a black outline. So, I will clearly specify it as a ""blue-outlined triangle filled with grey dots"" to make it easy to visualize."
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Select the **triangle with a blue border** that’s filled with **gray-and-white wavy (zigzag) stripes**.,"**Describing shapes and colors**

I need to provide a clear description of a non-spatial target: a blue outline triangle with a wavy pattern inside. I should also mention other triangles, like a red dotted one. It's essential to highlight distinguishing features such as the blue border, the triangular shape, and the gray wavy stripes. This will help ensure that it's distinguishable and understood clearly. Let’s make sure to be precise with these details!"
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",Select the blue-outlined triangle whose interior is filled with gray wavy/zigzag horizontal lines (not the one with polka dots).,"I need to describe the target object clearly: the top right cell features a triangle with a blue outline, filled with a wavy pattern. I want to mention its blue border, along with the wavy gray and white stripes inside. It's important to avoid any spatial language and to highlight that it's not a dotted triangle. I’ll make sure the reference is clear: it's a triangle with wavy lines within it."
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Select the **round circle with a bright green outline** and a **gray polka‑dot pattern** inside (not the star).,"**Describing the target shape**

I need to focus on describing a circle that has a green outline and grey polka dots inside. It’s important to note that I won’t mention anything about stars. I want to come up with a concise and clear description so that the user can easily visualize it without any unnecessary details. Let’s ensure that we're keeping it straightforward and to the point!"
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1","Select the **five-pointed star** with a **thick black outline** and a **gray wavy/zigzag pattern filling the inside** (same wavy fill as the triangle, but it’s a star).","**Describing a star shape**

I need to provide a clear description of a star shape. It has a five-point design with a black outline and gray wavy stripes filling the interior. I'll mention that there's a triangle with a similar pattern, but I need to differentiate between the two shapes when I describe them. It’s important to be concise and not rely on the position of the shapes in my explanation."
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1","Select the **round circle with a red border**, filled with **gray wavy/zigzag horizontal squiggle lines** (not the striped star or the polka-dot square).","**Describing target object**

I need to describe a target object, which is a circle featuring a red outline and filled with wavy gray lines. To keep the reference straightforward, I won’t use any spatial descriptions. I could also mention alternative shapes like a star, square, or polka dot. However, my focus is the wavy circle. Let’s make sure I highlight these details concisely while being accurate!"
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Select the **five-pointed star** with a **bright green outline** and **gray vertical stripes** inside it.,"**Describing the target object**

I need to describe the target object in a non-spatial way. It's a green outlined star that has vertical gray stripes inside. So, I'll focus on the color and the pattern, making sure to justify its appearance clearly. I'll define the specifics to give a complete picture without talking about its position or location. This method will let me communicate the visual elements effectively!"
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Select the **square with a green outline** that’s filled with **gray polka dots**.,"**Describing shapes**

I need to focus on a description without spatial references. The main target is a square with a green outline and grey dots. There are also other objects: a black outlined dotted circle, a red outlined striped triangle, a blue outlined wavy circle, and a green outlined dotted triangle. To be clear, the unique feature here is that only the square has a green border with polka dots. Let’s keep it succinct!"
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Select the **triangle with a red outline** that’s filled with **vertical gray stripes** (not the black triangle with polka dots).,"**Describing triangles**

I need to create a description of a red outlined triangle that has vertical stripes inside. So, I’ll mention its attributes: the triangle has a red border and is filled with gray vertical stripes. There's also another triangle, which has a black border and is filled with polka dots. I want to keep it clear and distinct, so I’ll ensure those differences are highlighted in the description."
