image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",pick the blue-outlined star shape filled with gray polka dots.,"**Identifying target description**

I need to describe the target, which is a star with grey polka dots and a blue outline. I should avoid specifying any positions. Additionally, I have to think about the hidden stars that might also fit the description, but their content is unknown, making it important to distinguish them from the visible wavy square. Clarity is key here to ensure accurate identification!",['star'],['dot'],True,True,True
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",select the light red-outlined triangle that has a grey polka‑dot pattern inside.,"**Considering spatial expressions**

I need a brief way to refer to different shapes without getting too caught up in spatial details. It's okay to use spatially relative terms, but they should remain generic. For example, distinguishing a polka-dotted light red triangle from a wavy grey-blue triangle and curtains could be important, so I want to make sure I do it clearly. This way, I can avoid confusion when describing them.","['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the triangle that has a thick black outline and is filled with small grey dots.,"**Defining a shape description**

I need to create a concise and clear description for a shape. It's specifically an upper-left triangle with a polka dots interior. I want to avoid spatial terms like ""top-left"" to prevent confusion. It also needs to be distinct from another visible triangle that has stripes. There might be hidden shapes I can't control, so I should focus on uniqueness in my description. I'll describe it as ""triangle with dotted fill (small circles) and thick black outline, on a white background.""","['triangle', 'triangular']",['dot'],True,True,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the gray vertically striped triangle with a red border.,"**Describing the target shape**

I need to create a clear description of the target shape, which is a red-outlined triangle featuring vertical gray stripes on a white background. I should also make sure that it stands out from similar shapes, including another red-outlined star with stripes, a blue outlined circle that’s checkered, and a green star with polka dots. I’ll refer to it as the ""striped triangle with red outline,"" while avoiding any spatial references to maintain clarity.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",select the vertically striped square with a black outline.,"**Describing a unique striped square**

I'm looking to find a clear expression for a square that has vertical gray stripes and a black border. I want to avoid using spatial terms like ""top right."" It's important to highlight that this is the only square of its kind, as there are striped circles too. So, I can say it's ""the only striped square with a black border."" This feels specific and captures its uniqueness well!",['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",pick the green-outlined circle with a grey polka-dot pattern inside.,"**Defining target description**

I need to describe a green-outlined circle that has a polka dot interior. It's essential for me to make sure this shape stands out from others like a triangle, square, blue checker, and a green star with dots. I want to focus on those distinguishing characteristics to avoid confusion when identifying the target. So, I'll clarify the details to ensure it's easy to recognize!","['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",pick the green-outlined triangle with vertical gray stripes inside.,"**Describing the target object**

I'm focusing on describing a target object, which is a triangle with a green outline and vertical gray and white stripes on the inside. It's unique compared to the other objects shown because it has that distinctive combination of being a triangle, having a green outline, and featuring stripes. I want to make sure to convey this uniqueness in a clear way.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",pick the blue-outlined star that has a light gray fill with small darker gray polka dots inside.,"**Describing visual characteristics**

I'm focusing on describing the target: a blue-outlined star adorned with gray polka dots. I need to ensure that my description is specific and vivid without including any spatial references. It's also important to keep in mind the unknown content of hidden tiles, making my visual description as detailed as possible. I want to keep my answer concise yet effective, perfectly capturing the essence of the star's appearance.",['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",pick the star with the checkerboard pattern inside (not the one with vertical stripes).,"**Considering visual references**

I need a way to refer to the top-left visible object, which is the star with a checkerboard fill. There's also another visible star with stripes, and some unknown curtains. I can't rely on positions, so I’ll mention ""the star with the checkerboard or transparent checker pattern interior, not vertical stripes."" I might also say ""among the visible stars, the one with the checkerboard pattern."" That should clarify what I mean!",['star'],['checker'],True,False,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",pick the visible star: the blue-outlined star with a checkered pattern inside.,"**Choosing a referring expression**

I'm looking to choose a target, which is a blue star with a checkered fill. I need to avoid any spatial descriptions to keep it clear. It’s important to distinguish this star from others that are visible, like a triangle with a red border and dots, as well as from the hidden curtains. I want to ensure my reference is specific and unambiguous in this context!",['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",pick the polka-dotted triangle with the blue outline.,"**Describing shapes clearly**

I need to create a description to help distinguish the blue dotted triangle from other shapes. I should mention key features like the triangle's blue outline and its polka-dotted fill. It's also important to differentiate it from a green triangle, so I could say something like, ""the blue-outlined polka-dotted triangle"" to make it clear. This should help the user pick the right shape easily!","['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the circle with a red outline and grey wavy lines inside.,"**Describing the target design**

I'm focusing on a red-bordered circle that features a wavy fill. I need to ensure that this description sets it apart from other shapes. It’s essential to highlight that it’s only a circle shape, with that unique wavy interior. Plus, I’ll note that the red border also appears on a red star, so that's a point to keep in mind. Ensuring clarity and uniqueness is key here!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",pick the circle that has a green border and a gray wavy pattern inside.,"**Picking a design description**

I'm focusing on creating a description for a unique green-bordered circle featuring a wavy gray zigzag pattern. It stands out because it’s the only green circle with that specific wavy design. I should also mention other shapes for contrast: like green triangle dots, a blue triangle checker, and a blue circle checker. This way, the user can easily differentiate each shape and color scheme described.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",select the green-outlined circle with the gray checkerboard pattern inside.,"**Describing shapes uniquely**

I'm working on a way to describe a target that is a green-bordered gray checker circle as opposed to a green-bordered wavy triangle, keeping in mind that there are also two hidden shapes. I can't use spatial terms like ""top"" or ""left,"" which complicates things. I have to focus solely on what's visible. Therefore, I'll express it as ""green-outlined circle with gray checkerboard pattern"" to ensure clarity without reference to the hidden shapes.","['circle', 'circular']",['checker'],True,True,True
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",select the gray-and-white vertically striped triangle with a red outline.,"**Describing shapes and colors**

I need to create a description that refers to shapes and patterns without using spatial terms like ""bottom right."" I want to distinguish visible objects like a blue-outlined star with a wavy gray pattern, a blue checkered circle, two blanks, a green circle with vertical stripes, and a target red triangle with the same striped pattern. It's crucial to emphasize uniqueness, recognizing that hidden objects might share features even if I can't see them. I'll focus on shape, color, and pattern for clarity.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",select the green-outlined star with gray vertical stripes inside.,"**Describing shapes clearly**

I need to provide a description that specifically details the green-outlined star with vertical gray stripes, and I shouldn’t use any spatial references. I want to compare it to a few others: the green circle with a checkerboard pattern, a black square covered in gray dots, and a blue triangle also with gray dots. My final description will be simple: a green star outline with a striped interior.",['star'],['stripe'],True,True,True
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3","select the grey polka‑dot **square with the thin light border**, not the one with the thick black border.","**Describing visual elements**

I’m trying to find a concise way to describe a specific target: a bottom-left square with grey dots and a thin light border, but no thick black outline. I see other elements, like a top-left square with dots and a thick black border, a top-middle circle with dots, and a right bottom middle circle with vertical stripes and a green outline. I need a description that works even if there are hidden elements, like calling it a ""dotted square without a thick border.""",['square'],['dot'],True,False,True
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",select the star with a black outline and a gray polka‑dotted interior.,none,['star'],['dot'],True,True,True
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",select the green-outlined star with a white center covered in gray polka dots.,"**Clarifying object description**

I’m working on describing a grid filled with shapes. The target shape is a green outlined star with a dotted interior. I need to express this without using spatial language. Other shapes include a circle with a checkered pattern, a blue star with stripes, a red checkered triangle, and a green checkered triangle, while the rest of the grid is empty. The uniquely identifiable shape is the green star with a dotted interior.",['star'],['dot'],True,True,True
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",pick the black-outlined triangle with gray wavy stripes inside.,"**Describing target objects**

I need to differentiate between a wavy-filled triangle and a checkerboard square without using spatial terms like left or right. I could say something like ""the grey wavy triangle"" to uniquely identify the triangle. The only visible objects are the triangle with wavy stripes and the checkerboard square featuring a red border. It’s essential they choose the triangle since it's the primary focus. I'll make sure to highlight the triangle cleverly!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",select the gray-and-white vertically striped circle.,"**Clarifying visual details**

I need to come up with a brief expression to refer to a striped circle. I see it alongside a checkerboard square, two curtains, and some blanks. I want to focus on a non-spatial description, like saying ""gray vertical stripes in a circle"" to distinguish it from the square. Plus, I have to consider how to convey that there might be hidden elements I don’t know about yet.","['circle', 'circular']",['stripe'],True,False,True
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",pick the blue-outlined triangle that has gray wavy stripes inside.,"**Describing the target design**

I need to describe the target shape accurately. It’s a blue triangle with a wavy grey pattern inside, so I want to set it apart from other shapes like the triangles with dots, squares with dots, and circles with waves. It's important to be clear and distinctive in my description — I think saying ""blue triangle with wavy lines inside"" captures it nicely! Keeping it simple makes it easier to understand and identify.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",select the blue-outlined square with vertical gray stripes.,"**Refining expression for shapes**

I need a concise way to describe the shape, specifically a “blue-bordered vertical striped square.” I’ll make sure I’m not including any spatial details. I’ll examine similar objects, like green circles with stripes, blue triangles with wavy edges, and so on. The uniqueness seems to be between squares and circles/triangles, although some share stripe patterns. I think calling it a “blue-outlined striped square” works well!",['square'],['stripe'],True,True,True
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",choose the gray polka‑dot circle that has a **red** outline.,"**Determining target description**

I need a referring expression to identify my target, which is a circle featuring grey polka dots and a red border. There are also other options, like a single visible circle that has grey dots with a black border. I might mention some curtains but I'm not sure about those yet. It's important to avoid spatial descriptors like ""top-right"" for clarity in my expression.","['circle', 'circular']",['dot'],True,True,True
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",pick the grey circle with the wavy pattern and a red outline.,"**Describing target shapes**

I need to come up with a clear description for the target shape, which is a grey wavy circle with a red outline. For the other shapes, I have a red striped star, a black dotted star, and a grey wavy square. I want to ensure the target description is unambiguous, so I’ll use “grey circle with wavy stripes and red border” to avoid any spatial confusion. Let's get this precise!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",pick the green star that has a wavy gray pattern inside it (not the one with straight vertical stripes).,"**Describing star features**

I need to focus on distinguishing between two stars. The top-left star has a green outline with a wavy grey interior, while the other green star features a striped grey interior. I have to avoid spatial descriptions and instead focus on their shapes, colors, and patterns. So, I'll specify: ""the green star with a wavy interior"" to clarify it’s not the one with vertical stripes. Keeping it clear for the user is key!",['star'],"['wavy', 'zigzag']",True,True,True
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3",select the gray polka‑dot **square** that does **not** have a green circle around it.,"**Describing visible elements**

I need to come up with a clear description for a gray polka dots square while avoiding any mentions of hidden elements. The grid is 3x3, and I see two green-circled circles in the top row, which have visible patterns of dots and vertical stripes. I want to reference the curtains, but I have to keep in mind that I can't describe what’s hidden behind them. The target has to be uniquely identifiable based on what is visible.",['square'],['dot'],True,False,True
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",select the vertically striped triangle.,"**Describing the target shape**

I need to give a brief description for selecting the target. It's a grey triangle with vertical stripes, and I'm thinking about a 3x3 grid with various shapes. The key thing is to clearly say: ""Pick the vertically striped triangle."" I should emphasize that it's the only triangle in the set. Keeping it simple and to the point should help make the instruction clear.","['triangle', 'triangular']",['stripe'],True,False,True
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",pick the red-outlined star that has a wavy stripe pattern inside.,"**Describing the star**

I need to create a concise description of a star with a red border and a wavy interior. It should focus on the color, shape, and pattern but avoid any mention of space. I’m thinking about how to differentiate it from other stars, like the ones that have a black outline with waves, as well as other shapes like triangles and rectangles with wavy designs. It seems straightforward, but I want it to be clear and precise!",['star'],"['wavy', 'zigzag']",True,True,True
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",pick the square with vertical gray-and-white stripes and a green border (not the spotted square or the checkered circle).,"**Describing visual elements**

I'm looking to describe a target, which is a rectangle with vertical gray stripes framed in green. There are also other objects, like a dotted square with a green frame and a checkered circle. I want to avoid giving a spatial reference, particularly steering clear of terms like ""bottom left."" So, it's about conveying the details of these elements clearly without positioning them in relation to one another.",['square'],['stripe'],True,True,True
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",pick the gray vertically striped square that has a red border (not the one with a blue border).,"**Choosing the right design**

I need to describe a striped gray square with a red frame, clearly differentiating it from a similar design that has a blue frame. To convey this effectively, I’ll specify that it’s a gray square with vertical stripes and a red outline, emphasizing that it’s not blue. I want to make it clear that this is the only striped square among the options, making my selection distinct!",['square'],['stripe'],True,True,True
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",pick the vertically striped square with the green border.,"**Clarifying referential expression**

I need to create a clear expression for the target, which is a grey vertical striped square with a green border. I want to avoid using spatial terms to keep it straightforward. I also need to distinguish it from another similar square that has a black border. So, I could say something like ""striped square with green frame"" to make the distinction clear. I think that should work!",['square'],['stripe'],True,True,True
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",pick the red-outlined star with gray vertical stripes inside.,"**Describing unique shapes**

I need a short way to refer to these shapes without using spatial terms like ""left."" I’m thinking about the unique features: there's a striped star with a red outline and grey vertical stripes. Then there’s a green circle with grey dots. The curtains are unknown, but they could be anything. I guess it’s easier to call it the ""striped star"" versus the dot circle when describing them.",['star'],['stripe'],True,True,True
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",pick the gray triangle with wavy stripes inside and a thick black outline.,"**Considering shape descriptions**

I'm trying to come up with concise phrases for different shapes. For the grey wavy triangle, I'll describe it as having a thick black outline and no border color. Then there are other shapes to consider too, like the green-bordered striped circle, the red-bordered polka-dot star, and the black-bordered striped star. I want to ensure clarity in these expressions, so they're easy to understand.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",pick the triangle with a grey-and-white checkerboard pattern inside a thick black outline.,"**Referring to visible shapes**

I need a clear way to describe the shapes. I should focus on the checkered triangle while avoiding spatial references. 

I'll describe it as ""the only visible triangle, which has a checkered pattern inside."" I need to keep in mind that there are curtains that may hide other triangles. But right now, the important detail is that there's only one visible triangle. 

I'll use specific properties: it's a triangle, it has a checkered pattern, a thick black outline, and no stripes.","['triangle', 'triangular']",['checker'],True,True,True
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",select the red triangle with vertical gray stripes.,"**Describing visual targets**

I’m working on how to describe the red-outlined target to help distinguish it from other objects. The target is a striped gray vertical triangle with a red border. I also see other objects, like a blue-outlined gray vertical striped square and a blue-outlined gray dotted star. I need to ensure the description isn't based on spatial orientation but clear enough to uniquely identify the red triangle with those stripes.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",pick the triangle with a green outline and a gray‑and‑white checkerboard pattern inside.,"**Describing the target shape**

I need to provide a simple and clear description of the target. It's a green-outlined triangle, and it has a checkerboard fill in gray and white. I want to make sure to avoid including any spatial references. I should emphasize that this is the only triangle among other shapes and that it features this unique checkered interior with the green border. Keeping it straightforward will help clarify what I mean!","['triangle', 'triangular']",['checker'],True,True,True
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",choose the blue-outlined triangle that is filled with gray polka dots.,"**Describing target shapes**

I need to describe a blue-outlined triangle with a dotted fill, contrasting that with a circle that's also dotted and a checkerboard square. I should focus on the unique aspects without using spatial terms. So, I'll phrase it as ""the only triangle"" while highlighting the color and pattern specifically. It's all about making sure the user gets a clear picture based on those characteristics!","['triangle', 'triangular']",['dot'],True,True,True
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",select the blue-outlined triangle with gray wavy stripes inside.,"**Finding a concise term**

I’m trying to come up with a short expression for a blue triangle with wavy lines inside, so it stands out from another triangle with a red dotted interior and circles. I’ll need to make sure I'm not using spatial references. I wonder how I can effectively describe this without confusing it with other shapes. I need something clear and distinct to communicate what I mean! Let’s see what I can come up with.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",select the blue-outlined triangle that has gray wavy stripes on it (not the spotted triangle and not anything behind a curtain).,"**Describing the target shape**

I need to come up with a clear description for the target, which is a visible blue-outlined triangle with gray wavy stripes. I also have other options, like a blue triangle with gray polka dots and three hidden curtains. I can't rely on spatial cues, so I have to specify that it's the only visible triangle with wavy lines, and clarify to avoid confusion with the dotted pattern or objects hidden behind curtains.","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",select the grey polka‑dotted circle with a green outline (not the star and not anything behind a red curtain).,none,"['circle', 'circular']",['dot'],True,True,True
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1","select the visible grey wavy **star outline**, the one next to the grey wavy triangle and **not** behind a red curtain.","**Exploring star shapes**

I'm thinking about how to reference a star shape with a wavy fill and an outline in black. I want to avoid issues like a degenerate spatial representation, such as top middle placements. Maybe I should mention its relation to a triangle or a striped square. It seems that just calling it ""the wavy-filled star shape"" might be sufficient since that's the only shape visible. But I'm also pondering the uniqueness factor of what can be seen, considering there might be hidden elements.",['star'],"['wavy', 'zigzag']",True,False,True
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",pick the grey circle with wavy stripes and a red outline.,"**Describing the target shape**

I need to refer to a target that features a dashed box surrounding a circle, which has wavy lines inside. My goal here is to create a concise description without using any spatial references, just focusing on the visual elements. I want to ensure clarity in my explanation while keeping it brief. So, I should aim for simplicity and precision in describing these features effectively. This will help in communicating the concept clearly!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",pick the green-outlined star with gray vertical stripes inside.,"**Clarifying visual descriptions**

I need a clear and concise way to refer to the green star outline with grey vertical stripes. I also have to consider the red triangle outline with grey wavy stripes, along with some unknown curtains. I want the description to avoid spatial references. It would be helpful to say, “Select the striped green star.” To be more specific, I should differentiate between the star and the triangle, mentioning that the curtains may contain a star but require distinctive features to identify from the user's perspective.",['star'],['stripe'],True,True,True
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",pick the polka‑dot square with the green outline.,"**Describing a green square**

I need to come up with a clear, referring expression for a green square with polka dots in a 3x3 grid. I want to make sure it’s unambiguous and avoid any spatial references. I’ll describe it as a square shape with a green border and a dotted interior pattern. To emphasize its uniqueness, I might mention it's the only square with a green outline and a polka dot fill, distinct from any triangles.",['square'],['dot'],True,True,True
