image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture,listener_answer,listener_thought,listener_answer_correct,listener_answer_note
exp2_012.jpeg,cond1,absent,absent,4,"triangle, triangular",black,"wavy, zigzag","2,3",pick the gray triangle with wavy stripes inside and a thick black outline.,"**Describing shapes clearly**

I need to describe the shapes on a board in a way that's clear and unambiguous because the other person’s arrangement could differ. For example, there's a triangular shape with wavy horizontal stripes and a black border, and a star with the same wavy stripes and black border. I must avoid terms like “bottom middle” due to possible differences in layout and not mention any hidden elements like dashed boxes that only I see. I’ll focus on describing shape, fill, border style, and color.","['triangle', 'triangular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,"2, 3","**Parsing grid coordinates**

I need to determine the grid layout, which is a 3x3 structure. I'll identify the objects in each position. For example, in row 1, column 2, there's a red-outlined polka dots circle, and in row 1, column 3, a green-outlined polka dots circle. The gray triangle with wavy stripes and a thick black outline is in row 3, column 2. So, if the user asks for that, I can provide ""2, 3"" for clarity.",TRUE,
exp2_013.jpeg,cond2,absent,present,2,square,red,dot,"3,2","pick the square filled with small gray dots, outlined by a light red/pink border (not the checkerboard ones).","**Clarifying object description**

I need to provide a clear description for the listener to identify the target object, but can't use vague spatial locations like ""top right"" or ""middle."" Some objects might be hidden from our perspective, which adds a challenge. The instructions mention a hidden object behind a red curtain, but I don’t see one in this image — I only see a grid. The target is a gray polka-dot square with a light red border, while there are also circles with different patterns.",['square'],['dot'],TRUE,TRUE,TRUE,3 2,"**Identifying grid position**

I need to find the square that has small gray dots and is outlined by a light red or pink border, instead of a checkerboard pattern. In the image, there's a 3x3 grid. The middle-right cell, which is in column 3, row 2, fits the description perfectly. So, I’ll indicate just the column number and row number for clarity. The answer is 3, 2.",TRUE,
exp2_014.jpeg,cond2,absent,present,4,star,red,checker,"3,2",pick the red-outlined star with a gray-and-white checkerboard pattern inside.,none,['star'],['checker'],TRUE,TRUE,TRUE,3 2,"**Identifying object position**

I need to find the location of a red-outlined star filled with a gray-and-white checkerboard. It looks like we have a 3x3 grid to work with. In the top row, there's a wavy gray circle and a checkerboard square with a black outline. In the second row, the star occupies the third column. So, the star I’m targeting is located in the third column of the second row. Therefore, I’ll provide the coordinates as ""3 2"".",TRUE,
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",select the visible triangle with a green outline and a gray polka‑dot interior (not the blue checkered triangle and not anything behind a curtain).,"**Analyzing object selection instructions**

I need to generate instructions for the listener about selecting a target object from what seems to be a 3x3 grid. The layout includes red curtains hiding squares, with one being the target object: a green triangle. I’ll need to avoid spatial references like ""top left/right"" since the arrangement may vary. Instead, I can focus on unique properties of the objects, especially with the blue triangle that shares shape but differs in color/pattern. Hidden shapes could exist as well, adding to the complexity.","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,3 2,"**Identifying object position**

I need to find an object with a green outline and gray polka-dot interior that’s not hidden behind a curtain and isn’t in a blue checkered area. The grid layout shows 3 columns and 3 rows. In the top row, the left cell has a curtain background with a green triangle, while the second row features the target object in the right cell. So, I’ll provide the coordinates as “3 2” for column 3, row 2.",TRUE,
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",select the green-outlined square with the gray polka-dot pattern inside it.,"**Describing a reference grid**

I need to act as the speaker in a reference game. The grid is 3x3, with the top row completely blank. In the middle row, the left cell features a circle with a blue border and a gray squiggle, the center cell is blank, and the right cell shows a circle with a red border and a gray polka dot pattern. The bottom row has a target: a square with a green border and a polka dot pattern, highlighted with a dashed red outline. I'll have to use descriptive language, avoiding exact spatial references, since arrangements may vary.",['square'],['dot'],TRUE,TRUE,TRUE,2 3,"**Selecting grid coordinates**

I need to choose the green outlined square with gray polka dots in a 3x3 grid. The columns are likely numbered 1 to 3 from left to right, and the rows are numbered 1 to 3 from top to bottom. The object is located in the bottom middle cell, which is column 2, row 3. The instruction only provides the column and row number, so I’ll respond with “2 3.”",TRUE,
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",select the green-outlined star with vertical gray stripes inside.,"**Evaluating reference communication**

I'm in a situation where I need to help the user communicate effectively with someone about selecting a target object on a grid. The target image is highlighted for the speaker but hidden from the listener, so I need to suggest a referring expression that avoids specific spatial locations. Since the arrangement might differ for each person, I won't use terms like ""bottom center"" or ""next to"" but instead focus on relational descriptions that remain applicable regardless of the arrangement.",['star'],['stripe'],TRUE,TRUE,TRUE,2 3,"**Determining grid coordinates**

I’m working on identifying the coordinates in a 3x3 grid. The image has 3 columns and 3 rows, and the star with the green outline and vertical gray stripes is located in the bottom middle cell, which is row 3, column 2. So, my response will be just the numbers corresponding to the column and row, which is ""2 3"". That keeps it straightforward and meets the instruction!",TRUE,
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",pick the blue-outlined star with the gray polka-dot pattern inside.,"**Creating unique descriptions**

I need to create a description that can uniquely identify a target item since some hidden items might share a similar pattern. The goal is to use discriminative features like shapes, colors, and textures. For instance, there’s a wavy square versus a star—the star is more unique. But there might be more stars hidden. We need to maximize the chance of identifying the right item while being aware that we can't assume it's the only visible one.",['star'],['dot'],TRUE,TRUE,TRUE,1 1,"**Identifying the object**

I'm trying to identify an object described as a blue-outlined star with a gray polka-dot pattern. It seems to appear in a 3x3 grid. Since it's in the top left cell, that places it in column 1, row 1. So, I just need to provide the column and row numbers without extra details. Let's keep it simple and straightforward: It’s column 1, row 1!",TRUE,
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",choose the triangle with a red outline and a gray polka‑dot pattern inside.,"**Clarifying object description**

I'm thinking about how games often treat objects in a way that the listener knows what’s there, while we rely only on what we can see. For instance, I should describe the object as ""the triangle with a red border and gray polka dots inside."" I need to be careful not to mention features like the dashed box because those are just highlights for us. I also want to ensure I distinguish it from other visible triangles, like the blue one with wavy stripes.","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,2 1,"**Identifying the triangle**

I need to identify a triangle with a red outline and a gray polka-dot pattern. The image represents a 3x3 grid with three columns and three rows. The triangle is located in the top row, second column, while the first column has a checkered square bordered in red, and the third column is empty. The likely position is column 2, row 1. So, that's where I'll pinpoint the requested object!",TRUE,
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",select the triangle that has a dotted (polka-dot) pattern inside.,"**Choosing specific descriptions**

I want to choose a precise description that references both shape and fill while considering uniqueness versus visibility. There are two triangles: one dotted and one striped, as well as a square with wavy lines. A good option could be ""the triangle with the dotted pattern inside"" or ""the triangle with grey dots inside."" I think it’s safest to say ""the triangle with the polka-dot interior,"" avoiding terms like ""top."" Let’s stick to the instructions.","['triangle', 'triangular']",['dot'],TRUE,FALSE,TRUE,1 1,"**Identifying grid patterns**

I need to identify a dotted pattern triangle in a grid that appears to be a 3x3 arrangement. It seems like there are 3 columns and 3 rows. The top-left cell contains a triangle with polka dots, while the bottom-left triangle has stripes. My target is the top-left triangle. I need to output only the column and row numbers, which are likely 1 for the column and 1 for the row. So, the answer is column 1, row 1.",TRUE,
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the red-outlined triangle with gray vertical stripes inside.,"**Clarifying shape descriptions**

I'm listing other shapes: a blue circle with a checkered pattern, a green outlined star with a dot pattern, and a red outlined star with vertical stripes. When describing ""the red triangle with vertical gray stripes inside,"" it's unique since it’s just a triangle. I’ll specify the striped interior to help differentiate it from stars, but the shape alone should be enough. I need to avoid mentioning directions or specific highlights in my answer.","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,1 2,"**Creating grid coordinates**

I need a grid that’s 3x3 with specific coordinates. The red outlined triangle with gray vertical stripes is positioned at the middle left cell, which is in row 2, column 1. I'll express its position as ""1,2"", but I’m wondering about the best format. Maybe it should just be ""1 2"" for clarity. I’ll keep that in mind as I set things up!",TRUE,
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1","pick the grey, vertically striped square with the thick black border.","**Analyzing object features**

I’m thinking about objects that share features. There are vertical stripes and three distinct shapes: a black circle, a red circle, and a black square which acts as the target. The target is the only square with vertical stripes, making it unique if I describe it as ""the vertically striped square with a black border."" However, I can't ignore the possibility of hidden objects behind curtains that I can't see, which complicates things since I can't rely solely on negative assertions.",['square'],['stripe'],TRUE,TRUE,TRUE,3 1,3 1,TRUE,
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the green-outlined circle with a gray polka-dot interior.,"**Instructing on object selection**

I need to be clear as the speaker in this reference game. I'll instruct the listener to select a target object from a grid. It's important to avoid using vague spatial locations since the arrangement may differ. Instead, I should describe distinguishable features like shape, color, and pattern. In this specific image, there’s no red curtain hiding any objects, and I see the target is a circle with a green outline and gray polka dots.","['circle', 'circular']",['dot'],TRUE,TRUE,TRUE,3 2,"**Determining grid coordinates**

I need to provide the coordinates for the target shape in a 3x3 grid. The top row has a black dotted triangle, a black dotted square, and a blue checkered circle. The middle row has a green dotted circle in the third column. The bottom row features a green dotted star in the first column. So, the green-outlined circle with a gray polka-dot interior is in column 3 and row 2. The output should be ""3 2.""",TRUE,
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",pick the green-outlined triangle with gray vertical stripes inside.,"**Describing the shape clearly**

I’m noticing we have a black-outlined triangle with a polka dot pattern, but our focus is on the green-outlined triangle that has vertical stripes. I want to make sure I distinctly identify this, so I'll describe it as “the green-outlined triangle with gray vertical stripes,” ensuring I don't confuse it with the black triangle. I’m also considering that there might be hidden objects behind a red curtain, but since it's not relevant here, I’ll keep it concise. My final instruction is clear: ""Select the green triangle with gray vertical stripes inside.""","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,1 2,"**Identifying grid position**

I need to determine the column and row numbers based on a 3x3 grid. There's a green-outlined triangle with gray stripes inside. After checking the image, it looks like the triangle is positioned in the second row, first column. Therefore, I should provide the answer as ""1 2,"" as instructed, because the developer wants only the column and row numbers. So, I’ll go with ""1 2.""",TRUE,
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",select the star-shaped object with a thick blue outline and a white interior covered in small gray dots.,"**Clarifying object descriptions**

I can't refer to positions like 'bottom left', so I need to describe the objects based on their features. For instance, saying ""star outline with blue border, filled with light grey dots"" versus ""checkerboard square with blue border"" makes sense. Since some hidden objects might also be shapes, I'll use distinguishing features to narrow it down, such as saying, ""select the white star outline with blue border and grey polka dots, not the checkerboard square."" I’ll focus on multiple attributes to be clear!",['star'],['dot'],TRUE,TRUE,TRUE,1 3,"**Determining grid coordinates**

I need to focus on the grid with 3 columns and 3 rows. The objects are a triangle in the top-left (row 1, column 1), a star in the bottom-left (row 3, column 1), and a square in the bottom-right (row 3, column 3). The star has a thick blue outline and white interior with gray dots, located at the bottom-left cell. I’ll provide the output for its coordinates as ""1 3.""",TRUE,
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1","pick the star with the gray-and-white checkerboard pattern inside it, not the one with vertical stripes.","**Determining target object description**

I need to create a referring expression to help the listener select a target object in a 3x3 grid with some curtains. The target is the top-left cell that contains a transparent-checkerboard star outline. There's also a striped vertical grey star in the bottom-left. I must describe properties without using spatial terms like ""top left."" I should ensure that my description is unique enough to prevent confusion with hidden objects, which I don't know about.",['star'],['checker'],TRUE,FALSE,TRUE,1 1,"**Determining grid coordinates**

I’m thinking about a 3x3 grid where I need to identify the column and row numbers of specific objects. The top-left cell has a star with a checkerboard pattern, and the instruction is to pick that specific star, not the one with vertical stripes. So, it looks like the first column and first row correspond to the coordinates. I believe I should provide the coordinates as ""1,1"". That feels right!",TRUE,
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",select the blue-outlined star with the grey-and-white checkered pattern inside.,"**Analyzing grid reference game**

I need to create a referring expression for a target object in a grid reference game. It seems like there's a 3x3 grid layout. The top row has three empty white squares. In the middle row, there's a left square with a curtain and a question mark, a blank center square, and a right square filled with polka-dot grey dots. The target star outline is in the bottom left with a blue outline and checkered interior. I need to describe this star so that the listener can identify it, even if they can't see all the options behind the curtains.",['star'],['checker'],TRUE,TRUE,TRUE,1 3,"**Locating the star**

I'm trying to find the blue-outlined star with a grey-white checkered pattern. It seems to be in a 3x3 grid, and I've realized that it occupies the bottom left cell, specifically column 1, row 3. So, my answer should be ""1 3."" I just need to confirm that I provide the column and row numbers. It looks straightforward!",TRUE,
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",pick the triangle with a blue outline and gray polka dots inside.,"**Preparing a game response**

I need to craft a response for a reference game, instructing a listener to identify a target object without mentioning spatial positions. Instead, I’ll focus on descriptive attributes like shape, color, fill pattern, and border style. I'm analyzing a 3x3 grid image with several objects. The target object is a blue-outlined triangle with a dotted grey interior. I can instruct the listener by saying ""the blue-outlined polka-dot triangle"" to ensure clarity without spatial references.","['triangle', 'triangular']",['dot'],TRUE,TRUE,TRUE,1 1,none,TRUE,
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",pick the circle with a red outline and a gray wavy pattern inside.,"**Describing visible shapes**

I need to describe the shapes in a 3x3 grid without using spatial terms like ""bottom left."" In this image, I see the following shapes: In Row 1, there's a red-outlined star with a wavy fill in the second column. Row 2 has a green triangle with a checkerboard fill in the first column and a blue triangle with a dotted fill in the third column. Finally, Row 3 shows a red-outlined circle with a wavy fill and a black-outlined star with a checkerboard fill. Although there might be hidden objects, I’ll focus on what's visible.","['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,1 3,"**Extracting grid coordinates**

I need to determine only the column and row for a 3x3 grid. It looks like I've parsed the image correctly with three columns and three rows. I’ve identified the objects in their respective positions. The user requested the ""circle with red outline and gray wavy pattern inside,"" located in the bottom-left cell. Following the instruction that columns are labeled left to right and rows top to bottom, I conclude the coordinates are ""1 3."" So, I'll provide that!",TRUE,
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",select the circle with a green border and a gray wavy-line pattern inside.,none,"['circle', 'circular']","['wavy', 'zigzag']",TRUE,TRUE,TRUE,3 2,none,TRUE,
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",choose the green-outlined circle filled with a gray-and-white checkerboard pattern.,"**Clarifying visual characteristics**

I’m thinking about how to differentiate between objects by their features like shape, color, and pattern. For instance, I can describe a specific item as ""the green-bordered circle with a checkerboard pattern inside"" and specify that the triangle isn't the right choice. But since there could be hidden circles that are more complex, it’s best to be detailed, like saying ""green outlined circle with grey checkerboard interior."" This way, I’m covering all bases!","['circle', 'circular']",['checker'],TRUE,TRUE,TRUE,2 1,"**Determining grid layout**

I need to find the column and row number for the green-outlined circle with a gray-white checkerboard pattern. It looks like the layout has 3 columns and 3 rows, placing the target in the top middle cell, which is column 2, row 1. I’m thinking it’s best to provide my answer as ""2, 1"" to clearly indicate the column and row. So, that’s how I’ll respond!",TRUE,
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",select the grey vertically striped triangle with the red outline (not the striped circle).,"I'm focusing on giving clear instructions in a reference game where I can't rely on spatial descriptors due to unknown arrangements. Given a 3x3 grid, I see a star, a circle, and some blanks, along with various patterns and colors. The target is a triangle with specific features, so I need to describe it using unique properties like shapes, colors, and patterns that can’t be confused with any hidden items. I want my descriptions to be as clear as possible!","['triangle', 'triangular']",['stripe'],TRUE,TRUE,TRUE,3 3,"**Selecting shape position**

I need to choose a grey triangle with vertical stripes and a red outline, rather than a striped circle. I'm working within a 3x3 grid, labeling columns from 1 to 3 left to right and rows from 1 to 3 top to bottom. The triangle is in the bottom right cell, which would be located at row 3, column 3. So, I’ll just output “3 3” to specify that location.",TRUE,
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",pick the green-outlined star that has vertical gray stripes inside.,"**Defining object references**

I need to describe a target object so that my partner can accurately choose it, avoiding spatial references like ""bottom right."" The guidelines say not to use terms that depend on position, as arrangements may vary. Instead, I can focus on attributes like color, shape, and pattern. Also, there's some mention of uncertainty from hidden objects behind a red curtain, but there isn’t one in this scenario. My target is the star among a 3x3 grid of objects.",['star'],['stripe'],TRUE,TRUE,TRUE,3 3,"**Extracting object location**

I’m working on finding the location of the green-outlined star with vertical gray stripes in a 3x3 grid. I've identified the layout: the star is located in column 3, row 3. I need to output that in the required format. The instructions are straightforward—just the column and row numbers. So I’ll present that as “3 3.” Easy enough! Let's go ahead and do that.",TRUE,
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",pick the square with grey polka dots and a thin light-grey border (not the dotted square with the thick black border).,"**Describing visual targets**

I'm analyzing a reference game where I need to describe various targets in a grid. The main target is in a dashed red box at the bottom left. There are different shapes and patterns: in the top row, I have a square with a black border filled with grey dots, a circle also with a black border and grey dots, and a covered curtain. I need to ensure my descriptions are clear enough for the listener to identify the correct target while avoiding spatial coordinates.",['square'],['dot'],TRUE,FALSE,TRUE,1 3,"**Identifying square features**

I need to find a square with grey polka dots and a thin light-grey border in a 3x3 grid. The top-left cell has a thick black border, while the bottom-left has a square with a border that looks red or pink. The prompt mentions a thin light-grey border, which could refer to this square if its border isn’t black and is indeed thinner. I’ll have to confirm if there’s a subtle light grey border around it.",TRUE,
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",pick the gray polka‑dot star with a black outline.,"**Formulating clear instructions**

I’m thinking about how to give a clear answer, like saying “Select the gray polka-dotted star with a black outline” or maybe just “outline only star, black border.” I want to keep it straightforward and concise. I realize I'll provide just one sentence for clarity. It seems like this should help convey the instruction clearly to the user. I'll make sure to focus on simplicity!",['star'],['dot'],TRUE,TRUE,TRUE,3 2,"**Clarifying grid positions**

I’m working with a 3x3 grid and need to focus just on column and row positions. For example, in the first row, column one has a checkered square with a red border, while column two features a polka dot square with a blue border, and column three shows a green outline star with gray dots. There’s also a black outline star in column three of row two. The prompt ""gray polka-dot star with black outline"" points to this position. So, my output should be ""3 2"" or ""column 3 row 2.""",TRUE,
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",pick the green-outlined star with the grey polka-dot interior.,"**Describing grid objects**

I'm playing a reference game with a 3x3 grid filled with various shapes and patterns. My goal is to provide a clear description of the target object, which is located in the middle of the grid. There’s a mention of objects behind a red curtain, but I don't see one in this image. I need to offer a precise reference expression to uniquely identify the target, ensuring it's not reliant on its location, since the grid might be rotated or permuted. The target is a green star outline filled with small grey dots on a white background.",['star'],['dot'],TRUE,TRUE,TRUE,2 1,"**Identifying grid coordinates**

I need to provide just the column and row numbers for the identified object: a green-outlined star with a grey polka-dot interior. In a 3x3 grid, the top row shows that the desired shape is in column 2, row 1. So, my answer will be ""2 1."" While I could say ""Column 2, Row 1,"" I'm sticking to the provided instruction to keep it simple. I'll just give ""2 1.""",TRUE,
