image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought,target_shape_list,target_texture_list,contain_shape,contain_color,contain_texture
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",pick the triangle with a red outline and a polka‑dot (spotted) interior.,"**Clarifying instructions**

I'm interpreting the task: I need to select a triangle with a red outline and a polka-dot fill while being careful to avoid any degenerate shapes. I'm wondering about what ""degenerate spatial"" means in this context. It sounds like I should focus on ensuring that my choice clearly meets the outlined criteria. Let's make sure I understand the details correctly, as precision matters in tasks like these!","['triangle', 'triangular']",['dot'],True,True,True
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1","select the triangle that has a dotted pattern inside it, not the striped triangle or the wavy square.",none,"['triangle', 'triangular']",['dot'],True,False,True
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",select the gray-and-white vertically striped triangle with a red outline.,none,"['triangle', 'triangular']",['stripe'],True,True,True
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",pick the gray vertically striped square with a thick black border.,none,['square'],['stripe'],True,True,True
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",select the green-outlined circle that is filled with gray polka dots.,"**Describing target object**

I need to describe a target object, which is a green circle filled with gray polka dots. I should focus on its shape, color, pattern, and border, avoiding spatial references. There are no hidden curtains in the image, so I don't need to consider them. In this 3x3 grid, I see different objects: a triangle and square with polka dots, a blue circle with a checkerboard, and the unique green circle with polka dots. It’s important to distinguish it from other shapes.","['circle', 'circular']",['dot'],True,True,True
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",select the green-outlined triangle with vertical gray stripes inside.,"**Describing targets clearly**

I need to describe the target so the partner can select it easily. I can’t use spatial cues like “bottom left.” Looking at a 3x3 grid, I see that the top-left is a green-outlined circle with a wavy grey pattern. The middle-left is the target: a green-outlined triangle with vertical stripes. In the bottom-right, there’s a black-outlined triangle with polka dots. The others are empty. I should focus on distinguishing features like shape, border color, and interior pattern for clarity.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3","pick the blue-outlined star shape with a gray, polka‑dotted interior.","**Designing clear descriptions**

I'm thinking about how to create a clear description of an object, specifically a star shape, while avoiding ambiguity. The challenge is that if ""hidden behind red curtains"" doesn't apply, I need to focus solely on the visual traits. I'll mention features like a blue outline and grey polka dots to ensure it's identifiable. If another cell might look similar, I need to be careful. My final phrase should be concise and precise to eliminate confusion.",['star'],['dot'],True,True,True
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1","pick the star whose inside is a gray-and-white checkerboard pattern, not the one with vertical stripes.","**Clarifying star descriptions**

I'm thinking about how to describe a star that contrasts with another having a vertical stripe interior. There might be additional stars behind curtains, but we can only see one clearly. It’s tricky because the curtains could hide another star, creating ambiguity. I need to focus on specific visible features without mentioning curtains, since a partner might see those differently. So, I’ll just say: ""Choose the star with a gray-and-white checkerboard pattern, without vertical stripes.""",['star'],['checker'],True,False,True
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",pick the blue-outlined star with the gray-and-white checkered inside.,"**Describing the target shape**

I'm in a reference game where I need to describe a target shape—a blue-outlined star with a checkered gray-and-white fill. I should avoid any spatial terms since the arrangement can change, and I need to steer clear of discussing anything hidden behind curtains. I can mention the other visible shapes as well: there's also a red-outlined triangle with a polka dot gray interior. To select the star, I can simply say, ""Choose the blue-outlined star with the checkered interior."" It all needs to be concise!",['star'],['checker'],True,True,True
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",pick the dotted triangle with the blue outline.,"**Describing the target shape**

I need to describe the target, which is a blue triangle with polka dots. It’s important to avoid spatial terms like ""top-left"" since the arrangement can change. I should make the description unique compared to other items like the green triangle, black square, and black star. I think I could say something like ""the only triangle with a blue border"" or ""the blue-outlined dotted triangle"" to ensure clarity without confusion with other shapes.","['triangle', 'triangular']",['dot'],True,True,True
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",select the gray wavy-patterned circle with a red outline.,"**Describing target object**

I’m in a reference game where I need to describe a target object to help the listener pick it correctly. I should avoid spatial references like ""bottom left"" because the arrangement might change. Instead, I’ll focus on intrinsic properties like shape, color, and unique patterns. The target is a circle with a red border and a wavy gray pattern. My description will be succinct: “red-outlined circle with gray wavy stripes inside.” That's clear and to the point!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",pick the green-outlined circle with gray wavy lines inside.,"**Describing target object**

I need to describe the target object uniquely without using spatial terms. The grid has a bottom row with three shapes: a left green-outlined triangle with polka dots, a middle blue-outlined triangle with a checkerboard interior, and a right blue-outlined circle also with a checkerboard interior. The target is a circle featuring a wavy pattern and a green outline, specifically described as a ""green-outlined circle with gray wavy stripes."" I want to keep it concise!","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",select the green-outlined circle that has a gray checkerboard pattern inside.,none,"['circle', 'circular']",['checker'],True,True,True
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",pick the triangle with a red outline and grey-and-white vertical stripes inside.,"**Describing the target shape**

I need to describe a striped triangle with a red outline without referencing grid positions. It's important to mention it's just a triangle with a red border and grey vertical stripes. There might be hidden triangles behind curtains, but I can only see other visible shapes like a wavy star with a blue border. To be clear, I must include unique attributes, like mentioning it as a ""striped shape with a red triangle outline,"" highlighting its distinct characteristics to differentiate from both visible and potential hidden shapes.","['triangle', 'triangular']",['stripe'],True,True,True
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",pick the green-outlined star that has vertical gray stripes inside.,"**Describing a target object**

I need to focus on being the ""speaker"" to help the listener identify the target object. I can't use typical spatial terms like left or right, as arrangements may vary. I should uniquely identify it by its attributes, like shape, border color, and pattern. In the 3x3 grid example, the target is a ""green-outlined star with vertical gray stripes inside."" To be clear, I'll emphasize that it's the only star and has a contrasting striped interior.",['star'],['stripe'],True,True,True
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",pick the gray polka‑dot square that has a thin red border (not the one with the thick black border).,"**Describing the target object**

I need to describe a target object: a gray polka-dot square with a thin red border, avoiding terms like ""bottom left."" I can't use the word ""box,"" so I have to focus on distinguishing features, like its patterns and border color compared to others. This square is the only one with a thin red border, unlike the others. I can mention this clearly, specifying it’s not the thick black-bordered option. There's also a vertically striped circle with a green border to consider.",['square'],['dot'],True,True,True
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",pick the star with grey polka dots and a black outline (not the one with the green outline).,"**Clarifying star descriptions**

I need to help the listener distinguish between the black-outlined dotted star and the green-outlined dotted star, as well as any hidden stars. I can't use vague terms like ""bottom right,"" so I must be descriptive instead. The hidden stars could have various patterns, so I should clearly identify the visible ones. I'll refer to the target as ""the grey dotted star with a black outline"" while stating, ""not the one with the green outline."" That seems effective!",['star'],['dot'],True,True,True
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",pick the green-outlined star that has a white center with gray polka dots.,"**Describing the target shape**

I need to describe the target, which is a green star with a dotted interior and a red dashed box around it. Among the visible shapes, there's also a black-bordered circle that's checkered, a blue star with a striped interior, and a couple of checkered triangles in green and red. The only star with a green border and dotted fill is the one I'm focusing on. So, I’ll say: “the green star with polka dots inside.”",['star'],['dot'],True,True,True
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",select the gray triangle filled with wavy horizontal stripes and outlined in black.,none,"['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",pick the grey-and-white vertically striped circle.,"**Describing visual elements**

I want to create the best description based on what I know, but I shouldn't reference anything that's hidden. To be rigorous, I'll say ""the grey-and-white vertically striped circle"" is visible, along with the checkerboard square that has a green frame. So, I could suggest: ""Choose the grey circle filled with vertical grey and white stripes (not the checkerboard square)."" I think that's clear enough while avoiding any spatial details.","['circle', 'circular']",['stripe'],True,False,True
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",pick the blue-outlined triangle that has gray wavy lines inside it.,"**Creating concise descriptions**

I’m considering how to describe a combination of shapes and colors, specifically a triangle and wavy lines, using blue and gray. I think a robust phrase like ""blue-outlined triangle with wavy gray lines inside"" captures it well. I want to avoid any spatial terms like ""top-right"" to keep it simple and clear. It sounds like I'm on the right track to produce a concise directive!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",pick the square with a blue border and vertical gray stripes inside.,none,['square'],['stripe'],True,True,True
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",select the gray polka-dot circle that has a red border.,none,"['circle', 'circular']",['dot'],True,True,True
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",select the gray wavy-patterned circle with the red outline.,"**Describing target object**

I need to provide a clear description of the target object without using spatial terms. The target is a circle with a wavy gray fill and a red outline. It's unique among the other shapes, which include stars and a square; there's a red-outlined striped star, a black-outlined dotted star, and a square with a wavy fill. My goal is to keep it concise and focused on shape, color, and pattern.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",select the green-outlined star that has a wavy gray-and-white pattern inside (not the one with straight vertical stripes).,"**Describing visual elements**

I need to describe a green star that has a dashed box around it and a wavy grey pattern inside. I can’t use spatial descriptions, so I should differentiate it from other shapes like the triangle, square, and circle in the area. I’ll say it’s a ""green star with squiggly grey-and-white waves inside,"" which helps highlight the wavy interior compared to the striped one. It’s important to avoid any spatial references!",['star'],"['wavy', 'zigzag']",True,True,True
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3",pick the gray polka‑dot **square** that has **no green circle around it** and is not hidden behind a curtain.,"**Describing grid targets**

I need to focus on the grid and describe the target, which is a square of small gray dots in the bottom-left section. There are other items, like two green-circled dots in the top row and some hidden shapes behind curtains. I can't mention “bottom-left,” so I have to use distinguishing attributes: it’s a gray square with no green circle, making it unique. I'll ask the user to pick ""the dotted square without the green border"" for clarity.",['square'],['dot'],True,False,True
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",select the triangle with vertical stripes.,"**Generating referring expressions**

I’m working with a grid that has shapes, specifically a target box over a striped triangle, alongside a striped star and a wavy circle. I need to create a referring expression without using spatial terms like ""top middle."" I think I'll go with ""striped triangle,"" but I have to remember that the star also has a striped pattern. So I'll confirm that ""the striped triangle"" or ""the triangle with vertical stripes"" works as clear options. That's sufficient!","['triangle', 'triangular']",['stripe'],True,False,True
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",pick the red-outlined star that has the grey wavy stripes inside.,"**Describing visual elements**

I'm focusing on the speaker and need to phrase a unique reference to the target item, which is a red-outlined star with a wavy fill. I should avoid using any spatial terms. I noticed there are other shapes, like a black outlined star, triangles, and rectangles. It seems there's no hidden curtain present in this image. I'll describe the target as ""red-outlined star with a wavy lines pattern inside."" The other shapes have wavy patterns too, like a green triangle and a black square.",['star'],"['wavy', 'zigzag']",True,True,True
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",pick the green-framed square that has vertical gray and white stripes all the way across it (not the one with dots or the circular checkerboard).,"**Describing the target object**

I'm trying to describe a target object in a reference game without using spatial terms like ""bottom left."" The object is a square with vertical gray and white stripes and a green frame, which presents a challenge since there are other visible patterns, including a top middle circular checkerboard and a middle left square polka dot pattern. I'll need to make sure my description is unique enough to avoid confusion with the hidden patterns, which I can’t see.",['square'],['stripe'],True,True,True
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3","pick the square with vertical gray stripes that has a red border (the same striped pattern as the blue‑bordered square, but with a red border).",none,['square'],['stripe'],True,True,True
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",select the gray vertically striped square with the green border.,none,['square'],['stripe'],True,True,True
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",pick the gray-and-white striped star with a red outline (not the green-outlined spotted circle).,"**Choosing target description**

I need to refer to a specific target, which is a striped red-outlined star. The challenge is to describe it uniquely without using spatial words like left/right or top/bottom. I also can't mention anything about the hidden curtain content. The key distinguishing feature is that this star is the only one compared to a green-edged dotted circle and two curtains. So, I could say: ""Choose the striped star shape outlined in red, not the green-outlined spotted circle.""",['star'],['stripe'],True,True,True
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",select the black-outlined triangle that is filled with gray wavy stripes.,"**Describing target object**

I'm working on a reference game where I need to describe a target object in a grid without using spatial terms. I’ve seen objects like a green-bordered circle with stripes and a red-bordered star with polka dots. The target is a black-bordered triangle with zigzag stripes, and it’s the only triangle in the grid. I need to make sure my description is unique and clear, so I’ll say: “the black-outlined triangle filled with gray wavy stripes.”","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",pick the upright triangle with a thick black outline that is filled with a grey-and-white checkerboard pattern (not the checkerboard square or the striped circle).,"**Creating a description**

I need to come up with a clear expression for the target, which is a triangle that has a checkerboard fill and a thick black border on a white background. There are other shapes around, like curtains and various patterned circles and squares. I want to avoid vague spatial terms like “top left” or “middle.” 

The triangle's unique feature is its checkerboard interior, so I should describe it thoroughly to help the listener identify it correctly. I’ll emphasize details like its shape, interior pattern, and the black outline.","['triangle', 'triangular']",['checker'],True,True,True
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",select the grey vertically striped triangle with a red outline.,"**Describing the striped triangle**

I need to describe the target object, which is a striped red triangle, without using spatial terms like ""top left."" My goal is to be concise and focus on its properties, including its shape, stripes, and border color. The other shapes—like a square with a blue dotted border, a vertical striped square with a blue border, and a star with a blue dotted border—aren't unique like the triangle. I might say something like: ""Choose the only triangle with a red outline.""","['triangle', 'triangular']",['stripe'],True,True,True
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",pick the triangle with a green outline and a grey‑and‑white checkerboard pattern inside.,"**Clarifying shape description**

I need to describe a specific target, which is a green-bordered triangle with a checkerboard interior. I have to avoid using spatial terms like ""top left."" There might be possible confusion with other shapes, such as a green-bordered striped square or other variations. So, the clear description would be: ""green triangle with a checkered grey-and-white pattern inside, not stripes."" The instruction should be: ""select the only triangle that has a green border and a checkerboard pattern inside.""","['triangle', 'triangular']",['checker'],True,True,True
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",select the polka‑dotted triangle with a blue outline.,"**Describing target objects**

I need to create a natural language description to help the listener identify the target object without referencing its position in the grid. I'll focus on unique properties—like the fact that the target is a blue-bordered triangle filled with gray polka dots. It's distinct from the other objects, which include a gray/white checkerboard square and a black-bordered circle with gray polka dots. I should phrase it as ""the triangle with a blue outline and dotted filling"" without mentioning any unseen elements.","['triangle', 'triangular']",['dot'],True,True,True
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",pick the blue triangle with the wavy gray pattern inside.,"**Clarifying object description**

I'm focusing on how to describe the target object for a reference game. I must be careful to avoid using spatial terms. The objects include a red-bordered triangle with polka dots, a blue-bordered triangle with wavy stripes, a green-bordered circle with polka dots, and a red-bordered circle with wavy stripes. Since there's no curtain here, I can simply refer to the target as “the blue-bordered triangle with wavy stripes inside.” Keeping it concise is key!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",select the blue-outlined triangle that has gray wavy stripes inside (not the one with gray dots).,"**Clarifying visibility description**

I need to avoid saying ""one that's not behind the curtain"" and instead refer to it more clearly. Maybe ""visible one"" will work? There are two triangles, so I need to differentiate them properly. I think I'll use ""the triangle with the wavy pattern inside."" That should keep the answer concise and clear. I’m focused on ensuring clarity while being minimal in my wording. Keeping it straightforward is key!","['triangle', 'triangular']","['wavy', 'zigzag']",True,True,True
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",pick the light gray circle filled with many small dark dots and outlined with a bright green ring.,none,"['circle', 'circular']",['dot'],True,True,True
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",select the black-outlined star with the grey wavy pattern inside.,"**Describing a star object**

I need to describe a star with wavy stripes, but I must avoid using absolute spatial terms like ""top middle."" It’s tricky because layout might differ for whoever’s listening, making relative spatial references potentially ambiguous. I can refer to visible objects to clarify, like saying, ""the wavy star"" without mentioning things like the triangle or striped square nearby. I want to create a description that helps them identify the star distinctly, even considering possible hidden items.",['star'],"['wavy', 'zigzag']",True,True,True
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",select the grey circle filled with wavy stripes and outlined in red.,"**Focusing on informative descriptions**

I'm considering hidden objects that others might see. For instance, behind a curtain there could be another wavy circle, but we can't know for sure. So, I think I'll focus on choosing a clear and informative description based only on what's visible. The question marks indicate the unknown, but in this case, there aren't any to complicate things. I’ll keep the answer simple and just provide the instruction description without any extra commentary.","['circle', 'circular']","['wavy', 'zigzag']",True,True,True
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",select the green star with vertical gray-and-white stripes inside.,"**Describing visual attributes**

I’m considering how to describe a game object. It seems best to reference only visible attributes, as hidden ones could vary. A typical solution might be to combine multiple features, like saying, ""green star with striped interior, not a triangle."" Even if there's a hidden object that's the same, the listener would likely remain ambiguous, but that's okay. I’ll avoid mentioning grid position or curtains and focus solely on describing the appearance, for instance: ""Choose the green star with vertical gray-and-white stripes inside.”",['star'],['stripe'],True,True,True
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",select the green-outlined square with a gray polka-dot interior.,"**Describing the target shape**

I need to create a referring expression for a target shape in a 3x3 grid, but I can't use spatial positions. Instead, I'll focus on descriptive features. The target is a green-bordered square with a polka dot fill of gray dots on white. To ensure uniqueness, I should note that it's the only square, meaning I'm comparing it to other shapes like a black circle and a red triangle. For clarity, I’ll emphasize ""the only square with a green border and dotted interior.""",['square'],['dot'],True,True,True
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",pick the triangle with vertical gray stripes and a red outline (not the dotted triangle or the striped square).,"**Describing the target object**

I need to describe the target object clearly. It's a triangle outline in red, filled with vertical gray and white stripes. There are also a black-outlined triangle with polka dots and a green square with vertical stripes nearby. I want to avoid any spatial language like ""top-left,"" so I’ll focus on distinct characteristics. My final description will be: ""the striped triangle, which has a red border and gray vertical stripes, not the dotted triangle or striped square."" Let’s keep it concise!","['triangle', 'triangular']",['stripe'],True,True,True
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",pick the star with a red outline and gray polka dots inside.,"**Describing the target object**

I need to describe the target object clearly so the listener can identify it without using spatial references. In the image, we have a 3x3 grid. The target is a red-outlined star with a grey polka-dot fill. The other shapes include a green triangle with wavy stripes, a blue triangle with wavy stripes, and a blue square with polka dots. The best concise description for the target is simply, “red-outlined star with grey polka dot interior.”",['star'],['dot'],True,True,True
