image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Pick the blue-outlined star with a checkered inside.,"**Clarifying target selection**

I need to focus on selecting the target, which is a blue outlined star with a checkered interior. I shouldn't mention its location but need to give a clear description that distinguishes it from other visible objects like red triangle dots and unknown curtains. I want to avoid confusing spatial references and just reference other shapes. I could say, “Pick the only star” to make it clear which one to choose."
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Pick the triangle with a blue border and gray polka dots inside.,none
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the gray wavy-patterned **circle** with a **red outline**.,"**Clarifying target description**

I need to describe a target as a dashed red box around a circle that has a red border and a wavy fill. I want to avoid using relative positions like ""bottom left."" There are other shapes to consider too: a red-bordered star with a wavy fill, a green-bordered triangle with a checkered pattern, a blue-bordered triangle with a dotted outline, and a black-bordered star with a checkered design. So, focusing on the circle is essential to distinguish it from the star."
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Pick the green-outlined circle with the gray wavy lines inside.,"I'm thinking about how to describe the target object without using spatial terms. The target is a green-bordered circle filled with a gray wavy pattern. Among visible objects, there's a bottom row with a green-bordered triangle with dots, a blue-bordered triangle with checkerboard, and a blue-bordered circle also with a checkerboard. Ultimately, I’ll describe the target clearly and concisely as ""the green-outlined circle with gray squiggly stripes inside."" It feels straightforward enough!"
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Pick the green-outlined circle that has a gray-and-white checkerboard pattern inside.,"**Describing the target object**

I need to create a clear description for someone to choose the right target object, which is a circle with a checkerboard pattern and a green outline. I can't rely on spatial terms because some options are hidden. I must use visible features only, like the green-outlined circle and the triangle with wavy stripes. Since we don't know what's behind the curtains, the description should uniquely identify the circle without referencing hidden attributes or mentioning its uniqueness."
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",Pick the gray‑and‑white **striped triangle** with the **red outline** (the one that matches the striped pattern of the green‑outlined circle but is a triangle).,"**Guiding selection clearly**

I need to help someone choose the red triangle with vertical stripes, which has a red outline. It’s important to avoid vague spatial descriptions like “bottom right,” but I can mention that it's the only triangle and compare it to the green circle with the same pattern. I should also be mindful that hidden triangles might be obscured, so I can reference visible options like the star or blue-outline shapes. My phrasing should be concise!"
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",Choose the green-outlined star with vertical gray stripes inside.,"**Describing grid shapes**

I see a 3x3 grid, and I'm focusing on the bottom middle cell, which has a red dashed box around it and a green star outline with gray vertical stripes inside. Other shapes include a green-bordered circle with a gray checkerboard in the top middle, a black-bordered square with gray dots in the top right, and a blue-bordered triangle with gray dots in the bottom left. I want to create a referring expression using the attributes, like ""green star with gray stripes."""
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",,none
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",Select the star with a black outline and a gray polka‑dotted interior.,"**Describing target objects**

I'm in a reference game where I need to describe a target object without using spatial terms like ""bottom right."" Instead, I'll focus on attributes like shape, color, and pattern. The target is a black outline star filled with grey polka dots. There's also a green outline star with the same grey dots visible. I want to ensure my description is unique but not too specific since the listener knows what's behind the curtain. I'll say, ""the star with a black border, not green."""
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1","Select the green-outlined star with a white, polka‑dotted interior.","**Describing the object**

I’m focusing on creating a unique description for a dashed red box with a target object that’s a green-outlined star filled with gray dots. I see other shapes like a black circle with a checkerboard pattern, a blue star with vertical stripes, a red triangle with a checkerboard, and a green triangle also with a checkerboard. I should clarify, “the green star with polka dots inside,” and maybe add, “not the blue striped star.” This keeps things clear and concise!"
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",,"**Describing a shape**

Alright, I need to describe the features of a ""gray triangle with wavy horizontal stripes inside a thick black outline."" I want to avoid any ambiguity, so I have to focus solely on this shape without introducing other elements. I’ll make sure the details are clear: the grey triangle itself, the wavy stripes, and the prominence of the thick black outline. That's my primary goal! Let’s make it as explicit as possible!"
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",Pick the circular object that’s filled with vertical gray-and-white stripes (not the square checkerboard).,"**Describing target objects**

I’m trying to identify objects in a reference game. There's a gray vertical stripes circle in a dashed red box, and I need to avoid spatial references like ""bottom left"". I must focus on distinguishing this circular shape from a green-boxed gray checkerboard, which is hidden behind two curtains with some empty cells. Since we can't see the hidden objects, I’ll clarify by emphasizing the unique attributes: I'll describe it as ""the only circular shape filled with vertical gray and white stripes."""
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",,"**Considering reference clarity**

I need to create a clear referring expression for the target, which is in a dashed red box and shaped like a triangle with a wavy fill and blue outline. I shouldn’t use explicit coordinates and must avoid ambiguous locations like the top-left corner. Given that there are hidden shapes behind curtains, I need to identify unique attributes that distinguish my target from all visible and potentially hidden objects, even though some features might overlap. It's all about making sure the listener clearly understands!"
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Pick the vertically striped square with a blue border.,"**Describing the target object**

I'm trying to describe a target object, which is a dashed red box over a blue-bordered square with vertical stripes. I want to focus on unique features without referring to its spatial location. For the properties, it’s a square with a blue border and interior vertical stripes. Since it's the only square visible among other shapes, I’ll phrase it as ""the striped square with a blue border,"" emphasizing the unique pattern to avoid confusion with other shapes."
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",,"**Crafting a referring expression**

I need to create a clear expression to help identify a target from a set of objects. There are two visible polka-dot circles, one with a red outline (the target) and another with a black outline, plus there are hidden elements with curtain question marks. I want to avoid confusing spatial terms. The description could be something like ""polka-dot circle with a red outline."" However, I have to account for potential unknowns behind the curtains that could be similar to the target."
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Pick the red-outlined circle with the wavy gray pattern.,none
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Pick the green star with the wavy gray-and-white pattern inside (not the one with straight vertical stripes).,none
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3",,"**Clarifying target description**

I need to provide a clear expression to help identify a target effectively. It looks like we have a 3x3 grid with some objects visible and others hidden. There are two circular objects with green borders: one has gray polka dots, and the other has vertical stripes. The important detail is that our target is a square with small gray dots, which distinguishes it from the circular polka-dotted object. So, I’ll say: “the gray polka-dotted square (not the circle).”"
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the vertically striped triangle.,"**Describing shapes and patterns**

I'm looking at a 3x3 grid that includes various items. The target shape is a triangle with vertical stripes. There are also a star and a circle with different stripe patterns. I need to provide a clear, non-spatial description. The best way to phrase it might be ""the vertically striped triangle,"" and it's important to mention that it’s the only triangle in the set. Clarity is key here!"
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Select the red-outlined star with the wavy striped pattern inside.,"**Describing a target object**

I need to give a description of a target object, the dashed red box, without using spatial references. It’s a red-outlined star with a wavy interior pattern. The other shapes include a red triangle with polka dots, a green triangle with waves, and a black square and star, both with wavy patterns. Since the red star is unique, I’ll describe it as ""a red-outlined star with wavy stripes inside"" for clarity."
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",Select the green-outlined square that has vertical gray and white stripes.,"**Describing visual patterns**

I need to give a clear reference for the target highlighted in the dashed red box without using vague spatial terms like ""bottom left."" Instead, I should focus on describing the unique visual pattern. The challenge is that I can't account for hidden items, so it's tricky. I see a board with a 3x3 layout, visible shapes include a circle with a checkerboard pattern and a middle left square with gray dots. The target is a square with vertical gray and white stripes and a green border."
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Select the square with gray vertical stripes that has a red border (not the one with a blue border).,none
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1","Select the vertically striped square with the green border (not the striped square with the black border, and not the star or a curtain).","**Clarifying target identification**

I need to create a describing reference for the target item, which is a green-bordered striped square located at the top-left corner of a 3x3 grid. The other visible items include a green outline star with a checker pattern, a black-bordered striped square, and two unknown curtains. I should focus on how to clearly distinguish the green-bordered striped square from the others, without making assumptions about the contents of the curtains. I'll describe what is visible without relying on possible hidden information."
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"3,3",Pick the,"**Describing the target object**

I need to describe the target object so that the listener can identify it without using spatial terms, like ""second from the left.” We can’t rely on hidden objects behind the curtains either. So, I think I should focus on distinguishing features that are clearly visible. There are two curtains, a striped star outlined in red, and a dotted grey circle with a green border. I should call it the ""only star"" or the ""only red outlined shape"" since those are likely unique descriptors, but I still don't know what's hidden."
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",Select the grey triangle with a black outline and wavy stripes inside.,none
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",Select the triangle that is filled with a checkerboard pattern.,"**Describing target objects**

I need to describe the target object using only content-based descriptions, without positional references. I see a 3x3 grid where one object is a triangle filled with a gray and white checkerboard pattern, outlined in black. Other objects include blank cells, a circle with vertical stripes, and a square with a checkerboard pattern. To clarify, I should specify to select the triangle with the checkerboard fill, without mentioning the other elements like the red box. It should be concise!"
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",Select the red-outlined triangle that has vertical gray stripes inside.,"**Describing target shapes**

I need to create a referring expression for the target shape inside a dashed red box, which is a striped triangle outline in red. There are other shapes to describe too: a dotted square in blue, a striped rectangle in blue, and a dotted star also in blue. Since the description needs to be non-spatial, I’ll focus on specific attributes. For example, I could say, ""the red triangle with vertical gray stripes."" I want to keep it concise!"
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Pick the green-outlined triangle with a gray-and-white checkerboard pattern inside.,"**Describing the target object**

I need to provide a clear description of the target shape so the listener can identify it among similar images without using terms like ""top left."" The target is a triangle with a green outline and a checkered gray and white interior, which makes it distinct. Other nearby shapes include a green-bordered vertically striped square, a black-outlined vertically striped triangle, a striped star, and a dotted square with a black outline. So, I could say: ""It's a green-outlined triangle with a checkered pattern inside."""
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Pick the grey triangle with the blue outline and dotted pattern inside.,"**Describing a shape**

I’m looking at a 3x3 grid filled with different shapes. The target is a blue-outlined triangle with a polka dot fill. I want to convey this to the listener without using spatial references. So, I’ll emphasize that the triangle is unique in its shape, sharing the dotted interior with the circle, and it also has the same blue border as the checkerboard square. I need to be concise while ensuring they understand which shape to choose."
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Pick the blue-outlined triangle with the wavy gray pattern inside.,"**Creating a clear description**

I need to come up with a descriptive expression for the target object, which is a blue triangle with a wavy pattern. I can't rely on spatial words like ""top left"" since those depend on arrangement. I also want to distinguish it from other shapes: a red triangle with polka dots, a green circle with polka dots, and a red circle with wavy lines. I think a good option would be “the only blue triangle” or “the triangle with blue border and wavy gray stripes.”"
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1","Pick the grey triangle with a blue outline that has wavy horizontal stripes inside, not the one with dots.","**Describing target objects**

I need to create a message for the listener to pick a target object. There’s a 3x3 grid with visible items: two blue-trimmed grey triangles—one has polka dots and the other has wavy horizontal stripes. The target is the upper right triangle with wavy stripes. I have to describe it robustly without using spatial references like ""top left"". To avoid ambiguity, I can highlight the pattern: ""grey triangle with blue outline and wavy stripes"". I must consider that there could be hidden, identical shapes."
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Select the gray polka‑dotted circle outlined in green.,"**Figuring out descriptions**

I need to create a referring expression for a visible gray polka dot circle with a green outline and a wavy gray star with a red outline. There are also two hidden objects behind curtains, but I shouldn't mention spatial locations like top left. I must focus on the unique properties that stand out for the listener, ensuring they can choose correctly despite not knowing what might be hidden. A good description might be: ""Choose the gray polka-dotted circle with a green outline."""
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",Pick the gray star with the wavy pattern and black outline.,"**Describing the star icon**

I'm focusing on describing the star with a wavy pattern and black outline without using spatial references like ""top"" or ""middle."" Instead, I can reference other visible objects, but those could be arranged differently, so I’ll avoid those comparisons. I want to emphasize intrinsic properties like shape, pattern, and color since hidden objects might share properties, which is uncertain. The best way to describe it might be: ""the star-shaped icon with gray wavy stripes and a black outline."""
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",Select the circle with gray wavy lines inside and a red outline.,"**Describing shapes in a grid**

I’m looking at a 3x3 grid with three rows and three columns, and specific shapes in each. There's a gray circle with wavy stripes, a star with vertical stripes, and a square with polka dots. The target is to describe the gray wavy circle without using spatial terms like ""top middle."" I can say, ""Pick the gray circle filled with horizontal wavy lines and a red border,"" as this distinguishes it as the unique shape among them."
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Pick the green-outlined star with gray vertical stripes inside.,"**Describing visual objects**

I need to ensure I give clear, non-spatial descriptions for identifying items within a 3x3 grid. There's a green star with vertical gray stripes and a red triangle with wavy stripes. I should instruct: ""Choose the green star with vertical gray stripes."" It’s critical to ensure it's a unique description compared to any hidden objects. However, I have to face the reality that I can’t guarantee uniqueness due to hidden items. So, I’ll focus on concise and clear descriptions, mentioning shapes, patterns, and colors."
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Pick the green‐outlined square that has gray polka dots inside (not the green triangle).,none
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Pick the triangle with vertical grey-and-white stripes and a red border.,"**Describing visual targets**

I’m trying to refer to a specific target—the dashed red square—so that the other person can select it easily. I can't use vague spatial references like ""top left,"" so I need a description that remains effective even if things get rearranged. I see three visible objects: a triangle with a black outline and dot fill, a green square with vertical stripes, and the target, which is a red-outlined triangle with vertical stripes. I think saying ""the striped triangle with red outline"" will work well!"
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",Select the red-outlined star with the gray polka-dot pattern inside.,"**Describing target shapes**

I’m figuring out how to describe the speaker reference game target. It’s a red-outlined star shape with a gray polka dot interior and a red border. I also have other shapes to consider: green triangle waves, blue triangle waves, and blue square dots. I need to avoid spatial terms and focus on unique descriptions, emphasizing the star shape with its red outline and dotted interior, while noting the blue square’s dotted interior too."
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2","Select the visible gray-and-white checkerboard pattern inside a blue border, not hidden behind a red curtain.","**Describing visual features**

I’m focusing on a speaker targeting a specific area, which is the gray-and-white checkerboard with a blue border. I need a concise expression, avoiding spatial references like ""right"" to keep it clear from other objects. I’m considering whether blank cells count as objects too. So, I’m aiming for something like “the visible gray-and-white checkered pattern inside a blue square frame” to ensure it’s precise and distinguishes it from anything hidden behind the curtain."
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Pick the gray polka-dotted circle with the thick black outline.,"**Describing target attributes**

I need to focus on describing the target object based on its attributes rather than its spatial position. It’s important to ensure clear communication since I am the speaker. I'll be highlighting specific features indicated by a dashed red box in the image. By doing so, I can provide a more engaging and informative description that captures the essence of the target object without getting lost in its location. Let's see how I can best express this!"
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Pick,"**Clarifying visual reference**

I need to specify the visual reference clearly. It’s about the ""wavy grey-and-white square with the blue border,"" not the red border. I hope there’s nothing identical that could confuse things, but I want to be as clear as possible. I can’t say ""the one that doesn’t have a red frame"" since that might be vague. So, I’ll say: ""Choose the square with gray and white horizontal wavy stripes and a blue border."" That should do it!"
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Pick the star with gray vertical stripes and a black outline (not the blue-outlined star).,"**Providing object description**

I'm focused on giving a clear description of the target object in this reference game. The target is a black-outlined star with vertical gray stripes inside, and there's also a blue-outlined star with similar stripes that I want to avoid mentioning. I've got to describe it without using position references since they can be confusing. So, I'll say something like: ""Choose the star with gray vertical stripes and a black border."" That should help identify it uniquely!"
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Pick the green-outlined square with the gray,none
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",Pick the gray checkerboard **square** with the **green border** (the only square and only green-bordered shape).,"**Describing target objects**

I need to describe a target object using non-spatial properties. In this case, the target is a green-bordered square checkerboard in a 3x3 grid, while the other objects include a circle checkerboard and a red-bordered star with wavy stripes. I need a clear and robust identification strategy, like ""the only green-bordered shape"" or ""checkerboard square not circle."" My response might be: ""Select the green-bordered square with gray checkerboard pattern (the only square, not a circle)."" This should keep it straightforward!"
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2","Pick the checkerboard that has a dark gray frame around it, not the one with the light green frame.","**Evaluating visual options**

I need to describe the target for the listener based solely on what’s visible. It looks like there are multiple checkerboards. One is a gray checkerboard, while another, in the bottom right, has a green frame. There are also two that are hidden behind curtains. I should distinguish between them: one has a dark gray frame, while the other might not have a frame. I really need to inspect them carefully!"
