image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_015.jpeg,cond4,present,present,2,"triangle, triangular",green,dot,"3,2",Select the triangle with a **green outline** and a **light gray interior filled with dark polka dots** (not the blue checkerboard triangle).,none
exp2_016.jpeg,cond1,absent,absent,2,square,green,dot,"2,3",Select the **square** (not a circle) that has a **green border** and is filled with **small gray polka dots** on a light background.,none
exp2_017.jpeg,cond3,present,absent,4,star,green,stripe,"2,3",Select the **green outlined five-point star** that has **vertical gray stripes inside** it.,none
exp2_018.jpeg,cond3,present,absent,3,star,blue,dot,"1,1",Select the **five-pointed star** with a **thick blue outline** and a **white interior filled with small gray polka dots**.,none
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",Select the **upright triangle with a red outline** and **gray polka-dot interior**.,none
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Select the **upright triangle** that has a **thick black outline** and is filled with **small gray polka dots**.,none
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Select the **triangle** with a **thick red outline** and **vertical gray stripes** inside.,none
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Select the **square** shape with a **thick black outline** that’s filled with **vertical gray stripes**.,none
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle with a green outline** that’s filled with **gray polka dots** (a dotted green ring).,none
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Select the **green-outlined upright triangle** filled with **vertical gray stripes**.,none
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Select the **five-pointed star** with a **blue outline** and a **gray polka-dotted center**.,none
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Select the **five-pointed star with a gray-and-white checkerboard pattern inside** (outlined in black).,none
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Select the **five-pointed star** with a **blue outline** and a **gray checkered (checkerboard) center**.,none
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Select the dotted triangle with a thick **blue** outline (light gray polka-dot fill).,none
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Select the **circle** with a **red outline** that’s filled with a **gray-and-white wavy pattern** (looks like repeating squiggle waves).,none
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Select the **circle with a green outline** that’s filled with **gray wavy (zigzag) stripes**.,none
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Select the **circle** with a **thick green outline** and a **gray-and-white checkerboard pattern** inside.,none
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",Select the **red outlined triangle** that’s filled with **vertical gray stripes** (a striped triangle with a red border).,none
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",Select the **green-outlined five-point star** that has a **gray-and-white vertical striped** fill.,none
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3",Select the **square** tile filled with **gray polka dots** and outlined with a **thin red border** (not the black-outlined square).,none
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2","Select the **five-point star with a thick black outline** and a **gray polka-dotted interior** (the black-outlined star, not the green one).",none
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",Select the **five-point star with a bright green outline** and a **white interior filled with gray polka dots** (not the blue striped star).,none
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",Select the **triangle-shaped sign**: a black-outlined triangle filled with **gray wavy zigzag lines**.,none
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",Select the image that shows a **gray-and-white vertically striped circle with a thick reddish outline**.,none
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1","Select the **upright triangle with a thick blue outline**, filled with **gray-and-white wavy stripes** (not the dotted triangle).",none
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the **square** that has a **thick blue outline** and is filled with **vertical gray stripes**.,none
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1",Select the **gray polka-dot circle with the red outline** (the dotted circle bordered in red).,none
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Select the **circle/oval with a red outline** that’s filled with **gray-and-white wavy stripes** (like a ripple pattern).,none
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Select the **green-outlined five-point star** whose interior has **gray wavy zigzag stripes** (not straight vertical stripes).,none
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","Select the **square tile filled with evenly spaced gray polka dots** (a dotted pattern in a square frame, not a circle).",none
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Select the **upright triangle** that has **vertical gray stripes inside** and a **thick black outline**.,none
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Select the **five-point star** with a **red outline** and a **gray-and-white wavy pattern** inside.,none
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",Select the square tile with **vertical gray-and-white stripes** (like a barcode/picket-fence pattern).,none
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Select the **square filled with vertical gray stripes** that has a **red border** (the other striped square has a blue border).,none
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",Select the square that has **vertical gray-and-white stripes** and is outlined with a **bright green border** (no other symbol inside).,none
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"3,3","Select the image showing a five-point star outline in red, with a tall gray vertical stripe running through its center.",none
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",Select the **black-outlined triangle filled with gray wavy (zigzag) horizontal lines**.,none
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",Select the **upright triangle** filled with a **gray-and-white checkerboard pattern** (with a thick black outline).,none
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1","Select the **triangle with a red outline**, filled with **vertical gray stripes**.",none
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a bright green outline** that has a **gray-and-white checkerboard pattern inside**.,none
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Select the **triangle** with a **thick blue outline** that’s **filled with gray polka dots**.,none
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Select the **triangle with a blue outline** that has a **gray wavy (zigzag) pattern** inside.,none
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",Select the **blue-outlined triangle filled with gray wavy lines** (like a zigzag/water pattern).,none
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3","Select the image that shows a light gray circle filled with dark gray polka dots, outlined by a bright green ring.",none
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",Select the **five-pointed star** with a **thick black outline** and **gray wavy stripes inside**.,none
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",Select the **circle with the gray wavy (zigzag) pattern inside and a red outline**.,none
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Select the **five-point star** with a **bright green outline** and **gray vertical stripes** inside it.,none
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Select the **green-outlined square** that’s filled with **gray polka dots** (a dotted square with a bright green border).,none
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Select the **triangle with vertical gray stripes inside and a thick red outline** (a red-bordered striped triangle).,none
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",Select the **five-point star** with a **red outline** and a **white interior filled with gray polka dots**.,none
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",Select the image that looks like a gray-and-white checkerboard (chessboard pattern) with a thick blue border/frame around it.,none
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Select the **circle with a thick black outline** that’s filled with **small gray polka dots** (no blue border).,none
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Select the tile showing the gray-and-white wavy pattern that has a **blue border/frame** (not the same wavy pattern with a red border).,none
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Select the **five-point star with a black outline** and a **gray vertically striped interior**.,none
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Select the **square** with a **green border** that’s filled with **small gray polka dots**.,none
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",Select the **square tile with a green border** that has a **gray-and-white checkerboard pattern** inside.,none
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the **gray-and-white checkerboard (chessboard) square image with a thick black border** (not the one outlined in green).,none
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",Select the **five-pointed star icon** with a thick black outline and **gray vertical stripes** inside.,none
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Select the **star with a bright green outline** and **gray vertical stripes inside** (a white five-point star).,none
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3",Select the **square tile filled with repeating wavy zigzag lines** (gray-and-white waves inside a thick black border).,none
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",Select the **five-pointed star** with a **thick red outline** and a **gray wavy (zigzag) pattern** filling the inside.,none
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3","Select the **upright triangle with a green outline**, filled with **vertical gray stripes**.",none
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",Select the **blue-outlined circle** that’s filled with **vertical gray stripes**.,none
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",Select the **triangle** that has a **red outline** and **vertical gray stripes inside** (the striped red-bordered triangle).,none
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Select the **circle** with a **bright green outline** and a **gray polka-dot** fill.,none
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3","Select the **upright triangle with a thick blue outline**, filled with a **light gray polka-dot pattern**.",none
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Select the **triangle with a green outline** that has a **gray-and-white checkerboard (chessboard) pattern** inside.,none
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",Select the **green-outlined triangle** filled with **vertical gray stripes**.,none
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",Select the **five-pointed star** with a **red outline** and **gray polka dots** inside.,none
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",Select the circle filled with gray wavy lines that has a **black outline** (not the similar one with a green outline).,none
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",Select the **green-outlined triangle** that’s filled with **gray wavy zigzag stripes** (a patterned warning-sign style triangle).,none
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",Select the **five-pointed star with a thick black outline and light gray polka-dot fill** (not the green-outlined wavy-pattern star).,none
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",Select the **five-pointed star with a thick black outline and a gray checkerboard (checkered) fill**.,none
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",Select the **circle with a thick red outline** that’s filled with a **gray-and-white checkerboard pattern**.,none
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3","Select the image that’s a gray square filled with evenly spaced dark gray polka dots, outlined by a thick black border.",none
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",Select the **triangle** with a **bright green outline** and a **gray polka-dot (dotted) interior**.,none
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",Select the **square with a thick black border** that’s filled with **gray-and-white wavy stripes** (not a triangle or circle).,none
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",Select the **triangle** that has a **red outline** and is filled with **gray polka dots** (not the checkered triangle).,none
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2",Select the tile that shows a gray-and-white wavy (zigzag) pattern inside a square frame.,none
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",Select the **five-point star with a green outline** and a **white interior filled with gray polka dots**.,none
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",Select the **blue-outlined circle filled with evenly spaced gray polka dots** (not the checkered shapes).,none
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",Select the **five-pointed star with a green outline** and a **gray polka-dot interior**.,none
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2","Select the plain square tile filled with vertical gray stripes (like a barcode), outlined in black—it's the only non-star patterned square.",none
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",Select the square with vertical gray-and-white stripes and a thick blue border (not a star).,none
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",Select the **green-outlined circle filled with a gray-and-white wavy (zigzag) pattern**.,none
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2",Select the tile that shows a white background filled with evenly spaced small gray polka dots (inside a green border).,none
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3",Select the green-outlined circle that has a gray-and-white checkerboard (chessboard-like) pattern inside.,none
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",Select the **square with a gray-and-white checkerboard pattern** and a **thick black border** (no triangle/circle shape).,none
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1","Select the **square tile filled with evenly spaced gray polka dots**, with a **thin red border** around the square.",none
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3",Select the **green-outlined circle filled with vertical gray-and-white stripes** (like a barcode pattern).,none
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",Select the upright triangle that has a thick black outline and is filled with small gray polka dots (not the one with vertical stripes).,none
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1","Select the **triangle with a thick green outline** that’s **filled with gray polka dots** (not the checkered triangle, and not the dotted square).",none
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",Select the **triangle with a red outline** that’s filled with **gray wavy horizontal stripes**.,none
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",Select the **square tile** that has a **red border** and is filled with **gray-and-white wavy zigzag lines** (like a ripple pattern).,none
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",Select the **polka-dotted triangle with a red outline** (a white triangle filled with gray dots).,none
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3","Select the **triangle with a bright green outline** that’s filled with **gray polka dots** (same dotted fill as the other triangle, but with the green border).",none
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1","Select the **upright triangle with a bright green outline**, filled with **gray-and-white wavy stripes**.",none
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",Select the **circle with the wavy (zigzag) pattern inside** and a **thick black outline**.,none
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",Select the **circle** that has a **red outline** and is filled with **gray wavy/zigzag horizontal lines** (like a ripple pattern).,none
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2","Select the **square tile with a red border** that’s filled with **horizontal wavy white lines on a gray background** (looks like a wavy pattern, not a star).",none
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",Select the **triangle with a bright green outline** and a **gray polka-dot interior**.,none
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3",Select the **five-point star**: a black-outlined star with a gray/white vertically striped center.,none
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",Select the **five-point star with a thick black outline and a gray wavy (zigzag) pattern inside**.,none
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1",Select the **five-pointed star with a thick black outline and a light gray polka-dot fill** (the star itself is white/gray with dotted pattern inside).,none
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",Select the **triangle** shape with a **red outline** and a **gray polka-dot** fill.,none
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",Select the square that has **vertical gray-and-white stripes** (like a barcode) **inside a blue frame**.,none
