image_file,condition,occlusion,distractor,non_target,target_shape,target_color,target_texture,target_location,speaker_answer,speaker_thought
exp2_019.jpeg,cond4,present,present,3,"triangle, triangular",red,dot,"2,1",the dotted triangle with small polka dots and a red outline,none
exp2_020.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"1,1",Pick the white triangle that has a thick black outline and is filled with small gray dots.,none
exp2_021.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,2",Select the gray‑and‑white vertically striped triangle with a red outline.,none
exp2_022.jpeg,cond1,absent,absent,4,square,black,stripe,"3,1",Pick the gray-and-white vertically striped square with a thick black border.,none
exp2_023.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Pick the green-outlined circle that has a dotted interior.,none
exp2_024.jpeg,cond2,absent,present,2,"triangle, triangular",green,stripe,"1,2",Pick the green-outlined triangle with vertical gray stripes inside.,none
exp2_025.jpeg,cond3,present,absent,2,star,blue,dot,"1,3",Pick the white star with gray dots outlined in blue.,none
exp2_026.jpeg,cond4,present,present,2,star,black,checker,"1,1",Pick the star with the checkerboard pattern inside it.,none
exp2_027.jpeg,cond3,present,absent,2,star,blue,checker,"1,3",Pick the blue outline star with a checkered pattern inside.,none
exp2_028.jpeg,cond2,absent,present,3,"triangle, triangular",blue,dot,"1,1",Select the dotted triangle with the blue outline.,none
exp2_029.jpeg,cond1,absent,absent,4,"circle, circular",red,"wavy, zigzag","1,3",Pick the grey wavy circle with the red outline.,none
exp2_030.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","3,2",Pick the green-outlined circle with the wavy gray pattern inside.,none
exp2_031.jpeg,cond3,present,absent,3,"circle, circular",green,checker,"2,1",Pick the green-outlined circle with a gray checkerboard pattern inside.,none
exp2_032.jpeg,cond3,present,absent,4,"triangle, triangular",red,stripe,"3,3",Pick the red-outlined triangle that’s filled with vertical gray-and-white stripes.,none
exp2_033.jpeg,cond1,absent,absent,3,star,green,stripe,"3,3",Pick the green-outlined star with gray vertical stripes.,none
exp2_034.jpeg,cond4,present,present,4,square,red,dot,"1,3","Pick the dotted square that does **not** have a thick black outline or a red curtain, and is **not** a circle.",none
exp2_035.jpeg,cond4,present,present,3,star,black,dot,"3,2",the black-outlined spotted star,none
exp2_036.jpeg,cond2,absent,present,4,star,green,dot,"2,1",Pick the green-outlined star with the dotted interior.,none
exp2_037.jpeg,cond3,present,absent,3,"triangle, triangular",black,"wavy, zigzag","1,1",Pick the wavy gray triangle with a thick black outline.,none
exp2_038.jpeg,cond3,present,absent,2,"circle, circular",red,stripe,"3,3",Pick the gray-and-white vertical striped circle.,none
exp2_039.jpeg,cond4,present,present,4,"triangle, triangular",blue,"wavy, zigzag","3,1",Pick the triangle with the blue border that has a wavy gray pattern inside.,none
exp2_040.jpeg,cond1,absent,absent,4,square,blue,stripe,"1,3",Select the blue-bordered square with vertical stripes.,none
exp2_041.jpeg,cond4,present,present,2,"circle, circular",red,dot,"3,1","Pick the grey dotted circle with the **red** outline, not the one with the black outline.",none
exp2_042.jpeg,cond1,absent,absent,3,"circle, circular",red,"wavy, zigzag","3,3",Pick the grey wavy circle with the red outline.,none
exp2_043.jpeg,cond2,absent,present,4,star,green,"wavy, zigzag","1,1",Pick the green-outlined star that has a gray wavy pattern inside (not the striped one).,none
exp2_044.jpeg,cond3,present,absent,3,square,red,dot,"1,3","Pick the uncovered gray square with dots, not inside a green circle.",none
exp2_045.jpeg,cond1,absent,absent,2,"triangle, triangular",black,stripe,"2,1",Pick the striped triangle.,none
exp2_046.jpeg,cond2,absent,present,4,star,red,"wavy, zigzag","2,1",Pick the red-outlined star with the wavy gray pattern inside.,none
exp2_047.jpeg,cond4,present,present,3,square,green,stripe,"1,3",Pick the gray-and-white vertical stripes inside the green square.,none
exp2_048.jpeg,cond2,absent,present,3,square,red,stripe,"3,3",Pick the vertically striped square with a red border.,none
exp2_049.jpeg,cond4,present,present,3,square,green,stripe,"1,1",Pick the vertical gray stripes with the green square border (not the one with the black border).,none
exp2_050.jpeg,cond3,present,absent,3,star,red,stripe,"2,3",Select the striped red star.,none
exp2_051.jpeg,cond1,absent,absent,3,"triangle, triangular",black,"wavy, zigzag","2,3",Pick the black-outlined triangle with wavy stripes.,none
exp2_052.jpeg,cond3,present,absent,3,"triangle, triangular",black,checker,"2,1",The checked triangle.,none
exp2_053.jpeg,cond1,absent,absent,3,"triangle, triangular",red,stripe,"1,1",Pick the red-outlined triangle with vertical stripes.,none
exp2_054.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Pick the green-outlined triangle with a checkered interior.,none
exp2_055.jpeg,cond1,absent,absent,2,"triangle, triangular",blue,dot,"3,3",Pick the blue-outlined triangle that’s filled with gray dots.,none
exp2_056.jpeg,cond2,absent,present,3,"triangle, triangular",blue,"wavy, zigzag","3,2",Pick the blue triangle with the wavy gray pattern inside.,none
exp2_057.jpeg,cond4,present,present,3,"triangle, triangular",blue,"wavy, zigzag","3,1",Select the triangle with the wavy gray pattern inside.,none
exp2_058.jpeg,cond3,present,absent,2,"circle, circular",green,dot,"3,3",Choose the object that is a grey circle filled with small dark dots and outlined with a green ring.,none
exp2_059.jpeg,cond3,present,absent,3,star,black,"wavy, zigzag","2,1",Pick the grey wavy star outline.,none
exp2_060.jpeg,cond1,absent,absent,2,"circle, circular",red,"wavy, zigzag","2,1",Pick the gray circle with the wavy lines pattern and red outline.,none
exp2_061.jpeg,cond3,present,absent,2,star,green,stripe,"2,1",Pick the green star with grey vertical stripes.,none
exp2_062.jpeg,cond1,absent,absent,4,square,green,dot,"2,3",Select the green square with a polka‑dot pattern inside.,none
exp2_063.jpeg,cond2,absent,present,2,"triangle, triangular",red,stripe,"3,2",Pick the striped triangle with the red outline.,none
exp2_064.jpeg,cond1,absent,absent,3,star,red,dot,"1,2",Pick the red-outlined star with a dotted interior.,none
exp2_065.jpeg,cond3,present,absent,2,square,blue,checker,"3,2",Pick the gray-and-white checkerboard inside the blue square border.,none
exp2_066.jpeg,cond2,absent,present,4,"circle, circular",black,dot,"1,1",Pick the **gray polka‑dotted circle with the thick black outline.**,none
exp2_067.jpeg,cond4,present,present,3,square,blue,"wavy, zigzag","2,1",Pick the grey-and-white wavy square that does **not** have a red frame around it.,none
exp2_068.jpeg,cond4,present,present,4,star,black,stripe,"2,1",Pick the striped star with a black outline.,none
exp2_069.jpeg,cond2,absent,present,2,square,green,dot,"1,1",Select the square with the green border that has a pattern of small gray dots.,none
exp2_070.jpeg,cond1,absent,absent,4,square,green,checker,"1,3",Select the green-bordered gray checkerboard square.,none
exp2_071.jpeg,cond4,present,present,3,square,black,checker,"1,2",Select the gray-and-white checkerboard that is *not* framed in green.,none
exp2_072.jpeg,cond3,present,absent,2,star,black,stripe,"3,2",Pick the striped star.,none
exp2_073.jpeg,cond4,present,present,2,star,green,stripe,"3,2",Pick the green-outlined star with vertical gray stripes.,none
exp2_074.jpeg,cond2,absent,present,3,square,black,"wavy, zigzag","1,3",Pick the square with the gray wavy-line pattern.,none
exp2_075.jpeg,cond1,absent,absent,2,star,red,"wavy, zigzag","3,2",Pick the red-outlined star that is filled with gray wavy stripes.,none
exp2_076.jpeg,cond1,absent,absent,2,"triangle, triangular",green,stripe,"1,3",Pick the green-outlined triangle with vertical gray-and-white stripes.,none
exp2_077.jpeg,cond3,present,absent,3,"circle, circular",blue,stripe,"1,3",Pick the blue-outlined circle with vertical gray-and-white stripes.,none
exp2_078.jpeg,cond4,present,present,4,"triangle, triangular",red,stripe,"2,1",Select the striped triangle outlined in red.,none
exp2_079.jpeg,cond2,absent,present,4,"circle, circular",green,dot,"3,2",Pick the grey polka-dotted circle with a green outline.,none
exp2_080.jpeg,cond3,present,absent,3,"triangle, triangular",blue,dot,"2,3",Pick the blue-outlined triangle that’s filled with grey polka dots.,none
exp2_081.jpeg,cond2,absent,present,4,"triangle, triangular",green,checker,"2,1",Pick the green-outlined triangle that has a checkerboard pattern inside.,none
exp2_082.jpeg,cond3,present,absent,2,"triangle, triangular",green,stripe,"2,1",Pick the green-outlined triangle with gray vertical stripes inside.,none
exp2_083.jpeg,cond1,absent,absent,3,star,red,dot,"3,3",Pick the red-outlined star that is filled with gray polka dots.,none
exp2_084.jpeg,cond4,present,present,4,"circle, circular",black,"wavy, zigzag","2,1",Pick the wavy-patterned circle with the black outline (not the one with the green outline).,none
exp2_085.jpeg,cond3,present,absent,2,"triangle, triangular",green,"wavy, zigzag","1,2",Pick the green-outlined triangle with wavy gray stripes inside.,none
exp2_086.jpeg,cond4,present,present,3,star,black,dot,"2,3",Select the black-outlined star with a white body covered in grey polka dots.,none
exp2_087.jpeg,cond2,absent,present,3,star,black,checker,"1,2",Pick the checkered star.,none
exp2_088.jpeg,cond1,absent,absent,4,"circle, circular",red,checker,"3,2",Pick the gray checkered circle with a red outline.,none
exp2_089.jpeg,cond3,present,absent,4,square,black,dot,"3,3",Pick the square filled with small gray dots inside a black border (not a star or a curtain).,none
exp2_090.jpeg,cond3,present,absent,3,"triangle, triangular",green,dot,"3,2",Pick the green-outlined triangle with grey polka dots.,none
exp2_091.jpeg,cond1,absent,absent,3,square,black,"wavy, zigzag","2,1",Choose the gray wavy square with the thick black border.,none
exp2_092.jpeg,cond2,absent,present,3,"triangle, triangular",red,dot,"1,3",Choose the dotted triangle with the red outline.,none
exp2_093.jpeg,cond4,present,present,3,square,red,"wavy, zigzag","3,2",Pick the gray square filled with horizontal wavy white lines.,none
exp2_094.jpeg,cond2,absent,present,4,star,green,dot,"1,3",Pick the green-bordered star filled with gray polka dots.,none
exp2_095.jpeg,cond1,absent,absent,2,"circle, circular",blue,dot,"1,3",Pick the blue‑outlined polka‑dot circle.,none
exp2_096.jpeg,cond4,present,present,4,star,green,dot,"1,3",Pick the green star with the dotted pattern.,none
exp2_097.jpeg,cond3,present,absent,3,square,black,stripe,"3,2",Pick the grey-and-white vertically striped rectangle with a black border.,none
exp2_098.jpeg,cond1,absent,absent,2,square,blue,stripe,"1,2",Pick the gray-and-white vertically striped square with a blue border.,none
exp2_099.jpeg,cond2,absent,present,3,"circle, circular",green,"wavy, zigzag","2,3",Pick the green-outlined circle with the wavy gray pattern inside.,none
exp2_100.jpeg,cond4,present,present,2,square,green,dot,"3,2",Select the picture with the grid of many small gray dots.,none
exp2_101.jpeg,cond4,present,present,2,"circle, circular",green,checker,"3,3",Pick the circle with the gray checkerboard pattern inside.,none
exp2_102.jpeg,cond1,absent,absent,4,square,black,checker,"3,1",Pick the square with the checkerboard pattern and a dark gray border.,none
exp2_103.jpeg,cond3,present,absent,2,square,red,dot,"2,1",Pick the grey polka‑dot **square** (not the polka‑dot circle).,none
exp2_104.jpeg,cond2,absent,present,2,"circle, circular",green,stripe,"2,3",Pick the striped circle with the green outline.,none
exp2_105.jpeg,cond4,present,present,3,"triangle, triangular",black,dot,"2,1",Pick the triangle with the dotted pattern inside.,none
exp2_106.jpeg,cond4,present,present,4,"triangle, triangular",green,dot,"2,1",Pick the green-outlined triangle that has gray polka dots inside it (not the one with the checkerboard pattern).,none
exp2_107.jpeg,cond1,absent,absent,4,"triangle, triangular",red,"wavy, zigzag","3,3",Pick the gray wavy triangle with the solid red outline.,none
exp2_108.jpeg,cond3,present,absent,4,square,red,"wavy, zigzag","1,3",Pick the square grey object with white wavy lines.,none
exp2_109.jpeg,cond3,present,absent,2,"triangle, triangular",red,dot,"3,3",Pick the dotted triangle.,none
exp2_110.jpeg,cond2,absent,present,2,"triangle, triangular",green,dot,"2,3",Pick the green-outlined triangle with the dotted interior.,none
exp2_111.jpeg,cond1,absent,absent,4,"triangle, triangular",green,"wavy, zigzag","3,1",Pick the green triangle with the wavy gray pattern inside.,none
exp2_112.jpeg,cond2,absent,present,4,"circle, circular",black,"wavy, zigzag","3,2",Pick the circle with the wavy pattern and a black outline.,none
exp2_113.jpeg,cond3,present,absent,2,"circle, circular",red,"wavy, zigzag","3,2",Pick the grey circle with the wavy pattern and a pink border.,none
exp2_114.jpeg,cond1,absent,absent,2,square,red,"wavy, zigzag","1,2",Pick the grey square with the wavy pattern.,none
exp2_115.jpeg,cond2,absent,present,4,"triangle, triangular",green,dot,"3,3",Pick the green-outlined triangle that is filled with grey polka dots.,none
exp2_116.jpeg,cond3,present,absent,2,star,black,stripe,"3,3",Pick the striped star.,none
exp2_117.jpeg,cond4,present,present,2,star,black,"wavy, zigzag","3,3",Pick the gray star with the wavy pattern and the black outline.,none
exp2_118.jpeg,cond2,absent,present,3,star,black,dot,"3,1",Pick the star outline that has grey polka dots inside.,none
exp2_119.jpeg,cond1,absent,absent,4,"triangle, triangular",red,dot,"1,2",Select the red-outlined triangle that has a dotted pattern inside.,none
exp2_120.jpeg,cond4,present,present,3,square,blue,stripe,"2,1",Pick the square filled with thin vertical grey and white stripes.,none
