image_file,condition,adj1,adj2,adj1not,adj2not,feature1,feature2,num_objs1,num_objs2,position,position_word,obj1shape,obj1color,obj1pattern,obj2shape,obj2color,obj2pattern,obj3shape,obj3color,obj3pattern,question_speaker,question_free_speaker,question_listener_1,question_listener_2,speaker_answer,answer1,answer2
cond1_011.jpeg,cond1,striped,square,spotted,circle,pattern,shape,3,3,2,middle,square,red,striped,square,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'striped', $100 on 'square'",0,100
cond1_012.jpeg,cond1,striped,square,spotted,circle,pattern,shape,3,3,2,middle,square,red,striped,square,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'striped', $100 on 'square'",0,100
cond1_013.jpeg,cond1,spotted,square,striped,circle,pattern,shape,3,3,3,rightmost,square,red,spotted,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'spotted': 50
'square': 50",50,50
cond1_014.jpeg,cond1,circle,spotted,square,striped,shape,pattern,3,3,2,middle,circle,red,spotted,circle,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'circle', $100 on 'spotted'",0,100
cond1_015.jpeg,cond1,green,spotted,blue,striped,color,pattern,3,3,2,middle,triangle,green,spotted,triangle,green,spotted,triangle,green,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'green': 50  
'spotted': 50",50,50
cond1_016.jpeg,cond1,green,circle,blue,square,color,shape,3,3,1,leftmost,circle,green,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'circle'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'green', $100 on 'circle'",0,100
cond1_017.jpeg,cond1,circle,striped,square,spotted,shape,pattern,3,3,3,rightmost,circle,red,striped,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'circle', $100 on 'striped'",0,100
cond1_018.jpeg,cond1,circle,green,square,blue,shape,color,3,3,2,middle,circle,green,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'green'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"$0 on ""circle"", $100 on ""green""",0,100
cond1_019.jpeg,cond1,green,spotted,blue,striped,color,pattern,3,3,2,middle,triangle,green,spotted,triangle,green,spotted,triangle,green,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'green': 50
'spotted': 50",50,50
cond1_020.jpeg,cond1,spotted,blue,striped,green,pattern,color,3,3,2,middle,triangle,blue,spotted,triangle,blue,spotted,triangle,blue,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'blue'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"Bet: 'spotted' $0, 'blue' $0

Both ""spotted"" and ""blue"" apply equally to all three objects, so neither word would uniquely refer to the middle object.",none,none
cond1_021.jpeg,cond1,green,circle,blue,square,color,shape,3,3,3,rightmost,circle,green,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'circle'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"'Green' - $0
'Circle' - $0

Neither ""green"" nor ""circle"" would uniquely identify the rightmost object, since all objects are green circles.",none,none
cond1_022.jpeg,cond1,striped,circle,spotted,square,pattern,shape,3,3,1,leftmost,circle,red,striped,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'circle'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'striped', $100 on 'circle'",0,100
cond1_023.jpeg,cond1,striped,square,spotted,circle,pattern,shape,3,3,1,leftmost,square,red,striped,square,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$50 on 'striped', $50 on 'square'",50,50
cond1_024.jpeg,cond1,circle,blue,square,green,shape,color,3,3,1,leftmost,circle,blue,checked,circle,blue,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'blue'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"$circle: 50, $blue: 50",50,50
cond1_025.jpeg,cond1,striped,blue,spotted,green,pattern,color,3,3,2,middle,triangle,blue,striped,triangle,blue,striped,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'blue'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"$striped: 0, blue: 0",none,none
cond1_026.jpeg,cond1,spotted,square,striped,circle,pattern,shape,3,3,1,leftmost,square,red,spotted,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 50
square: 50",50,50
cond1_027.jpeg,cond1,blue,circle,green,square,color,shape,3,3,1,leftmost,circle,blue,checked,circle,blue,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'circle'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$50 on 'blue', $50 on 'circle'",50,50
cond1_028.jpeg,cond1,square,green,circle,blue,shape,color,3,3,1,leftmost,square,green,checked,square,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'green'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"'square': 50
'green': 50",50,50
cond1_029.jpeg,cond1,square,green,circle,blue,shape,color,3,3,1,leftmost,square,green,checked,square,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'green'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"'square': 50
'green': 50",50,50
cond1_030.jpeg,cond1,circle,green,square,blue,shape,color,3,3,1,leftmost,circle,green,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'green'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'circle', $100 on 'green'",0,100
cond1_031.jpeg,cond1,green,square,blue,circle,color,shape,3,3,3,rightmost,square,green,checked,square,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'green': $50  
'square': $50",50,50
cond1_032.jpeg,cond1,green,striped,blue,spotted,color,pattern,3,3,2,middle,triangle,green,striped,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'green', $100 on 'striped'",0,100
cond1_033.jpeg,cond1,green,square,blue,circle,color,shape,3,3,3,rightmost,square,green,checked,square,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$10 on 'green', $90 on 'square'",10,90
cond1_034.jpeg,cond1,square,blue,circle,green,shape,color,3,3,2,middle,square,blue,checked,square,blue,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'square' or 'blue'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'square': 50
'blue': 50",50,50
cond1_035.jpeg,cond1,striped,blue,spotted,green,pattern,color,3,3,3,rightmost,triangle,blue,striped,triangle,blue,striped,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'striped' or 'blue'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'striped', $100 on 'blue'",0,100
cond1_036.jpeg,cond1,circle,striped,square,spotted,shape,pattern,3,3,2,middle,circle,red,striped,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$0 on ""circle"", $100 on ""striped""",0,100
cond1_037.jpeg,cond1,green,striped,blue,spotted,color,pattern,3,3,3,rightmost,triangle,green,striped,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'striped'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$green: 50, striped: 50",50,50
cond1_038.jpeg,cond1,circle,blue,square,green,shape,color,3,3,3,rightmost,circle,blue,checked,circle,blue,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'blue'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'circle': $50  
'blue': $50",50,50
cond1_039.jpeg,cond1,spotted,square,striped,circle,pattern,shape,3,3,1,leftmost,square,red,spotted,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 50
square: 50",50,50
cond1_040.jpeg,cond1,spotted,square,striped,circle,pattern,shape,3,3,1,leftmost,square,red,spotted,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 50
square: 50",50,50
cond1_041.jpeg,cond1,striped,square,spotted,circle,pattern,shape,3,3,1,leftmost,square,red,striped,square,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$50 on 'striped', $50 on 'square'",50,50
cond1_042.jpeg,cond1,circle,striped,square,spotted,shape,pattern,3,3,1,leftmost,circle,red,striped,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$0 on ""circle"", $100 on ""striped""",0,100
cond1_043.jpeg,cond1,circle,striped,square,spotted,shape,pattern,3,3,2,middle,circle,red,striped,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'circle', $100 on 'striped'",0,100
cond1_044.jpeg,cond1,spotted,circle,striped,square,pattern,shape,3,3,2,middle,circle,red,spotted,circle,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'circle'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$50 on 'spotted', $50 on 'circle'",50,50
cond1_045.jpeg,cond1,square,blue,circle,green,shape,color,3,3,1,leftmost,square,blue,checked,square,blue,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'blue'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'square': $50  
'blue': $50",50,50
cond1_046.jpeg,cond1,square,spotted,circle,striped,shape,pattern,3,3,3,rightmost,square,red,spotted,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'square' or 'spotted'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"$0 on 'square', $100 on 'spotted'",0,100
cond1_047.jpeg,cond1,circle,green,square,blue,shape,color,3,3,2,middle,circle,green,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'green'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"$0 on ""circle"", $100 on ""green""",0,100
cond1_048.jpeg,cond1,blue,square,green,circle,color,shape,3,3,3,rightmost,square,blue,checked,square,blue,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'blue' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'blue': 50  
'square': 50",50,50
cond1_049.jpeg,cond1,spotted,green,striped,blue,pattern,color,3,3,3,rightmost,triangle,green,spotted,triangle,green,spotted,triangle,green,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'spotted' or 'green'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"Bet: 'spotted' $0, 'green' $100",0,100
cond1_050.jpeg,cond1,square,blue,circle,green,shape,color,3,3,1,leftmost,square,blue,checked,square,blue,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'blue'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"Bet: 'square' $0, 'blue' $100

I would use ""blue"" because all the objects are squares, but all have a blue border, so neither word uniquely identifies the leftmost object. However, ""square"" is even less distinctive since all are squares, so ""blue"" is slightly more likely to be helpful, but neither is ideal.",0,100
