image_file,condition,adj1,adj2,adj1not,adj2not,feature1,feature2,num_objs1,num_objs2,position,position_word,obj1shape,obj1color,obj1pattern,obj2shape,obj2color,obj2pattern,obj3shape,obj3color,obj3pattern,question_speaker,question_free_speaker,question_listener_1,question_listener_2,speaker_answer,answer1,answer2
cond6_011.jpeg,cond6,green,circle,blue,square,color,shape,1,1,1,leftmost,circle,green,checked,square,blue,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'circle'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"1. green: $70
2. circle: $30",70,30
cond6_012.jpeg,cond6,blue,square,green,circle,color,shape,1,1,2,middle,circle,green,checked,square,blue,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'blue' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"blue: 35
square: 65",35,65
cond6_013.jpeg,cond6,spotted,blue,striped,green,pattern,color,1,1,1,leftmost,triangle,blue,spotted,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'blue'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"blue: 70
spotted: 30",30,70
cond6_014.jpeg,cond6,circle,blue,square,green,shape,color,1,1,3,rightmost,square,green,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'blue'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"circle: 70
blue: 30",70,30
cond6_015.jpeg,cond6,blue,square,green,circle,color,shape,1,1,1,leftmost,square,blue,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"blue: 10
square: 90",10,90
cond6_016.jpeg,cond6,green,square,blue,circle,color,shape,1,1,1,leftmost,square,green,checked,circle,blue,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"- square: $75
- green: $25",25,75
cond6_017.jpeg,cond6,striped,square,spotted,circle,pattern,shape,1,1,1,leftmost,square,red,striped,circle,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"striped: $25
square: $75",25,75
cond6_018.jpeg,cond6,green,striped,blue,spotted,color,pattern,1,1,3,rightmost,triangle,blue,spotted,triangle,blue,spotted,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'striped'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"striped: 20
green: 80",80,20
cond6_019.jpeg,cond6,circle,spotted,square,striped,shape,pattern,1,1,3,rightmost,square,red,striped,square,red,striped,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"circle: 80
spotted: 20",80,20
cond6_020.jpeg,cond6,spotted,circle,striped,square,pattern,shape,1,1,2,middle,square,red,striped,circle,red,spotted,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'circle'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 10
circle: 90",10,90
cond6_021.jpeg,cond6,square,green,circle,blue,shape,color,1,1,3,rightmost,circle,blue,checked,circle,blue,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'square' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"square: 75
green: 25",75,25
cond6_022.jpeg,cond6,blue,spotted,green,striped,color,pattern,1,1,1,leftmost,triangle,blue,spotted,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"blue: 70
spotted: 30",70,30
cond6_023.jpeg,cond6,circle,blue,square,green,shape,color,1,1,3,rightmost,square,green,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'blue'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"blue: 70
circle: 30",30,70
cond6_024.jpeg,cond6,blue,circle,green,square,color,shape,1,1,1,leftmost,circle,blue,checked,square,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'circle'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"blue: 40
circle: 60",40,60
cond6_025.jpeg,cond6,blue,spotted,green,striped,color,pattern,1,1,1,leftmost,triangle,blue,spotted,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"blue: 50
spotted: 50",50,50
cond6_026.jpeg,cond6,spotted,blue,striped,green,pattern,color,1,1,1,leftmost,triangle,blue,spotted,triangle,green,striped,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'blue'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 75
blue: 25",75,25
cond6_027.jpeg,cond6,striped,green,spotted,blue,pattern,color,1,1,3,rightmost,triangle,blue,spotted,triangle,blue,spotted,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'striped' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"striped: 70
green: 30",70,30
cond6_028.jpeg,cond6,spotted,blue,striped,green,pattern,color,1,1,2,middle,triangle,green,striped,triangle,blue,spotted,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'blue'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 80
blue: 20",80,20
cond6_029.jpeg,cond6,circle,spotted,square,striped,shape,pattern,1,1,1,leftmost,circle,red,spotted,square,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"circle: 85
spotted: 15",85,15
cond6_030.jpeg,cond6,square,green,circle,blue,shape,color,1,1,2,middle,circle,blue,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'square' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"```json
{
  ""square"": 90,
  ""green"": 10
}
```",90,10
cond6_031.jpeg,cond6,spotted,green,striped,blue,pattern,color,1,1,2,middle,triangle,blue,striped,triangle,green,spotted,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"spotted: $0
green: $100",0,100
cond6_032.jpeg,cond6,square,green,circle,blue,shape,color,1,1,3,rightmost,circle,blue,checked,circle,blue,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'square' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"- square: 70
- green: 30",70,30
cond6_033.jpeg,cond6,green,spotted,blue,striped,color,pattern,1,1,1,leftmost,triangle,green,spotted,triangle,blue,striped,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"1. green: $60
2. spotted: $40",60,40
cond6_034.jpeg,cond6,spotted,green,striped,blue,pattern,color,1,1,2,middle,triangle,blue,striped,triangle,green,spotted,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'green'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"spotted: 90
green: 10",90,10
cond6_035.jpeg,cond6,square,striped,circle,spotted,shape,pattern,1,1,1,leftmost,square,red,striped,circle,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'striped'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"```json
{
  ""square"": 60,
  ""striped"": 40
}
```",60,40
cond6_036.jpeg,cond6,blue,square,green,circle,color,shape,1,1,1,leftmost,square,blue,checked,circle,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"```json
{
  ""blue"": 20,
  ""square"": 80
}
```",20,80
cond6_037.jpeg,cond6,circle,striped,square,spotted,shape,pattern,1,1,1,leftmost,circle,red,striped,square,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'striped'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"circle: 60
striped: 40",60,40
cond6_038.jpeg,cond6,green,spotted,blue,striped,color,pattern,1,1,3,rightmost,triangle,blue,striped,triangle,blue,striped,triangle,green,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"green: 45
spotted: 55",45,55
cond6_039.jpeg,cond6,blue,spotted,green,striped,color,pattern,1,1,3,rightmost,triangle,green,striped,triangle,green,striped,triangle,blue,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'blue' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"blue: 20
spotted: 80",20,80
cond6_040.jpeg,cond6,spotted,square,striped,circle,pattern,shape,1,1,1,leftmost,square,red,spotted,circle,red,striped,circle,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"square: 70
spotted: 30",30,70
cond6_041.jpeg,cond6,green,square,blue,circle,color,shape,1,1,2,middle,circle,blue,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'square'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"- square: $80
- green: $20",20,80
cond6_042.jpeg,cond6,square,spotted,circle,striped,shape,pattern,1,1,3,rightmost,circle,red,striped,circle,red,striped,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'square' or 'spotted'?","Imagine you are talking to someone and you want to refer to the leftmost object. 
Your job is to decide what utterance to use. The objects might be arranged differently for the other person, so please do not use degenerate spatial locations and the label. The target image is highlighted by a dashed red box that only you can see.
What will you say?",Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"```json
{
  ""square"": 70,
  ""spotted"": 30
}
```",70,30
