image_file,condition,adj1,adj2,adj1not,adj2not,feature1,feature2,num_objs1,num_objs2,position,position_word,obj1shape,obj1color,obj1pattern,obj2shape,obj2color,obj2pattern,obj3shape,obj3color,obj3pattern,question_speaker,question_free_speaker,question_listener_1,question_listener_2,speaker_answer,answer1,answer2
cond5_011.jpeg,cond5,green,circle,blue,square,color,shape,2,1,1,leftmost,circle,green,checked,square,green,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'circle'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$20 on 'green', $80 on 'circle'",20,80
cond5_012.jpeg,cond5,spotted,square,striped,circle,pattern,shape,2,1,3,rightmost,circle,red,spotted,circle,red,striped,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': $95  
'spotted': $5",5,95
cond5_013.jpeg,cond5,circle,green,square,blue,shape,color,2,1,3,rightmost,circle,blue,checked,square,blue,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'green'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"'green': 100
'circle': 0",0,100
cond5_014.jpeg,cond5,spotted,green,striped,blue,pattern,color,2,1,2,middle,triangle,blue,spotted,triangle,green,spotted,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'green'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"'green': 100
'spotted': 0",0,100
cond5_015.jpeg,cond5,circle,striped,square,spotted,shape,pattern,2,1,3,rightmost,square,red,spotted,circle,red,spotted,circle,red,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'striped': 90  
'circle': 10",10,90
cond5_016.jpeg,cond5,green,square,blue,circle,color,shape,2,1,2,middle,circle,blue,checked,square,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': $95  
'green': $5",5,95
cond5_017.jpeg,cond5,square,blue,circle,green,shape,color,2,1,1,leftmost,square,blue,checked,square,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'square' or 'blue'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'blue': 90  
'square': 10",10,90
cond5_018.jpeg,cond5,green,circle,blue,square,color,shape,2,1,3,rightmost,square,blue,checked,square,green,checked,circle,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'circle'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"'green': 20  
'circle': 80",20,80
cond5_019.jpeg,cond5,green,square,blue,circle,color,shape,2,1,2,middle,circle,green,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'green': 0",0,100
cond5_020.jpeg,cond5,green,square,blue,circle,color,shape,2,1,3,rightmost,circle,blue,checked,circle,green,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'green': 0",0,100
cond5_021.jpeg,cond5,green,circle,blue,square,color,shape,2,1,1,leftmost,circle,green,checked,square,blue,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'green' or 'circle'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"$20 on 'green', $80 on 'circle'",20,80
cond5_022.jpeg,cond5,square,green,circle,blue,shape,color,2,1,2,middle,square,blue,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'square' or 'green'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"'Green': 100
'Square': 0",0,100
cond5_023.jpeg,cond5,circle,spotted,square,striped,shape,pattern,2,1,2,middle,square,red,striped,circle,red,spotted,circle,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'Spotted': 90  
'Circle': 10",10,90
cond5_024.jpeg,cond5,spotted,square,striped,circle,pattern,shape,2,1,3,rightmost,circle,red,striped,circle,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'spotted': 0",0,100
cond5_025.jpeg,cond5,green,striped,blue,spotted,color,pattern,2,1,3,rightmost,triangle,blue,spotted,triangle,green,spotted,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'striped'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'striped': 80  
'green': 20",20,80
cond5_026.jpeg,cond5,blue,striped,green,spotted,color,pattern,2,1,2,middle,triangle,blue,spotted,triangle,blue,striped,triangle,green,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'blue' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'Striped': $95  
'Blue': $5",5,95
cond5_027.jpeg,cond5,green,square,blue,circle,color,shape,2,1,3,rightmost,circle,green,checked,circle,blue,checked,square,green,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'green' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'green': 0",0,100
cond5_028.jpeg,cond5,striped,circle,spotted,square,pattern,shape,2,1,2,middle,square,red,spotted,circle,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'circle'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"'Circle': 95  
'Striped': 5",5,95
cond5_029.jpeg,cond5,blue,square,green,circle,color,shape,2,1,3,rightmost,circle,blue,checked,circle,green,checked,square,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'blue' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 90, 'blue': 10",10,90
cond5_030.jpeg,cond5,striped,green,spotted,blue,pattern,color,2,1,2,middle,triangle,blue,spotted,triangle,green,striped,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'green'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,"$striped: 10, green: 90",10,90
cond5_031.jpeg,cond5,striped,square,spotted,circle,pattern,shape,2,1,1,leftmost,square,red,striped,circle,red,striped,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"$striped: 10
$square: 90",10,90
cond5_032.jpeg,cond5,circle,striped,square,spotted,shape,pattern,2,1,1,leftmost,circle,red,striped,circle,red,spotted,square,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'Striped': 90, 'circle': 10",10,90
cond5_033.jpeg,cond5,square,spotted,circle,striped,shape,pattern,2,1,3,rightmost,circle,red,striped,square,red,striped,square,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'square' or 'spotted'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"I would bet $20 on ""square"" and $80 on ""spotted"".",20,80
cond5_034.jpeg,cond5,square,striped,circle,spotted,shape,pattern,2,1,2,middle,square,red,spotted,square,red,striped,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'square' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'Striped': $95  
'Square': $5",5,95
cond5_035.jpeg,cond5,blue,spotted,green,striped,color,pattern,2,1,3,rightmost,triangle,green,striped,triangle,blue,striped,triangle,blue,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'blue' or 'spotted'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'Spotted': 90  
'Blue': 10",10,90
cond5_036.jpeg,cond5,square,spotted,circle,striped,shape,pattern,2,1,2,middle,circle,red,striped,square,red,spotted,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'square' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'spotted': 100
'square': 0",0,100
cond5_037.jpeg,cond5,circle,striped,square,spotted,shape,pattern,2,1,2,middle,circle,red,spotted,circle,red,striped,square,red,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"$circle: 10
$striped: 90",10,90
cond5_038.jpeg,cond5,circle,blue,square,green,shape,color,2,1,3,rightmost,circle,green,checked,square,green,checked,circle,blue,checked,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'circle' or 'blue'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'blue': 100
'circle': 0",0,100
cond5_039.jpeg,cond5,blue,striped,green,spotted,color,pattern,2,1,3,rightmost,triangle,blue,spotted,triangle,green,spotted,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'blue' or 'striped'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'striped': 90, 'blue': 10",10,90
cond5_040.jpeg,cond5,spotted,circle,striped,square,pattern,shape,2,1,3,rightmost,square,red,striped,square,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'spotted' or 'circle'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"'circle': 90
'spotted': 10",10,90
cond5_041.jpeg,cond5,striped,square,spotted,circle,pattern,shape,2,1,2,middle,circle,red,striped,square,red,striped,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"Bet: 'square' $95, 'striped' $5",5,95
cond5_042.jpeg,cond5,striped,square,spotted,circle,pattern,shape,2,1,1,leftmost,square,red,striped,circle,red,spotted,circle,red,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"""Square"": 90  
""Striped"": 10",10,90
cond5_043.jpeg,cond5,blue,striped,green,spotted,color,pattern,2,1,1,leftmost,triangle,blue,striped,triangle,green,spotted,triangle,blue,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'blue' or 'striped'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'striped': 90  
'blue': 10",10,90
cond5_044.jpeg,cond5,green,spotted,blue,striped,color,pattern,2,1,2,middle,triangle,green,striped,triangle,green,spotted,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'green' or 'spotted'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'green' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,"'Spotted': 90  
'Green': 10",10,90
cond5_045.jpeg,cond5,circle,striped,square,spotted,shape,pattern,2,1,1,leftmost,circle,red,striped,square,red,spotted,circle,red,spotted,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'circle' or 'striped'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,"'striped': 100
'circle': 0",0,100
cond5_046.jpeg,cond5,spotted,circle,striped,square,pattern,shape,2,1,2,middle,square,red,spotted,circle,red,spotted,square,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'circle'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'circle' to refer to one of the objects. Which object do you think they are talking about?,"'Circle': 90  
'Spotted': 10",10,90
cond5_047.jpeg,cond5,spotted,square,striped,circle,pattern,shape,2,1,2,middle,circle,red,spotted,square,red,spotted,circle,red,striped,"Imagine you are talking to someone and you want to refer to the middle object. Which word would you use, 'spotted' or 'square'?",Imagine you are talking to someone and you want to refer to the middle object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'spotted': 0",0,100
cond5_048.jpeg,cond5,striped,square,spotted,circle,pattern,shape,2,1,3,rightmost,circle,red,spotted,circle,red,striped,square,red,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'striped' or 'square'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'square' to refer to one of the objects. Which object do you think they are talking about?,"'square': 100
'striped': 0",0,100
cond5_049.jpeg,cond5,spotted,blue,striped,green,pattern,color,2,1,1,leftmost,triangle,blue,spotted,triangle,green,spotted,triangle,green,striped,"Imagine you are talking to someone and you want to refer to the leftmost object. Which word would you use, 'spotted' or 'blue'?",Imagine you are talking to someone and you want to refer to the leftmost object. What will you say?,Imagine someone is talking to you and uses the word 'spotted' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"$90 on ""blue"", $10 on ""spotted""",10,90
cond5_050.jpeg,cond5,striped,blue,spotted,green,pattern,color,2,1,3,rightmost,triangle,green,spotted,triangle,green,striped,triangle,blue,striped,"Imagine you are talking to someone and you want to refer to the rightmost object. Which word would you use, 'striped' or 'blue'?",Imagine you are talking to someone and you want to refer to the rightmost object. What will you say?,Imagine someone is talking to you and uses the word 'striped' to refer to one of the objects. Which object do you think they are talking about?,Imagine someone is talking to you and uses the word 'blue' to refer to one of the objects. Which object do you think they are talking about?,"'blue': 90  
'striped': 10",10,90
